REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,FUEL,TIMESLICE,VALUE
REGION1,LNDAGRBC1C03,3,2044,WTRPRCBC1,SEA2D,9.2311822e-05
REGION1,LNDAGRBC1C03,3,2044,WTRPRCBC1,SEA2N,7.964073e-05
REGION1,LNDAGRBC1C03,3,2044,WTRPRCBC1,SEA3D,8.2146988e-05
REGION1,LNDAGRBC1C03,3,2044,WTRPRCBC1,SEA3N,0.000111489936
REGION1,LNDAGRBC1C03,3,2044,WTRPRCBC1,SEA4D,7.6799528e-05
REGION1,LNDAGRBC1C03,3,2044,WTRPRCBC1,SEA4N,8.084483e-05
REGION1,LNDAGRBC1C03,3,2045,LALFHRBC1,SEA1D,4.9306047e-05
REGION1,LNDAGRBC1C03,3,2045,LALFHRBC1,SEA1N,4.7645384e-05
REGION1,LNDAGRBC1C03,3,2045,LALFHRBC1,SEA2D,4.7645364e-05
REGION1,LNDAGRBC1C03,3,2045,LALFHRBC1,SEA2N,4.7645382e-05
REGION1,LNDAGRBC1C03,3,2045,LALFHRBC1,SEA3D,4.7645384e-05
REGION1,LNDAGRBC1C03,3,2045,LALFHRBC1,SEA3N,4.7645384e-05
REGION1,LNDAGRBC1C03,3,2045,LALFHRBC1,SEA4D,4.4877452e-05
REGION1,LNDAGRBC1C03,3,2045,LALFHRBC1,SEA4N,4.7645385e-05
REGION1,LNDAGRBC1C03,3,2045,WTRPRCBC1,SEA1D,9.8612094e-05
REGION1,LNDAGRBC1C03,3,2045,WTRPRCBC1,SEA1N,9.5290768e-05
REGION1,LNDAGRBC1C03,3,2045,WTRPRCBC1,SEA2D,9.5290728e-05
REGION1,LNDAGRBC1C03,3,2045,WTRPRCBC1,SEA2N,9.5290764e-05
REGION1,LNDAGRBC1C03,3,2045,WTRPRCBC1,SEA3D,9.5290768e-05
REGION1,LNDAGRBC1C03,3,2045,WTRPRCBC1,SEA3N,9.5290768e-05
REGION1,LNDAGRBC1C03,3,2045,WTRPRCBC1,SEA4D,8.9754904e-05
REGION1,LNDAGRBC1C03,3,2045,WTRPRCBC1,SEA4N,9.529077e-05
REGION1,LNDAGRBC1C03,3,2046,LALFHRBC1,SEA1D,2.5110323e-05
REGION1,LNDAGRBC1C03,3,2046,LALFHRBC1,SEA1N,6.4418316e-05
REGION1,LNDAGRBC1C03,3,2046,LALFHRBC1,SEA2D,5.6749075e-05
REGION1,LNDAGRBC1C03,3,2046,LALFHRBC1,SEA2N,5.2751541e-05
REGION1,LNDAGRBC1C03,3,2046,LALFHRBC1,SEA3D,5.1352819e-05
REGION1,LNDAGRBC1C03,3,2046,LALFHRBC1,SEA3N,5.1193755e-05
REGION1,LNDAGRBC1C03,3,2046,LALFHRBC1,SEA4D,5.1193758e-05
REGION1,LNDAGRBC1C03,3,2046,LALFHRBC1,SEA4N,6.0718864e-05
REGION1,LNDAGRBC1C03,3,2046,WTRPRCBC1,SEA1D,5.0220646e-05
REGION1,LNDAGRBC1C03,3,2046,WTRPRCBC1,SEA1N,0.000128836632
REGION1,LNDAGRBC1C03,3,2046,WTRPRCBC1,SEA2D,0.00011349815
REGION1,LNDAGRBC1C03,3,2046,WTRPRCBC1,SEA2N,0.000105503082
REGION1,LNDAGRBC1C03,3,2046,WTRPRCBC1,SEA3D,0.000102705638
REGION1,LNDAGRBC1C03,3,2046,WTRPRCBC1,SEA3N,0.00010238751
REGION1,LNDAGRBC1C03,3,2046,WTRPRCBC1,SEA4D,0.000102387516
REGION1,LNDAGRBC1C03,3,2046,WTRPRCBC1,SEA4N,0.000121437728
REGION1,LNDAGRBC1C03,3,2047,LALFHRBC1,SEA1D,4.9699348e-05
REGION1,LNDAGRBC1C03,3,2047,LALFHRBC1,SEA1N,3.5656045e-06
REGION1,LNDAGRBC1C03,3,2047,LALFHRBC1,SEA2D,4.9699365e-05
REGION1,LNDAGRBC1C03,3,2047,LALFHRBC1,SEA2N,5.7211925e-05
REGION1,LNDAGRBC1C03,3,2047,LALFHRBC1,SEA3D,5.3762233e-05
REGION1,LNDAGRBC1C03,3,2047,LALFHRBC1,SEA3N,6.7488886e-05
REGION1,LNDAGRBC1C03,3,2047,LALFHRBC1,SEA4D,4.9699349e-05
REGION1,LNDAGRBC1C03,3,2047,LALFHRBC1,SEA4N,6.1022014e-05
REGION1,LNDAGRBC1C03,3,2047,WTRPRCBC1,SEA1D,9.9398696e-05
REGION1,LNDAGRBC1C03,3,2047,WTRPRCBC1,SEA1N,7.131209e-06
REGION1,LNDAGRBC1C03,3,2047,WTRPRCBC1,SEA2D,9.939873e-05
REGION1,LNDAGRBC1C03,3,2047,WTRPRCBC1,SEA2N,0.00011442385
REGION1,LNDAGRBC1C03,3,2047,WTRPRCBC1,SEA3D,0.000107524466
REGION1,LNDAGRBC1C03,3,2047,WTRPRCBC1,SEA3N,0.000134977772
REGION1,LNDAGRBC1C03,3,2047,WTRPRCBC1,SEA4D,9.9398698e-05
REGION1,LNDAGRBC1C03,3,2047,WTRPRCBC1,SEA4N,0.000122044028
REGION1,LNDAGRBC1C03,3,2048,LALFHRBC1,SEA1D,4.5546081e-05
REGION1,LNDAGRBC1C03,3,2048,LALFHRBC1,SEA1N,4.2568421e-05
REGION1,LNDAGRBC1C03,3,2048,LALFHRBC1,SEA2D,5.4902022e-05
REGION1,LNDAGRBC1C03,3,2048,LALFHRBC1,SEA2N,4.7453657e-05
REGION1,LNDAGRBC1C03,3,2048,LALFHRBC1,SEA3D,5.7686903e-05
REGION1,LNDAGRBC1C03,3,2048,LALFHRBC1,SEA3N,5.0952961e-05
REGION1,LNDAGRBC1C03,3,2048,LALFHRBC1,SEA4D,4.2568412e-05
REGION1,LNDAGRBC1C03,3,2048,LALFHRBC1,SEA4N,5.6112372e-06
REGION1,LNDAGRBC1C03,3,2048,WTRPRCBC1,SEA1D,9.1092162e-05
REGION1,LNDAGRBC1C03,3,2048,WTRPRCBC1,SEA1N,8.5136842e-05
REGION1,LNDAGRBC1C03,3,2048,WTRPRCBC1,SEA2D,0.000109804044
REGION1,LNDAGRBC1C03,3,2048,WTRPRCBC1,SEA2N,9.4907314e-05
REGION1,LNDAGRBC1C03,3,2048,WTRPRCBC1,SEA3D,0.000115373806
REGION1,LNDAGRBC1C03,3,2048,WTRPRCBC1,SEA3N,0.000101905922
REGION1,LNDAGRBC1C03,3,2048,WTRPRCBC1,SEA4D,8.5136824e-05
REGION1,LNDAGRBC1C03,3,2048,WTRPRCBC1,SEA4N,1.12224744e-05
REGION1,LNDAGRBC1C03,3,2049,LALFHRBC1,SEA1D,4.3371545e-05
REGION1,LNDAGRBC1C03,3,2049,LALFHRBC1,SEA1N,4.2568446e-05
REGION1,LNDAGRBC1C03,3,2049,LALFHRBC1,SEA2D,4.3724713e-05
REGION1,LNDAGRBC1C03,3,2049,LALFHRBC1,SEA2N,4.462403e-05
REGION1,LNDAGRBC1C03,3,2049,LALFHRBC1,SEA3D,3.7663575e-05
REGION1,LNDAGRBC1C03,3,2049,LALFHRBC1,SEA3N,4.2568412e-05
REGION1,LNDAGRBC1C03,3,2049,LALFHRBC1,SEA4D,4.2568413e-05
REGION1,LNDAGRBC1C03,3,2049,LALFHRBC1,SEA4N,4.2568426e-05
REGION1,LNDAGRBC1C03,3,2049,WTRPRCBC1,SEA1D,8.674309e-05
REGION1,LNDAGRBC1C03,3,2049,WTRPRCBC1,SEA1N,8.5136892e-05
REGION1,LNDAGRBC1C03,3,2049,WTRPRCBC1,SEA2D,8.7449426e-05
REGION1,LNDAGRBC1C03,3,2049,WTRPRCBC1,SEA2N,8.924806e-05
REGION1,LNDAGRBC1C03,3,2049,WTRPRCBC1,SEA3D,7.532715e-05
REGION1,LNDAGRBC1C03,3,2049,WTRPRCBC1,SEA3N,8.5136824e-05
REGION1,LNDAGRBC1C03,3,2049,WTRPRCBC1,SEA4D,8.5136826e-05
REGION1,LNDAGRBC1C03,3,2049,WTRPRCBC1,SEA4N,8.5136852e-05
REGION1,LNDAGRBC1C03,3,2050,LALFHRBC1,SEA3N,2.0623988e-06
REGION1,LNDAGRBC1C03,3,2050,WTRPRCBC1,SEA3N,4.1247976e-06
REGION1,LNDAGRBC1C03,4,2020,LALFIRBC1,SEA1D,0.6441
REGION1,LNDAGRBC1C03,4,2020,LALFIRBC1,SEA1N,0.6441
REGION1,LNDAGRBC1C03,4,2020,LALFIRBC1,SEA2D,0.6441
REGION1,LNDAGRBC1C03,4,2020,LALFIRBC1,SEA2N,0.6441
REGION1,LNDAGRBC1C03,4,2020,LALFIRBC1,SEA3D,0.6441
REGION1,LNDAGRBC1C03,4,2020,LALFIRBC1,SEA3N,0.6441
REGION1,LNDAGRBC1C03,4,2020,LALFIRBC1,SEA4D,0.6441
REGION1,LNDAGRBC1C03,4,2020,LALFIRBC1,SEA4N,0.6441
REGION1,LNDAGRBC1C03,4,2020,WTRPRCBC1,SEA1D,1.2882
REGION1,LNDAGRBC1C03,4,2020,WTRPRCBC1,SEA1N,1.2882
REGION1,LNDAGRBC1C03,4,2020,WTRPRCBC1,SEA2D,1.2882
REGION1,LNDAGRBC1C03,4,2020,WTRPRCBC1,SEA2N,1.2882
REGION1,LNDAGRBC1C03,4,2020,WTRPRCBC1,SEA3D,1.2882
REGION1,LNDAGRBC1C03,4,2020,WTRPRCBC1,SEA3N,1.2882
REGION1,LNDAGRBC1C03,4,2020,WTRPRCBC1,SEA4D,1.2882
REGION1,LNDAGRBC1C03,4,2020,WTRPRCBC1,SEA4N,1.2882
REGION1,LNDAGRBC1C03,4,2021,LALFIRBC1,SEA1D,0.60116
REGION1,LNDAGRBC1C03,4,2021,LALFIRBC1,SEA1N,0.60116
REGION1,LNDAGRBC1C03,4,2021,LALFIRBC1,SEA2D,0.60116
REGION1,LNDAGRBC1C03,4,2021,LALFIRBC1,SEA2N,0.60116
REGION1,LNDAGRBC1C03,4,2021,LALFIRBC1,SEA3D,0.60116
REGION1,LNDAGRBC1C03,4,2021,LALFIRBC1,SEA3N,0.60116
REGION1,LNDAGRBC1C03,4,2021,LALFIRBC1,SEA4D,0.60116
REGION1,LNDAGRBC1C03,4,2021,LALFIRBC1,SEA4N,0.60116
REGION1,LNDAGRBC1C03,4,2021,WTRPRCBC1,SEA1D,1.20232
REGION1,LNDAGRBC1C03,4,2021,WTRPRCBC1,SEA1N,1.20232
REGION1,LNDAGRBC1C03,4,2021,WTRPRCBC1,SEA2D,1.20232
REGION1,LNDAGRBC1C03,4,2021,WTRPRCBC1,SEA2N,1.20232
REGION1,LNDAGRBC1C03,4,2021,WTRPRCBC1,SEA3D,1.20232
REGION1,LNDAGRBC1C03,4,2021,WTRPRCBC1,SEA3N,1.20232
REGION1,LNDAGRBC1C03,4,2021,WTRPRCBC1,SEA4D,1.20232
REGION1,LNDAGRBC1C03,4,2021,WTRPRCBC1,SEA4N,1.20232
REGION1,LNDAGRBC1C03,4,2022,LALFIRBC1,SEA1D,0.55821996
REGION1,LNDAGRBC1C03,4,2022,LALFIRBC1,SEA1N,0.55821996
REGION1,LNDAGRBC1C03,4,2022,LALFIRBC1,SEA2D,0.55821996
REGION1,LNDAGRBC1C03,4,2022,LALFIRBC1,SEA2N,0.55821996
REGION1,LNDAGRBC1C03,4,2022,LALFIRBC1,SEA3D,0.55821996
REGION1,LNDAGRBC1C03,4,2022,LALFIRBC1,SEA3N,0.55821996
REGION1,LNDAGRBC1C03,4,2022,LALFIRBC1,SEA4D,0.55821996
REGION1,LNDAGRBC1C03,4,2022,LALFIRBC1,SEA4N,0.55821996
REGION1,LNDAGRBC1C03,4,2022,WTRPRCBC1,SEA1D,1.11643992
REGION1,LNDAGRBC1C03,4,2022,WTRPRCBC1,SEA1N,1.11643992
REGION1,LNDAGRBC1C03,4,2022,WTRPRCBC1,SEA2D,1.11643992
REGION1,LNDAGRBC1C03,4,2022,WTRPRCBC1,SEA2N,1.11643992
REGION1,LNDAGRBC1C03,4,2022,WTRPRCBC1,SEA3D,1.11643992
REGION1,LNDAGRBC1C03,4,2022,WTRPRCBC1,SEA3N,1.11643992
REGION1,LNDAGRBC1C03,4,2022,WTRPRCBC1,SEA4D,1.11643992
REGION1,LNDAGRBC1C03,4,2022,WTRPRCBC1,SEA4N,1.11643992
REGION1,LNDAGRBC1C03,4,2023,LALFIRBC1,SEA1D,0.51527996
REGION1,LNDAGRBC1C03,4,2023,LALFIRBC1,SEA1N,0.51527996
REGION1,LNDAGRBC1C03,4,2023,LALFIRBC1,SEA2D,0.51527996
REGION1,LNDAGRBC1C03,4,2023,LALFIRBC1,SEA2N,0.51527996
REGION1,LNDAGRBC1C03,4,2023,LALFIRBC1,SEA3D,0.51527996
REGION1,LNDAGRBC1C03,4,2023,LALFIRBC1,SEA3N,0.51527996
REGION1,LNDAGRBC1C03,4,2023,LALFIRBC1,SEA4D,0.51527996
REGION1,LNDAGRBC1C03,4,2023,LALFIRBC1,SEA4N,0.51527996
REGION1,LNDAGRBC1C03,4,2023,WTRPRCBC1,SEA1D,1.03055992
REGION1,LNDAGRBC1C03,4,2023,WTRPRCBC1,SEA1N,1.03055992
REGION1,LNDAGRBC1C03,4,2023,WTRPRCBC1,SEA2D,1.03055992
REGION1,LNDAGRBC1C03,4,2023,WTRPRCBC1,SEA2N,1.03055992
REGION1,LNDAGRBC1C03,4,2023,WTRPRCBC1,SEA3D,1.03055992
REGION1,LNDAGRBC1C03,4,2023,WTRPRCBC1,SEA3N,1.03055992
REGION1,LNDAGRBC1C03,4,2023,WTRPRCBC1,SEA4D,1.03055992
REGION1,LNDAGRBC1C03,4,2023,WTRPRCBC1,SEA4N,1.03055992
REGION1,LNDAGRBC1C03,4,2024,LALFIRBC1,SEA1D,0.47233995
REGION1,LNDAGRBC1C03,4,2024,LALFIRBC1,SEA1N,0.47233995
REGION1,LNDAGRBC1C03,4,2024,LALFIRBC1,SEA2D,0.47233995
REGION1,LNDAGRBC1C03,4,2024,LALFIRBC1,SEA2N,0.47233995
REGION1,LNDAGRBC1C03,4,2024,LALFIRBC1,SEA3D,0.47233995
REGION1,LNDAGRBC1C03,4,2024,LALFIRBC1,SEA3N,0.47233995
REGION1,LNDAGRBC1C03,4,2024,LALFIRBC1,SEA4D,0.47233995
REGION1,LNDAGRBC1C03,4,2024,LALFIRBC1,SEA4N,0.47233995
REGION1,LNDAGRBC1C03,4,2024,WTRPRCBC1,SEA1D,0.9446799
REGION1,LNDAGRBC1C03,4,2024,WTRPRCBC1,SEA1N,0.9446799
REGION1,LNDAGRBC1C03,4,2024,WTRPRCBC1,SEA2D,0.9446799
REGION1,LNDAGRBC1C03,4,2024,WTRPRCBC1,SEA2N,0.9446799
REGION1,LNDAGRBC1C03,4,2024,WTRPRCBC1,SEA3D,0.9446799
REGION1,LNDAGRBC1C03,4,2024,WTRPRCBC1,SEA3N,0.9446799
REGION1,LNDAGRBC1C03,4,2024,WTRPRCBC1,SEA4D,0.9446799
REGION1,LNDAGRBC1C03,4,2024,WTRPRCBC1,SEA4N,0.9446799
REGION1,LNDAGRBC1C03,4,2025,LALFIRBC1,SEA1D,0.42939937
REGION1,LNDAGRBC1C03,4,2025,LALFIRBC1,SEA1N,0.42939937
REGION1,LNDAGRBC1C03,4,2025,LALFIRBC1,SEA2D,0.42939937
REGION1,LNDAGRBC1C03,4,2025,LALFIRBC1,SEA2N,0.42939937
REGION1,LNDAGRBC1C03,4,2025,LALFIRBC1,SEA3D,0.42939937
REGION1,LNDAGRBC1C03,4,2025,LALFIRBC1,SEA3N,0.42939937
REGION1,LNDAGRBC1C03,4,2025,LALFIRBC1,SEA4D,0.42939937
REGION1,LNDAGRBC1C03,4,2025,LALFIRBC1,SEA4N,0.42939937
REGION1,LNDAGRBC1C03,4,2025,WTRPRCBC1,SEA1D,0.85879874
REGION1,LNDAGRBC1C03,4,2025,WTRPRCBC1,SEA1N,0.85879874
REGION1,LNDAGRBC1C03,4,2025,WTRPRCBC1,SEA2D,0.85879874
REGION1,LNDAGRBC1C03,4,2025,WTRPRCBC1,SEA2N,0.85879874
REGION1,LNDAGRBC1C03,4,2025,WTRPRCBC1,SEA3D,0.85879874
REGION1,LNDAGRBC1C03,4,2025,WTRPRCBC1,SEA3N,0.85879874
REGION1,LNDAGRBC1C03,4,2025,WTRPRCBC1,SEA4D,0.85879874
REGION1,LNDAGRBC1C03,4,2025,WTRPRCBC1,SEA4N,0.85879874
REGION1,LNDAGRBC1C03,4,2026,LALFIRBC1,SEA1D,0.38645457
REGION1,LNDAGRBC1C03,4,2026,LALFIRBC1,SEA1N,0.38645457
REGION1,LNDAGRBC1C03,4,2026,LALFIRBC1,SEA2D,0.38645457
REGION1,LNDAGRBC1C03,4,2026,LALFIRBC1,SEA2N,0.38645457
REGION1,LNDAGRBC1C03,4,2026,LALFIRBC1,SEA3D,0.38645457
REGION1,LNDAGRBC1C03,4,2026,LALFIRBC1,SEA3N,0.38645457
REGION1,LNDAGRBC1C03,4,2026,LALFIRBC1,SEA4D,0.38645457
REGION1,LNDAGRBC1C03,4,2026,LALFIRBC1,SEA4N,0.38645457
REGION1,LNDAGRBC1C03,4,2026,WTRPRCBC1,SEA1D,0.77290914
REGION1,LNDAGRBC1C03,4,2026,WTRPRCBC1,SEA1N,0.77290914
REGION1,LNDAGRBC1C03,4,2026,WTRPRCBC1,SEA2D,0.77290914
REGION1,LNDAGRBC1C03,4,2026,WTRPRCBC1,SEA2N,0.77290914
REGION1,LNDAGRBC1C03,4,2026,WTRPRCBC1,SEA3D,0.77290914
REGION1,LNDAGRBC1C03,4,2026,WTRPRCBC1,SEA3N,0.77290914
REGION1,LNDAGRBC1C03,4,2026,WTRPRCBC1,SEA4D,0.77290914
REGION1,LNDAGRBC1C03,4,2026,WTRPRCBC1,SEA4N,0.77290914
REGION1,LNDAGRBC1C03,4,2027,LALFIRBC1,SEA1D,0.34351361
REGION1,LNDAGRBC1C03,4,2027,LALFIRBC1,SEA1N,0.34351362
REGION1,LNDAGRBC1C03,4,2027,LALFIRBC1,SEA2D,0.34351361
REGION1,LNDAGRBC1C03,4,2027,LALFIRBC1,SEA2N,0.34351361
REGION1,LNDAGRBC1C03,4,2027,LALFIRBC1,SEA3D,0.34351361
REGION1,LNDAGRBC1C03,4,2027,LALFIRBC1,SEA3N,0.34351361
REGION1,LNDAGRBC1C03,4,2027,LALFIRBC1,SEA4D,0.34351361
REGION1,LNDAGRBC1C03,4,2027,LALFIRBC1,SEA4N,0.34351361
REGION1,LNDAGRBC1C03,4,2027,WTRPRCBC1,SEA1D,0.68702722
REGION1,LNDAGRBC1C03,4,2027,WTRPRCBC1,SEA1N,0.68702724
REGION1,LNDAGRBC1C03,4,2027,WTRPRCBC1,SEA2D,0.68702722
REGION1,LNDAGRBC1C03,4,2027,WTRPRCBC1,SEA2N,0.68702722
REGION1,LNDAGRBC1C03,4,2027,WTRPRCBC1,SEA3D,0.68702722
REGION1,LNDAGRBC1C03,4,2027,WTRPRCBC1,SEA3N,0.68702722
REGION1,LNDAGRBC1C03,4,2027,WTRPRCBC1,SEA4D,0.68702722
REGION1,LNDAGRBC1C03,4,2027,WTRPRCBC1,SEA4N,0.68702722
REGION1,LNDAGRBC1C03,4,2028,LALFIRBC1,SEA1D,0.30057236
REGION1,LNDAGRBC1C03,4,2028,LALFIRBC1,SEA1N,0.30057236
REGION1,LNDAGRBC1C03,4,2028,LALFIRBC1,SEA2D,0.30057236
REGION1,LNDAGRBC1C03,4,2028,LALFIRBC1,SEA2N,0.30057236
REGION1,LNDAGRBC1C03,4,2028,LALFIRBC1,SEA3D,0.30057236
REGION1,LNDAGRBC1C03,4,2028,LALFIRBC1,SEA3N,0.30057236
REGION1,LNDAGRBC1C03,4,2028,LALFIRBC1,SEA4D,0.30057236
REGION1,LNDAGRBC1C03,4,2028,LALFIRBC1,SEA4N,0.30057236
REGION1,LNDAGRBC1C03,4,2028,WTRPRCBC1,SEA1D,0.60114472
REGION1,LNDAGRBC1C03,4,2028,WTRPRCBC1,SEA1N,0.60114472
REGION1,LNDAGRBC1C03,4,2028,WTRPRCBC1,SEA2D,0.60114472
REGION1,LNDAGRBC1C03,4,2028,WTRPRCBC1,SEA2N,0.60114472
REGION1,LNDAGRBC1C03,4,2028,WTRPRCBC1,SEA3D,0.60114472
REGION1,LNDAGRBC1C03,4,2028,WTRPRCBC1,SEA3N,0.60114472
REGION1,LNDAGRBC1C03,4,2028,WTRPRCBC1,SEA4D,0.60114472
REGION1,LNDAGRBC1C03,4,2028,WTRPRCBC1,SEA4N,0.60114472
REGION1,LNDAGRBC1C03,4,2029,LALFIRBC1,SEA1D,0.25761878
REGION1,LNDAGRBC1C03,4,2029,LALFIRBC1,SEA1N,0.25761878
REGION1,LNDAGRBC1C03,4,2029,LALFIRBC1,SEA2D,0.25761878
REGION1,LNDAGRBC1C03,4,2029,LALFIRBC1,SEA2N,0.25761878
REGION1,LNDAGRBC1C03,4,2029,LALFIRBC1,SEA3D,0.25761878
REGION1,LNDAGRBC1C03,4,2029,LALFIRBC1,SEA3N,0.25761878
REGION1,LNDAGRBC1C03,4,2029,LALFIRBC1,SEA4D,0.25761878
REGION1,LNDAGRBC1C03,4,2029,LALFIRBC1,SEA4N,0.25761878
REGION1,LNDAGRBC1C03,4,2029,WTRPRCBC1,SEA1D,0.51523756
REGION1,LNDAGRBC1C03,4,2029,WTRPRCBC1,SEA1N,0.51523756
REGION1,LNDAGRBC1C03,4,2029,WTRPRCBC1,SEA2D,0.51523756
REGION1,LNDAGRBC1C03,4,2029,WTRPRCBC1,SEA2N,0.51523756
REGION1,LNDAGRBC1C03,4,2029,WTRPRCBC1,SEA3D,0.51523756
REGION1,LNDAGRBC1C03,4,2029,WTRPRCBC1,SEA3N,0.51523756
REGION1,LNDAGRBC1C03,4,2029,WTRPRCBC1,SEA4D,0.51523756
REGION1,LNDAGRBC1C03,4,2029,WTRPRCBC1,SEA4N,0.51523756
REGION1,LNDAGRBC1C03,4,2030,LALFIRBC1,SEA1D,0.2146753
REGION1,LNDAGRBC1C03,4,2030,LALFIRBC1,SEA1N,0.2146753
REGION1,LNDAGRBC1C03,4,2030,LALFIRBC1,SEA2D,0.2146753
REGION1,LNDAGRBC1C03,4,2030,LALFIRBC1,SEA2N,0.2146753
REGION1,LNDAGRBC1C03,4,2030,LALFIRBC1,SEA3D,0.2146753
REGION1,LNDAGRBC1C03,4,2030,LALFIRBC1,SEA3N,0.2146753
REGION1,LNDAGRBC1C03,4,2030,LALFIRBC1,SEA4D,0.2146753
REGION1,LNDAGRBC1C03,4,2030,LALFIRBC1,SEA4N,0.2146753
REGION1,LNDAGRBC1C03,4,2030,WTRPRCBC1,SEA1D,0.4293506
REGION1,LNDAGRBC1C03,4,2030,WTRPRCBC1,SEA1N,0.4293506
REGION1,LNDAGRBC1C03,4,2030,WTRPRCBC1,SEA2D,0.4293506
REGION1,LNDAGRBC1C03,4,2030,WTRPRCBC1,SEA2N,0.4293506
REGION1,LNDAGRBC1C03,4,2030,WTRPRCBC1,SEA3D,0.4293506
REGION1,LNDAGRBC1C03,4,2030,WTRPRCBC1,SEA3N,0.4293506
REGION1,LNDAGRBC1C03,4,2030,WTRPRCBC1,SEA4D,0.4293506
REGION1,LNDAGRBC1C03,4,2030,WTRPRCBC1,SEA4N,0.4293506
REGION1,LNDAGRBC1C03,4,2031,LALFIRBC1,SEA1D,0.17173069
REGION1,LNDAGRBC1C03,4,2031,LALFIRBC1,SEA1N,0.17173069
REGION1,LNDAGRBC1C03,4,2031,LALFIRBC1,SEA2D,0.17173069
REGION1,LNDAGRBC1C03,4,2031,LALFIRBC1,SEA2N,0.17173069
REGION1,LNDAGRBC1C03,4,2031,LALFIRBC1,SEA3D,0.17173069
REGION1,LNDAGRBC1C03,4,2031,LALFIRBC1,SEA3N,0.17173069
REGION1,LNDAGRBC1C03,4,2031,LALFIRBC1,SEA4D,0.17173069
REGION1,LNDAGRBC1C03,4,2031,LALFIRBC1,SEA4N,0.17173069
REGION1,LNDAGRBC1C03,4,2031,WTRPRCBC1,SEA1D,0.34346138
REGION1,LNDAGRBC1C03,4,2031,WTRPRCBC1,SEA1N,0.34346138
REGION1,LNDAGRBC1C03,4,2031,WTRPRCBC1,SEA2D,0.34346138
REGION1,LNDAGRBC1C03,4,2031,WTRPRCBC1,SEA2N,0.34346138
REGION1,LNDAGRBC1C03,4,2031,WTRPRCBC1,SEA3D,0.34346138
REGION1,LNDAGRBC1C03,4,2031,WTRPRCBC1,SEA3N,0.34346138
REGION1,LNDAGRBC1C03,4,2031,WTRPRCBC1,SEA4D,0.34346138
REGION1,LNDAGRBC1C03,4,2031,WTRPRCBC1,SEA4N,0.34346138
REGION1,LNDAGRBC1C03,4,2032,LALFIRBC1,SEA1D,0.1287742
REGION1,LNDAGRBC1C03,4,2032,LALFIRBC1,SEA1N,0.1287742
REGION1,LNDAGRBC1C03,4,2032,LALFIRBC1,SEA2D,0.1287742
REGION1,LNDAGRBC1C03,4,2032,LALFIRBC1,SEA2N,0.1287742
REGION1,LNDAGRBC1C03,4,2032,LALFIRBC1,SEA3D,0.1287742
REGION1,LNDAGRBC1C03,4,2032,LALFIRBC1,SEA3N,0.1287742
REGION1,LNDAGRBC1C03,4,2032,LALFIRBC1,SEA4D,0.1287742
REGION1,LNDAGRBC1C03,4,2032,LALFIRBC1,SEA4N,0.1287742
REGION1,LNDAGRBC1C03,4,2032,WTRPRCBC1,SEA1D,0.2575484
REGION1,LNDAGRBC1C03,4,2032,WTRPRCBC1,SEA1N,0.2575484
REGION1,LNDAGRBC1C03,4,2032,WTRPRCBC1,SEA2D,0.2575484
REGION1,LNDAGRBC1C03,4,2032,WTRPRCBC1,SEA2N,0.2575484
REGION1,LNDAGRBC1C03,4,2032,WTRPRCBC1,SEA3D,0.2575484
REGION1,LNDAGRBC1C03,4,2032,WTRPRCBC1,SEA3N,0.2575484
REGION1,LNDAGRBC1C03,4,2032,WTRPRCBC1,SEA4D,0.2575484
REGION1,LNDAGRBC1C03,4,2032,WTRPRCBC1,SEA4N,0.2575484
REGION1,LNDAGRBC1C03,4,2033,LALFIRBC1,SEA1D,0.085834204
REGION1,LNDAGRBC1C03,4,2033,LALFIRBC1,SEA1N,0.085834204
REGION1,LNDAGRBC1C03,4,2033,LALFIRBC1,SEA2D,0.085834204
REGION1,LNDAGRBC1C03,4,2033,LALFIRBC1,SEA2N,0.085834204
REGION1,LNDAGRBC1C03,4,2033,LALFIRBC1,SEA3D,0.085834204
REGION1,LNDAGRBC1C03,4,2033,LALFIRBC1,SEA3N,0.085834204
REGION1,LNDAGRBC1C03,4,2033,LALFIRBC1,SEA4D,0.085834204
REGION1,LNDAGRBC1C03,4,2033,LALFIRBC1,SEA4N,0.085834204
REGION1,LNDAGRBC1C03,4,2033,WTRPRCBC1,SEA1D,0.171668408
REGION1,LNDAGRBC1C03,4,2033,WTRPRCBC1,SEA1N,0.171668408
REGION1,LNDAGRBC1C03,4,2033,WTRPRCBC1,SEA2D,0.171668408
REGION1,LNDAGRBC1C03,4,2033,WTRPRCBC1,SEA2N,0.171668408
REGION1,LNDAGRBC1C03,4,2033,WTRPRCBC1,SEA3D,0.171668408
REGION1,LNDAGRBC1C03,4,2033,WTRPRCBC1,SEA3N,0.171668408
REGION1,LNDAGRBC1C03,4,2033,WTRPRCBC1,SEA4D,0.171668408
REGION1,LNDAGRBC1C03,4,2033,WTRPRCBC1,SEA4N,0.171668408
REGION1,LNDAGRBC1C03,4,2034,LALFIRBC1,SEA1D,0.042894204
REGION1,LNDAGRBC1C03,4,2034,LALFIRBC1,SEA1N,0.042894204
REGION1,LNDAGRBC1C03,4,2034,LALFIRBC1,SEA2D,0.042894204
REGION1,LNDAGRBC1C03,4,2034,LALFIRBC1,SEA2N,0.042894204
