time,Skeena-QueenCharlotte_1,FraserValley_1,Kitimat-Stikine_1,PeaceRiver_1,EastKootenay_1,Thompson-Nicola_1,Columbia-Shuswap_1,Thompson-Nicola_2
2023-07-13 13:00:00,0.12522331916518303,0.12366284465183736,0.08825612803073289,0.03078548292099321,0.2687111255672796,0.12488761179285204,0.33512395890048086,0.017184246860083924
2023-07-13 14:00:00,0.20404831728292316,0.31429141234107316,0.19850850054594976,0.030089513589590125,0.27530621721708426,0.23599223392793697,0.5062029131494353,0.04588067909417775
2023-07-13 15:00:00,0.11536847580547636,0.30219418726333475,0.16827123954145007,0.006906687986683872,0.17385612063630485,0.18310925820742796,0.2719257684397227,0.0395049464077917
2023-07-13 16:00:00,0.18615976390721475,0.4168777328323941,0.2600063345362775,0.012762161851301928,0.21998742806304417,0.21349548552409903,0.2965542216877026,0.04241198980549542
2023-07-13 17:00:00,0.23636057618118775,0.6224910200470938,0.31233990887370633,0.02882128656720303,0.2058905071579368,0.32034742509408715,0.35436021073845025,0.07587242583867428
2023-07-13 18:00:00,0.3282349331761865,0.8144944829604812,0.37555563869313063,0.05246621723861351,0.16669507021351934,0.40407822284667355,0.3013834768523353,0.11039181684435452
2023-07-13 19:00:00,0.30026151971388815,0.5427135631470488,0.32088652712284915,0.04914454938838937,0.1182033056304204,0.33199899377202596,0.26352340338162095,0.11617921365028973
2023-07-13 20:00:00,0.19854622240981723,0.4272441622927745,0.2829490583426461,0.05363022941506018,0.11022902835754902,0.2908742191188076,0.06996794651888708,0.11019234728189176
2023-07-13 21:00:00,0.13922679608698285,0.2915866394196212,0.3123100163293042,0.05667635129435148,0.06479877494196079,0.23194598315151493,0.068282497278182,0.10222437603859018
2023-07-13 22:00:00,0.114050603550512,0.2519838861151723,0.27317010013930176,0.06373617334959364,0.04010086574372625,0.20020713001704585,0.07044917452287598,0.09413499049215726
2023-07-13 23:00:00,0.07085522927165085,0.2724666022232382,0.22252289772867787,0.0708738312923261,0.0376316697637939,0.19899260684741152,0.05265160937967261,0.09091016141299875
2023-07-14 00:00:00,0.031275643697121186,0.2018554700662832,0.17678618652539352,0.07545520747202218,0.031328271076477295,0.18608136998678101,0.03854862052162213,0.08752225924129832
2023-07-14 01:00:00,0.020243004066036758,0.154513117389911,0.13531864922076256,0.06686658838398614,0.033856340630070744,0.20742004172268247,0.028572638773360606,0.08893408749979972
2023-07-14 02:00:00,0.015192051508517518,0.12968313322426747,0.09796203945282468,0.06933391956009677,0.03562394720028523,0.2279225852805138,0.023993733428372747,0.09344841912263821
2023-07-14 03:00:00,0.01880345643079673,0.052479565999459986,0.03171289856491478,0.09957248683691346,0.09077310983597048,0.1543341433799521,0.045485964120101516,0.07358372804232598
2023-07-14 04:00:00,0.03207870264933677,0.04902009754634231,0.022395882249507865,0.09301860377244724,0.05871305416013074,0.11378941109730296,0.03417447629117841,0.0414412672434028
2023-07-14 05:00:00,0.02779063227785916,0.027440803459814738,0.0359250474994408,0.04065405157674443,0.027856834955676413,0.07457204062804988,0.024748758107725373,0.02209868722132747
2023-07-14 06:00:00,0.018013585951310983,0.0143098075338651,0.024660407765815563,0.02168528905828859,0.03177460857508876,0.06080912462924133,0.02547040977977122,0.0163071193964457
2023-07-14 07:00:00,0.013715962855204924,0.014859250481040314,0.014404649758096475,0.009729403281174647,0.03663413723778543,0.04596311528326233,0.02171875823420281,0.013074803294920712
2023-07-14 08:00:00,0.01135194785862377,0.0007742749833508392,0.005069001402739292,0.014275992214309263,0.015062425922676531,0.0031423992990260744,0.0124333693427566,0.00046645495730120954
2023-07-14 09:00:00,0.012944940132801742,0.0,0.003436057082460151,0.0168164455693104,0.08181835278175333,0.00023024757971364595,0.030486967178441363,0.0004311741178583048
2023-07-14 10:00:00,0.026589787896010155,0.004727059196447599,0.009135119579928467,0.01357097239346418,0.12263590167039422,0.007167611249521508,0.0970157567180024,0.0006470192217241235
2023-07-14 11:00:00,0.06094120498429528,0.062213711367792295,0.035699735159544305,0.01352151493777202,0.1485836195355815,0.04367874967592255,0.1830888606619923,0.005784504541120103
2023-07-14 12:00:00,0.12915514236345968,0.15808863332774542,0.15023279423091926,0.02256147084450077,0.24013720798968544,0.08944137126628288,0.31232966874862256,0.014382922306124986
2023-07-14 13:00:00,0.24556630464256426,0.3301939293973079,0.2667994316146768,0.043650701434924166,0.3056874419207252,0.1736793407688405,0.5079467898139238,0.03130748425090274
2023-07-14 14:00:00,0.3325769731093106,0.5173573279316658,0.33715226596913733,0.07273011002608272,0.3105854674161192,0.28009202844347697,0.670957918241306,0.05850842844988726
2023-07-14 15:00:00,0.2425461248785136,0.8935158861857592,0.17212163399746006,0.004035544459380128,0.281894748051824,0.3659195765339426,0.43242555417292294,0.11630961778777045
2023-07-14 16:00:00,0.3382017699938374,0.9620609055529846,0.25742535475722594,0.013482325255534635,0.27415384549343436,0.44755437144438076,0.6240865983611538,0.16533044337379113
2023-07-14 17:00:00,0.30423113754709535,0.990259561254812,0.4094257733514377,0.04668031390326499,0.29226651447447655,0.503604256279149,0.7020157566595162,0.21108866904711399
2023-07-14 18:00:00,0.2214193144083679,0.9463454292966587,0.5895468063054085,0.0641362073158732,0.28644367355388484,0.5374497669445184,0.6140762383197375,0.25872649662754765
2023-07-14 19:00:00,0.17684795234882814,0.6892853654787516,0.5259864912433762,0.07567770336752946,0.18194801665912413,0.4551436693143589,0.46680819865956835,0.208692289583984
2023-07-14 20:00:00,0.1427329884167185,0.724559034709221,0.39511050876651443,0.052530112763290254,0.12362382797657888,0.4611937050505171,0.2308850580110923,0.22777946107576283
2023-07-14 21:00:00,0.12470094424822036,0.6543527334008347,0.30809529251641093,0.03045255511941395,0.07394380028052785,0.40940141181724937,0.04284077750257975,0.20331015822205922
2023-07-14 22:00:00,0.09832321756789175,0.5732334387773231,0.23621997224306876,0.01914471790985634,0.042553277510743545,0.4373555333119651,0.04555101244997468,0.2276687180822974
2023-07-14 23:00:00,0.04856962668056541,0.5324360538141854,0.1471551608201542,0.01963041713260951,0.0368999306633826,0.46796067290520676,0.06536120464605709,0.2781501931405383
2023-07-15 00:00:00,0.022529734238789855,0.45641503180321935,0.08653146295191474,0.01610406446999887,0.03674895977605121,0.4507543099389144,0.06875215358695425,0.29457767904722
2023-07-15 01:00:00,0.025655879204865218,0.3645720206235387,0.06532953860356278,0.01336252450086388,0.03618739185853921,0.41374192143601,0.08413200093467683,0.2818197479761248
2023-07-15 02:00:00,0.023725140046195067,0.31913711264355243,0.04890281768237439,0.013969672817486794,0.04229141638719655,0.3812673920889058,0.09100361263650343,0.25715730772661854
2023-07-15 03:00:00,0.020561292906348585,0.21882215139705627,0.029136468327878768,0.0366696505683145,0.08521811775087826,0.4111963683643652,0.0714461901908673,0.3147095586910821
2023-07-15 04:00:00,0.010816940044920217,0.18307459324599373,0.01900597541561902,0.04854437710234236,0.08502184267232424,0.31580412233747257,0.06857954135728232,0.23261999879369955
2023-07-15 05:00:00,0.017930463253344946,0.14102056063139215,0.024784163911761734,0.05946793691216378,0.08048676070634433,0.2462528405809338,0.06397620279655912,0.16060836418833446
2023-07-15 06:00:00,0.0069000448381148285,0.12566391494092502,0.0260101743336204,0.06011498993705079,0.11543741740666282,0.22229665960359907,0.08692155722435523,0.11851865635352196
2023-07-15 07:00:00,0.004363705239295993,0.08612407303175841,0.021204802150041325,0.02941683081029775,0.10597445097326468,0.1622105289701137,0.12120195000446474,0.0847130990330181
2023-07-15 08:00:00,0.01709437925953954,0.026923894441349044,0.02014729312793064,0.017490159611995425,0.04295754819702833,0.04474849778453526,0.06197640310476555,0.027962708637298064
2023-07-15 09:00:00,0.018569206519497918,0.06458481411014598,0.020023399951496296,0.022344956661240343,0.10349794954656608,0.060194633637613564,0.1333354011323,0.028827793972398888
2023-07-15 10:00:00,0.026969413814252326,0.17067601508483765,0.01914304603972549,0.033823918456647686,0.2937841647004094,0.13163691050601495,0.2990284896513967,0.03854132613651274
2023-07-15 11:00:00,0.03717225042317766,0.34636691660124846,0.01971145461643886,0.06877800203800874,0.4884624603527107,0.28686831899186194,0.623273180591233,0.08992720707592049
2023-07-15 12:00:00,0.0549529060958768,0.6803362134754728,0.07409111251163178,0.09742054332224573,0.6068357573027784,0.4886401404410505,0.8360116503609694,0.18249738478026434
2023-07-15 13:00:00,0.08472576388518589,0.9538928408936512,0.23646306879781204,0.13511048182707255,0.6671233826734501,0.6725207082950005,0.8742228247073205,0.32125952233659766
2023-07-15 14:00:00,0.138411020907609,0.9827945994956281,0.31614301086134505,0.14742031213450496,0.6601513656274481,0.7462973186351362,0.8708966850260015,0.3999961289837183
2023-07-15 15:00:00,0.07822420818333353,0.9654682227129415,0.17396479884000077,0.1342022890928435,0.6351815251769379,0.6663535003662155,0.8574564081954155,0.27772127131335345
2023-07-15 16:00:00,0.12752156970624315,1.0,0.30585042065492335,0.09541475786869669,0.558000228622001,0.6136049672349423,0.7780024031949361,0.31355472078165686
2023-07-15 17:00:00,0.21550119863891884,1.0,0.3772653410804757,0.061824433510878345,0.6960555813603481,0.6673417240744407,0.6998213595440296,0.43196975252951036
2023-07-15 18:00:00,0.19005910680360372,1.0,0.36858955807180704,0.06472438040544214,0.55180825542239,0.7765855280952194,0.5779560427919246,0.5866052160546895
2023-07-15 19:00:00,0.14894303903262596,0.9389367975239532,0.42473986889196697,0.04646328770648017,0.3457698104713976,0.7740102513043842,0.30301998362352844,0.6356579049277816
2023-07-15 20:00:00,0.09489395459577321,0.8347542718346109,0.2904960554720935,0.09296292030487802,0.12960036699739125,0.7230204559369828,0.1889268561572123,0.5251849678563508
2023-07-15 21:00:00,0.07531751940354026,0.7212381204095407,0.20525426319836365,0.049386994993735556,0.07856576260160925,0.613293758385237,0.10831314145930189,0.3969980784410008
2023-07-15 22:00:00,0.08869736317424322,0.6232314124381798,0.13897584024609597,0.05245065824403769,0.05516423083753814,0.47566093815908506,0.12313930718537552,0.298573005093117
