REGION,TECHNOLOGY,DAYTYPE,YEAR,VALUE
REGION1,BATTERY,2,2034,1.689705586639885
REGION1,BATTERY,2,2035,2.05866221699004
REGION1,BATTERY,2,2036,2.41646934337436
REGION1,BATTERY,2,2037,2.75134232586687
REGION1,BATTERY,2,2038,3.066909390394789
REGION1,BATTERY,2,2039,3.3870573231376206
REGION1,BATTERY,2,2040,3.765790606949535
REGION1,BATTERY,2,2041,4.117202213799176
REGION1,BATTERY,2,2042,4.501760063310984
REGION1,BATTERY,2,2043,4.957096395998216
REGION1,BATTERY,2,2044,5.264749694725853
REGION1,BATTERY,2,2045,5.639209490443288
REGION1,BATTERY,2,2046,6.07070411397356
REGION1,BATTERY,2,2047,6.328175301691673
REGION1,BATTERY,2,2048,6.5910810600076974
REGION1,BATTERY,2,2049,6.856838859642305
REGION1,BATTERY,2,2050,7.680141371409661
REGION1,BATTERY,3,2021,0.3768196712083807
REGION1,BATTERY,3,2022,0.3768196712083798
REGION1,BATTERY,3,2023,0.3768196712083798
REGION1,BATTERY,3,2024,0.3768196712083798
REGION1,BATTERY,3,2025,0.3768196712083798
REGION1,BATTERY,3,2026,0.190096402116127
REGION1,BATTERY,3,2027,0.014325760270322304
REGION1,BATTERY,3,2028,0.06820330102928825
REGION1,BATTERY,3,2029,0.2352167398016748
REGION1,BATTERY,3,2030,0.35602666668809446
REGION1,BATTERY,3,2031,0.451248692563172
REGION1,BATTERY,3,2032,0.7738527699854159
REGION1,BATTERY,3,2033,1.286483233693848
REGION1,BATTERY,3,2034,1.689705586639885
REGION1,BATTERY,3,2035,2.05866221699004
REGION1,BATTERY,3,2036,2.41646934337436
REGION1,BATTERY,3,2037,2.75134232586687
REGION1,BATTERY,3,2038,3.066909390394789
REGION1,BATTERY,3,2039,3.3870573231376206
REGION1,BATTERY,3,2040,3.765790606949535
REGION1,BATTERY,3,2041,4.117202213799176
REGION1,BATTERY,3,2042,4.501760063310984
REGION1,BATTERY,3,2043,4.957096395998216
REGION1,BATTERY,3,2044,5.264749694725853
REGION1,BATTERY,3,2045,5.639209490443288
REGION1,BATTERY,3,2046,6.07070411397356
REGION1,BATTERY,3,2047,6.328175301691673
REGION1,BATTERY,3,2048,6.5910810600076974
REGION1,BATTERY,3,2049,6.856838859642305
REGION1,BATTERY,3,2050,7.797072874355218
REGION1,BATTERY,4,2021,0.3768196712083807
REGION1,BATTERY,4,2022,0.3768196712083798
REGION1,BATTERY,4,2023,0.3768196712083798
REGION1,BATTERY,4,2024,0.3768196712083798
REGION1,BATTERY,4,2025,0.3768196712083798
REGION1,BATTERY,4,2026,0.190096402116127
REGION1,BATTERY,4,2027,0.02051612013415844
REGION1,BATTERY,4,2028,0.09696837211970016
REGION1,BATTERY,4,2029,0.32453743510934874
REGION1,BATTERY,4,2030,0.4881343437037573
REGION1,BATTERY,4,2031,0.6244567363097402
REGION1,BATTERY,4,2032,0.920059412044918
REGION1,BATTERY,4,2033,1.3908824818779222
REGION1,BATTERY,4,2034,1.769546105623069
REGION1,BATTERY,4,2035,2.116282412740036
REGION1,BATTERY,4,2036,2.452525639678166
REGION1,BATTERY,4,2037,2.7672344002756253
REGION1,BATTERY,4,2038,3.0637915454141145
REGION1,BATTERY,4,2039,3.36450695945391
REGION1,BATTERY,4,2040,3.719569618248449
REGION1,BATTERY,4,2041,4.049053920107174
REGION1,BATTERY,4,2042,4.409250798256793
REGION1,BATTERY,4,2043,4.835272529552181
REGION1,BATTERY,4,2044,5.123823548189806
REGION1,BATTERY,4,2045,5.474535595751163
REGION1,BATTERY,4,2046,5.8784246119296695
REGION1,BATTERY,4,2047,6.120384859728514
REGION1,BATTERY,4,2048,6.367455030545563
REGION1,BATTERY,4,2049,6.616944379241586
REGION1,BATTERY,4,2050,7.54054922348291
REGION1,BATTERY,5,2021,0.3768196712083807
REGION1,BATTERY,5,2022,0.3768196712083798
REGION1,BATTERY,5,2023,0.3768196712083798
REGION1,BATTERY,5,2024,0.3768196712083798
REGION1,BATTERY,5,2025,0.3768196712083798
REGION1,BATTERY,5,2026,0.19726104937406405
REGION1,BATTERY,5,2027,0.02051612013415844
REGION1,BATTERY,5,2028,0.09696837211970016
REGION1,BATTERY,5,2029,0.32453743510934874
REGION1,BATTERY,5,2030,0.4881343437037573
REGION1,BATTERY,5,2031,0.6244567363097402
REGION1,BATTERY,5,2032,0.9478663878706826
REGION1,BATTERY,5,2033,1.4547741198000643
REGION1,BATTERY,5,2034,1.8546007233041897
REGION1,BATTERY,5,2035,2.220768843071403
REGION1,BATTERY,5,2036,2.575779758588426
REGION1,BATTERY,5,2037,2.9080654387018527
REGION1,BATTERY,5,2038,3.221329398307881
REGION1,BATTERY,5,2039,3.5393472698489767
REGION1,BATTERY,5,2040,3.914284251460377
REGION1,BATTERY,5,2041,4.26257921721015
REGION1,BATTERY,5,2042,4.643604190863037
REGION1,BATTERY,5,2043,5.092817506475714
REGION1,BATTERY,5,2044,5.398074688246553
REGION1,BATTERY,5,2045,5.768994372879887
REGION1,BATTERY,5,2046,6.194639457610032
REGION1,BATTERY,5,2047,6.45024382692805
REGION1,BATTERY,5,2048,6.711198055138754
REGION1,BATTERY,5,2049,6.979285428539766
REGION1,BATTERY,5,2050,7.80043739174449
REGION1,BATTERY,6,2021,0.3768196712083807
REGION1,BATTERY,6,2022,0.3768196712083798
REGION1,BATTERY,6,2023,0.3768196712083798
REGION1,BATTERY,6,2024,0.3768196712083798
REGION1,BATTERY,6,2025,0.37316140863573466
REGION1,BATTERY,6,2026,0.17285622646681909
REGION1,BATTERY,6,2027,0.013839500134659797
REGION1,BATTERY,6,2028,0.0657413488873699
REGION1,BATTERY,6,2029,0.22202745179801367
REGION1,BATTERY,6,2030,0.33440521272671386
REGION1,BATTERY,6,2031,0.4269397902920876
REGION1,BATTERY,6,2032,0.6924175618525673
REGION1,BATTERY,6,2033,1.1427122677106707
REGION1,BATTERY,6,2034,1.5098172438489783
REGION1,BATTERY,6,2035,1.8458959554540637
REGION1,BATTERY,6,2036,2.171754925343416
REGION1,BATTERY,6,2037,2.476735444478547
REGION1,BATTERY,6,2038,2.7642573292445727
REGION1,BATTERY,6,2039,3.0562765949828337
REGION1,BATTERY,6,2040,3.401321775667124
REGION1,BATTERY,6,2041,3.7217876227292734
REGION1,BATTERY,6,2042,4.07274142865108
REGION1,BATTERY,6,2043,4.487096014853792
REGION1,BATTERY,6,2044,4.767847307890236
REGION1,BATTERY,6,2045,5.109526214303456
REGION1,BATTERY,6,2046,5.501970465709632
REGION1,BATTERY,6,2047,5.736570865044347
REGION1,BATTERY,6,2048,5.976081505295353
REGION1,BATTERY,6,2049,6.222139133434804
REGION1,BATTERY,6,2050,7.020772886959752
REGION1,BATTERY,7,2021,0.3768196712083807
REGION1,BATTERY,7,2022,0.3768196712083798
REGION1,BATTERY,7,2023,0.3768196712083798
REGION1,BATTERY,7,2024,0.3768196712083798
REGION1,BATTERY,7,2025,0.37316140863573466
REGION1,BATTERY,7,2026,0.17285622646681909
REGION1,BATTERY,7,2027,0.020029859998495936
REGION1,BATTERY,7,2028,0.0945064199777818
REGION1,BATTERY,7,2029,0.31134814710568764
REGION1,BATTERY,7,2030,0.46651288974237654
REGION1,BATTERY,7,2031,0.6001478340386557
REGION1,BATTERY,7,2032,0.8386242039120697
REGION1,BATTERY,7,2033,1.2471115158947452
REGION1,BATTERY,7,2034,1.5896577628321624
REGION1,BATTERY,7,2035,1.90351615120406
REGION1,BATTERY,7,2036,2.2078112216472223
REGION1,BATTERY,7,2037,2.4926275188873026
REGION1,BATTERY,7,2038,2.7611394842638983
REGION1,BATTERY,7,2039,3.033726231299123
REGION1,BATTERY,7,2040,3.3551007869660374
REGION1,BATTERY,7,2041,3.6536393290372713
REGION1,BATTERY,7,2042,3.980232163596889
REGION1,BATTERY,7,2043,4.365272148407755
REGION1,BATTERY,7,2044,4.62692116135419
REGION1,BATTERY,7,2045,4.944852319611331
REGION1,BATTERY,7,2046,5.309690963665742
REGION1,BATTERY,7,2047,5.5287804230811854
REGION1,BATTERY,7,2048,5.752455475833218
REGION1,BATTERY,7,2049,5.982244653034085
REGION1,BATTERY,7,2050,6.764249236087444
REGION1,BATTERY,8,2021,0.3768196712083807
REGION1,BATTERY,8,2022,0.3768196712083798
REGION1,BATTERY,8,2023,0.3768196712083798
REGION1,BATTERY,8,2024,0.3768196712083798
REGION1,BATTERY,8,2025,0.3695031460630896
REGION1,BATTERY,8,2026,0.14845140355957412
REGION1,BATTERY,8,2027,0.013353239998997292
REGION1,BATTERY,8,2028,0.06327939674545156
REGION1,BATTERY,8,2029,0.2088381637943526
REGION1,BATTERY,8,2030,0.3127837587653331
REGION1,BATTERY,8,2031,0.4026308880210032
REGION1,BATTERY,8,2032,0.5831753778939543
REGION1,BATTERY,8,2033,0.9350496638053518
REGION1,BATTERY,8,2034,1.2448742833769513
REGION1,BATTERY,8,2035,1.52864326358672
REGION1,BATTERY,8,2036,1.8037863884022125
REGION1,BATTERY,8,2037,2.0612975246639964
REGION1,BATTERY,8,2038,2.3040674152005898
REGION1,BATTERY,8,2039,2.55065555643298
REGION1,BATTERY,8,2040,2.8421383111727843
REGION1,BATTERY,8,2041,3.1128477345563947
REGION1,BATTERY,8,2042,3.409369401384932
REGION1,BATTERY,8,2043,3.759550656785833
REGION1,BATTERY,8,2044,3.9966937809978713
REGION1,BATTERY,8,2045,4.285384161034901
REGION1,BATTERY,8,2046,4.617021971765342
REGION1,BATTERY,8,2047,4.815107461197481
REGION1,BATTERY,8,2048,5.017338925989817
REGION1,BATTERY,8,2049,5.225098357929123
REGION1,BATTERY,8,2050,5.984584731302707
REGION1,BATTERY,9,2021,0.3768196712083807
REGION1,BATTERY,9,2022,0.3768196712083798
REGION1,BATTERY,9,2023,0.3768196712083798
REGION1,BATTERY,9,2024,0.3768196712083798
REGION1,BATTERY,9,2025,0.3695031460630896
REGION1,BATTERY,9,2026,0.14845140355957412
REGION1,BATTERY,9,2027,0.013353239998997292
REGION1,BATTERY,9,2028,0.0624540464646605
REGION1,BATTERY,9,2029,0.20501996662267008
REGION1,BATTERY,9,2030,0.30745826195408693
REGION1,BATTERY,9,2031,0.395033892035305
REGION1,BATTERY,9,2032,0.5831753778939543
REGION1,BATTERY,9,2033,0.9350496638053518
REGION1,BATTERY,9,2034,1.2448742833769513
REGION1,BATTERY,9,2035,1.52864326358672
REGION1,BATTERY,9,2036,1.8037863884022125
REGION1,BATTERY,9,2037,2.0612975246639964
REGION1,BATTERY,9,2038,2.3040674152005898
REGION1,BATTERY,9,2039,2.55065555643298
REGION1,BATTERY,9,2040,2.8421383111727843
REGION1,BATTERY,9,2041,3.1128477345563947
REGION1,BATTERY,9,2042,3.409369401384932
REGION1,BATTERY,9,2043,3.759550656785833
REGION1,BATTERY,9,2044,3.9966937809978713
REGION1,BATTERY,9,2045,4.285384161034901
REGION1,BATTERY,9,2046,4.617021971765342
REGION1,BATTERY,9,2047,4.815107461197481
REGION1,BATTERY,9,2048,5.017338925989817
REGION1,BATTERY,9,2049,5.225098357929123
REGION1,BATTERY,9,2050,6.101516234248264
REGION1,BATTERY,10,2021,0.3768196712083807
REGION1,BATTERY,10,2022,0.3768196712083798
REGION1,BATTERY,10,2023,0.3768196712083798
REGION1,BATTERY,10,2024,0.3768196712083798
REGION1,BATTERY,10,2025,0.3658448834904444
REGION1,BATTERY,10,2026,0.12404658065232917
REGION1,BATTERY,10,2027,0.006676619999498644
REGION1,BATTERY,10,2028,0.03122702323233025
REGION1,BATTERY,10,2029,0.10250998331133504
REGION1,BATTERY,10,2030,0.1537291309770435
REGION1,BATTERY,10,2031,0.1975169460176525
REGION1,BATTERY,10,2032,0.32772655187583905
REGION1,BATTERY,10,2033,0.622987811715958
REGION1,BATTERY,10,2034,0.9000908039217401
REGION1,BATTERY,10,2035,1.1537703759693805
REGION1,BATTERY,10,2036,1.3997615551572022
REGION1,BATTERY,10,2037,1.6299675304406906
REGION1,BATTERY,10,2038,1.8469953461372808
REGION1,BATTERY,10,2039,2.067584881566836
REGION1,BATTERY,10,2040,2.329175835379531
REGION1,BATTERY,10,2041,2.572056140075518
REGION1,BATTERY,10,2042,2.8385066391729747
REGION1,BATTERY,10,2043,3.1538291651639114
REGION1,BATTERY,10,2044,3.366466400641553
REGION1,BATTERY,10,2045,3.6259160024584696
REGION1,BATTERY,10,2046,3.9243529798649424
REGION1,BATTERY,10,2047,4.101434499313777
REGION1,BATTERY,10,2048,4.282222376146416
REGION1,BATTERY,10,2049,4.4679520628241605
REGION1,BATTERY,10,2050,5.3218517294635275
REGION1,BATTERY,11,2021,0.3768196712083807
REGION1,BATTERY,11,2022,0.3768196712083798
REGION1,BATTERY,11,2023,0.3768196712083798
REGION1,BATTERY,11,2024,0.3768196712083798
REGION1,BATTERY,11,2025,0.3621866209177993
REGION1,BATTERY,11,2026,0.09964175774508419
REGION1,BATTERY,11,2032,0.07227772585772374
REGION1,BATTERY,11,2033,0.3109259596265644
REGION1,BATTERY,11,2034,0.555307324466529
REGION1,BATTERY,11,2035,0.7788974883520405
REGION1,BATTERY,11,2036,0.9957367219121922
REGION1,BATTERY,11,2037,1.198637536217385
REGION1,BATTERY,11,2038,1.3899232770739722
REGION1,BATTERY,11,2039,1.5845142067006928
REGION1,BATTERY,11,2040,1.8162133595862775
REGION1,BATTERY,11,2041,2.031264545594642
REGION1,BATTERY,11,2042,2.2676438769610177
REGION1,BATTERY,11,2043,2.5481076735419896
REGION1,BATTERY,11,2044,2.7362390202852342
REGION1,BATTERY,11,2045,2.9664478438820385
REGION1,BATTERY,11,2046,3.2316839879645425
REGION1,BATTERY,11,2047,3.387761537430074
REGION1,BATTERY,11,2048,3.547105826303015
REGION1,BATTERY,11,2049,3.7108057677191977
REGION1,BATTERY,11,2050,4.5421872246787895
REGION1,BATTERY,12,2021,0.3768196712083807
REGION1,BATTERY,12,2022,0.3768196712083798
REGION1,BATTERY,12,2023,0.3768196712083798
REGION1,BATTERY,12,2024,0.3768196712083798
REGION1,BATTERY,12,2025,0.3621866209177993
REGION1,BATTERY,12,2026,0.09964175774508419
REGION1,BATTERY,12,2027,0.006190359863836139
REGION1,BATTERY,12,2028,0.028765071090411903
REGION1,BATTERY,12,2029,0.08932069530767395
REGION1,BATTERY,12,2030,0.13210767701566276
REGION1,BATTERY,12,2031,0.17320804374656815
REGION1,BATTERY,12,2032,0.21848436791722603
REGION1,BATTERY,12,2033,0.4153252078106386
REGION1,BATTERY,12,2034,0.6351478434497131
REGION1,BATTERY,12,2035,0.8365176841020368
REGION1,BATTERY,12,2036,1.0317930182159984
REGION1,BATTERY,12,2037,1.2145296106261405
REGION1,BATTERY,12,2038,1.386805432093298
REGION1,BATTERY,12,2039,1.5619638430169824
REGION1,BATTERY,12,2040,1.7699923708851917
REGION1,BATTERY,12,2041,1.96311625190264
REGION1,BATTERY,12,2042,2.1751346119068264
REGION1,BATTERY,12,2043,2.426283807095952
REGION1,BATTERY,12,2044,2.5953128737491875
REGION1,BATTERY,12,2045,2.801773949189914
REGION1,BATTERY,12,2046,3.039404485920652
REGION1,BATTERY,12,2047,3.1799710954669136
REGION1,BATTERY,12,2048,3.32347979684088
REGION1,BATTERY,12,2049,3.4709112873184798
REGION1,BATTERY,12,2050,4.285663573806482
REGION1,BATTERY,13,2021,0.3768196712083807
REGION1,BATTERY,13,2022,0.3768196712083798
REGION1,BATTERY,13,2023,0.3768196712083798
REGION1,BATTERY,13,2024,0.3768196712083798
REGION1,BATTERY,13,2025,0.3621866209177993
REGION1,BATTERY,13,2026,0.09964175774508419
REGION1,BATTERY,13,2027,0.006190359863836139
REGION1,BATTERY,13,2028,0.02793972080962084
REGION1,BATTERY,13,2029,0.08550249813599142
REGION1,BATTERY,13,2030,0.1267821802044166
REGION1,BATTERY,13,2031,0.16561104776087002
REGION1,BATTERY,13,2032,0.21848436791722603
REGION1,BATTERY,13,2033,0.4153252078106386
REGION1,BATTERY,13,2034,0.6351478434497131
REGION1,BATTERY,13,2035,0.8365176841020368
REGION1,BATTERY,13,2036,1.0317930182159984
REGION1,BATTERY,13,2037,1.2145296106261405
REGION1,BATTERY,13,2038,1.386805432093298
REGION1,BATTERY,13,2039,1.5619638430169824
REGION1,BATTERY,13,2040,1.7699923708851917
REGION1,BATTERY,13,2041,1.96311625190264
REGION1,BATTERY,13,2042,2.1751346119068264
REGION1,BATTERY,13,2043,2.426283807095952
REGION1,BATTERY,13,2044,2.5953128737491875
REGION1,BATTERY,13,2045,2.801773949189914
REGION1,BATTERY,13,2046,3.039404485920652
REGION1,BATTERY,13,2047,3.1799710954669136
REGION1,BATTERY,13,2048,3.32347979684088
REGION1,BATTERY,13,2049,3.4709112873184798
REGION1,BATTERY,13,2050,4.402595076752038
REGION1,BATTERY,14,2021,0.3768196712083807
REGION1,BATTERY,14,2022,0.3768196712083798
REGION1,BATTERY,14,2023,0.3768196712083798
REGION1,BATTERY,14,2024,0.3768196712083798
REGION1,BATTERY,14,2025,0.3621866209177993
REGION1,BATTERY,14,2026,0.09964175774508419
REGION1,BATTERY,14,2027,0.012380719727672278
REGION1,BATTERY,14,2028,0.05670479190003275
REGION1,BATTERY,14,2029,0.1748231934436654
REGION1,BATTERY,14,2030,0.25888985722007934
REGION1,BATTERY,14,2031,0.33881909150743816
REGION1,BATTERY,14,2032,0.3646910099767283
REGION1,BATTERY,14,2033,0.519724455994713
REGION1,BATTERY,14,2034,0.7149883624328972
REGION1,BATTERY,14,2035,0.8941378798520333
REGION1,BATTERY,14,2036,1.0678493145198047
REGION1,BATTERY,14,2037,1.2304216850348957
REGION1,BATTERY,14,2038,1.3836875871126235
REGION1,BATTERY,14,2039,1.539413479333272
REGION1,BATTERY,14,2040,1.723771382184105
REGION1,BATTERY,14,2041,1.8949679582106376
REGION1,BATTERY,14,2042,2.0826253468526352
REGION1,BATTERY,14,2043,2.3044599406499144
REGION1,BATTERY,14,2044,2.4543867272131408
REGION1,BATTERY,14,2045,2.6371000544977896
REGION1,BATTERY,14,2046,2.8471249838767614
REGION1,BATTERY,14,2047,2.9721806535037536
REGION1,BATTERY,14,2048,3.099853767378744
REGION1,BATTERY,14,2049,3.231016806917761
REGION1,BATTERY,14,2050,4.146071425879731
REGION1,BATTERY,15,2021,0.3768196712083807
REGION1,BATTERY,15,2022,0.3768196712083798
REGION1,BATTERY,15,2023,0.3768196712083798
REGION1,BATTERY,15,2024,0.3768196712083798
REGION1,BATTERY,15,2025,0.3585283583451542
REGION1,BATTERY,15,2026,0.07523693483783926
REGION1,BATTERY,15,2027,0.005704099728173633
REGION1,BATTERY,15,2028,0.0254777686677025
REGION1,BATTERY,15,2029,0.07231321013233037
REGION1,BATTERY,15,2030,0.10516072624303584
REGION1,BATTERY,15,2031,0.14130214548978565
REGION1,BATTERY,15,2032,0.10924218395861302
REGION1,BATTERY,15,2033,0.2076626039053193
REGION1,BATTERY,15,2034,0.370204882977686
REGION1,BATTERY,15,2035,0.519264992234694
REGION1,BATTERY,15,2036,0.6638244812747949
REGION1,BATTERY,15,2037,0.7990916908115899
REGION1,BATTERY,15,2038,0.9266155180493149
REGION1,BATTERY,15,2039,1.0563428044671286
REGION1,BATTERY,15,2040,1.210808906390852
REGION1,BATTERY,15,2041,1.3541763637297617
REGION1,BATTERY,15,2042,1.511762584640678
REGION1,BATTERY,15,2043,1.6987384490279929
REGION1,BATTERY,15,2044,1.8241593468568225
REGION1,BATTERY,15,2045,1.9776318959213588
REGION1,BATTERY,15,2046,2.154455991976361
REGION1,BATTERY,15,2047,2.2585076916200486
REGION1,BATTERY,15,2048,2.3647372175353434
REGION1,BATTERY,15,2049,2.4738705118127986
REGION1,BATTERY,15,2050,3.366406921094994
REGION1,BATTERY,16,2021,0.3768196712083807
REGION1,BATTERY,16,2022,0.3768196712083798
REGION1,BATTERY,16,2023,0.3768196712083798
REGION1,BATTERY,16,2024,0.3768196712083798
REGION1,BATTERY,16,2025,0.3585283583451542
REGION1,BATTERY,16,2026,0.07523693483783926
REGION1,BATTERY,16,2027,0.011894459592009772
REGION1,BATTERY,16,2028,0.054242839758114406
REGION1,BATTERY,16,2029,0.16163390544000433
REGION1,BATTERY,16,2030,0.2372684032586986
REGION1,BATTERY,16,2031,0.31451018923635377
REGION1,BATTERY,16,2032,0.2554488260181153
REGION1,BATTERY,16,2033,0.31206185208939363
REGION1,BATTERY,16,2034,0.45004540196087006
REGION1,BATTERY,16,2035,0.5768851879846904
REGION1,BATTERY,16,2036,0.6998807775786011
REGION1,BATTERY,16,2037,0.8149837652203453
REGION1,BATTERY,16,2038,0.9234976730686403
REGION1,BATTERY,16,2039,1.0337924407834185
REGION1,BATTERY,16,2040,1.1645879176897656
REGION1,BATTERY,16,2041,1.286028070037759
REGION1,BATTERY,16,2042,1.4192533195864871
REGION1,BATTERY,16,2043,1.5769145825819555
REGION1,BATTERY,16,2044,1.683233200320776
REGION1,BATTERY,16,2045,1.8129580012292343
REGION1,BATTERY,16,2046,1.9621764899324712
REGION1,BATTERY,16,2047,2.0507172496568886
REGION1,BATTERY,16,2048,2.141111188073208
REGION1,BATTERY,16,2049,2.23397603141208
REGION1,BATTERY,16,2050,3.1098832702226864
REGION1,BATTERY,17,2021,0.3768196712083807
REGION1,BATTERY,17,2022,0.3768196712083798
REGION1,BATTERY,17,2023,0.3768196712083798
REGION1,BATTERY,17,2024,0.3768196712083798
REGION1,BATTERY,17,2025,0.35487009577250905
REGION1,BATTERY,17,2026,0.0508321119305943
REGION1,BATTERY,17,2027,0.005217839592511127
REGION1,BATTERY,17,2028,0.02301581652578416
REGION1,BATTERY,17,2029,0.059123922128669286
REGION1,BATTERY,17,2030,0.08353927228165514
REGION1,BATTERY,17,2031,0.11699324321869996
REGION1,BATTERY,17,2034,0.10526192250565886
REGION1,BATTERY,17,2035,0.20201230036735068
REGION1,BATTERY,17,2036,0.2958559443335912
REGION1,BATTERY,17,2037,0.3836537709970396
REGION1,BATTERY,17,2038,0.46642560400533184
REGION1,BATTERY,17,2039,0.5507217659172747
REGION1,BATTERY,17,2040,0.6516254418965125
REGION1,BATTERY,17,2041,0.7452364755568829
REGION1,BATTERY,17,2042,0.84839055737453
REGION1,BATTERY,17,2043,0.9711930909600338
REGION1,BATTERY,17,2044,1.0530058199644574
REGION1,BATTERY,17,2045,1.1534898426528035
REGION1,BATTERY,17,2046,1.2695074980320713
REGION1,BATTERY,17,2047,1.3370442877731847
REGION1,BATTERY,17,2048,1.4059946382298072
REGION1,BATTERY,17,2049,1.476829736307118
REGION1,BATTERY,17,2050,2.3302187654379494
REGION1,BATTERY,18,2021,0.3768196712083807
REGION1,BATTERY,18,2022,0.3768196712083798
REGION1,BATTERY,18,2023,0.3768196712083798
REGION1,BATTERY,18,2024,0.3768196712083798
REGION1,BATTERY,18,2025,0.35487009577250905
REGION1,BATTERY,18,2026,0.0508321119305943
REGION1,BATTERY,18,2027,0.011408199456347266
REGION1,BATTERY,18,2028,0.051780887616196064
REGION1,BATTERY,18,2029,0.14844461743634324
REGION1,BATTERY,18,2030,0.21564694929731792
REGION1,BATTERY,18,2031,0.29020128696526815
REGION1,BATTERY,18,2032,0.1462066420595023
REGION1,BATTERY,18,2033,0.10439924818407433
REGION1,BATTERY,18,2034,0.18510244148884297
REGION1,BATTERY,18,2035,0.259632496117347
REGION1,BATTERY,18,2036,0.33191224063739744
REGION1,BATTERY,18,2037,0.39954584540579496
REGION1,BATTERY,18,2038,0.46330775902465754
REGION1,BATTERY,18,2039,0.5281714022335643
REGION1,BATTERY,18,2040,0.605404453195426
REGION1,BATTERY,18,2041,0.6770881818648807
REGION1,BATTERY,18,2042,0.7558812923203391
REGION1,BATTERY,18,2043,0.8493692245139964
REGION1,BATTERY,18,2044,0.9120796734284112
REGION1,BATTERY,18,2045,0.9888159479606794
REGION1,BATTERY,18,2046,1.0772279959881808
REGION1,BATTERY,18,2047,1.1292538458100243
REGION1,BATTERY,18,2048,1.1823686087676717
REGION1,BATTERY,18,2049,1.2369352559063993
REGION1,BATTERY,18,2050,2.0736951145656417
REGION1,BATTERY,19,2021,0.3768196712083807
REGION1,BATTERY,19,2022,0.3768196712083798
REGION1,BATTERY,19,2023,0.3768196712083798
REGION1,BATTERY,19,2024,0.3768196712083798
REGION1,BATTERY,19,2025,0.35487009577250905
REGION1,BATTERY,19,2026,0.0508321119305943
REGION1,BATTERY,19,2027,0.017598559320183407
REGION1,BATTERY,19,2028,0.08054595870660797
REGION1,BATTERY,19,2029,0.2377653127440172
REGION1,BATTERY,19,2030,0.34775462631298065
REGION1,BATTERY,19,2031,0.46340933071183626
REGION1,BATTERY,19,2032,0.2924132841190046
REGION1,BATTERY,19,2033,0.20879849636814865
REGION1,BATTERY,19,2034,0.2649429604720271
REGION1,BATTERY,19,2035,0.31725269186734334
REGION1,BATTERY,19,2036,0.3679685369412037
REGION1,BATTERY,19,2037,0.4154379198145504
REGION1,BATTERY,19,2038,0.46018991404398313
REGION1,BATTERY,19,2039,0.5056210385498539
REGION1,BATTERY,19,2040,0.5591834644943395
REGION1,BATTERY,19,2041,0.6089398881728786
REGION1,BATTERY,19,2042,0.6633720272661481
REGION1,BATTERY,19,2043,0.7275453580679591
REGION1,BATTERY,19,2044,0.7711535268923649
REGION1,BATTERY,19,2045,0.824142053268555
REGION1,BATTERY,19,2046,0.8849484939442902
REGION1,BATTERY,19,2047,0.9214634038468643
REGION1,BATTERY,19,2048,0.9587425793055362
REGION1,BATTERY,19,2049,0.9970407755056808
REGION1,BATTERY,19,2050,1.817171463693334
REGION1,BATTERY,20,2021,0.3768196712083807
