REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
REGION1,DEMCOMBIO,BIO,1,2040,3,11.110006666004
REGION1,DEMCOMBIO,BIO,1,2040,4,11.110006666004
REGION1,DEMCOMBIO,BIO,1,2040,5,11.110006666004
REGION1,DEMCOMBIO,BIO,1,2040,6,11.110006666004002
REGION1,DEMCOMBIO,BIO,1,2040,7,11.110006666004
REGION1,DEMCOMBIO,BIO,1,2040,8,11.110006666004
REGION1,DEMCOMBIO,BIO,1,2041,1,11.100006660004002
REGION1,DEMCOMBIO,BIO,1,2041,2,11.100006660004002
REGION1,DEMCOMBIO,BIO,1,2041,3,11.100006660003954
REGION1,DEMCOMBIO,BIO,1,2041,4,11.100006660004002
REGION1,DEMCOMBIO,BIO,1,2041,5,11.100006660004002
REGION1,DEMCOMBIO,BIO,1,2041,6,11.100006660004002
REGION1,DEMCOMBIO,BIO,1,2041,7,11.100006660004002
REGION1,DEMCOMBIO,BIO,1,2041,8,11.100006660004002
REGION1,DEMCOMBIO,BIO,1,2042,1,11.090006654003991
REGION1,DEMCOMBIO,BIO,1,2042,2,11.09000665400402
REGION1,DEMCOMBIO,BIO,1,2042,3,11.090006654003991
REGION1,DEMCOMBIO,BIO,1,2042,4,11.090006654003991
REGION1,DEMCOMBIO,BIO,1,2042,5,11.090006654003991
REGION1,DEMCOMBIO,BIO,1,2042,6,11.090006654003991
REGION1,DEMCOMBIO,BIO,1,2042,7,11.090006654003991
REGION1,DEMCOMBIO,BIO,1,2042,8,11.090006654003991
REGION1,DEMCOMBIO,BIO,1,2043,1,11.100006660003997
REGION1,DEMCOMBIO,BIO,1,2043,2,11.100006660003997
REGION1,DEMCOMBIO,BIO,1,2043,3,11.100006660003997
REGION1,DEMCOMBIO,BIO,1,2043,4,11.100006660003997
REGION1,DEMCOMBIO,BIO,1,2043,5,11.100006660004
REGION1,DEMCOMBIO,BIO,1,2043,6,11.100006660003997
REGION1,DEMCOMBIO,BIO,1,2043,7,11.100006660003997
REGION1,DEMCOMBIO,BIO,1,2043,8,11.100006660003997
REGION1,DEMCOMBIO,BIO,1,2044,1,11.120006672004
REGION1,DEMCOMBIO,BIO,1,2044,2,11.120006672004
REGION1,DEMCOMBIO,BIO,1,2044,3,11.120006672004
REGION1,DEMCOMBIO,BIO,1,2044,4,11.120006672004
REGION1,DEMCOMBIO,BIO,1,2044,5,11.120006672004
REGION1,DEMCOMBIO,BIO,1,2044,6,11.120006672004
REGION1,DEMCOMBIO,BIO,1,2044,7,11.120006672004004
REGION1,DEMCOMBIO,BIO,1,2044,8,11.120006672004
REGION1,DEMCOMBIO,BIO,1,2045,1,11.140006684004012
REGION1,DEMCOMBIO,BIO,1,2045,2,11.140006684004012
REGION1,DEMCOMBIO,BIO,1,2045,3,11.140006684004012
REGION1,DEMCOMBIO,BIO,1,2045,4,11.140006684004012
REGION1,DEMCOMBIO,BIO,1,2045,5,11.140006684004012
REGION1,DEMCOMBIO,BIO,1,2045,6,11.140006684004012
REGION1,DEMCOMBIO,BIO,1,2045,7,11.14000668400401
