REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2046,18,0.5806593902803575
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2046,19,0.5806593902803575
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2046,20,0.5806593902803575
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2046,21,0.5806593902803575
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2046,22,0.5806593902803575
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2046,23,0.5806593902803575
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2046,24,0.5806593902803575
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2046,25,0.5806593902803575
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2046,26,0.5806593902803575
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2046,27,0.5806593902803575
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2046,28,0.5806593902803575
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2046,29,0.5806593902803575
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2046,30,0.5806593902803575
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,1,0.5934100558538538
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,2,0.5934100558538538
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,3,0.5934100558538563
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,4,0.5934100558538321
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,5,0.5934100558538538
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,6,0.5934100558538321
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,7,0.5934100558538453
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,8,0.5934100558538452
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,9,0.5934100558538488
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,10,0.5934100558538453
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,11,0.5934100558538464
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,12,0.5934100558538488
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,13,0.5934100558538409
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,14,0.5934100558538409
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,15,0.5934100558538321
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,16,0.5934100558538409
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,17,0.5934100558538425
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,18,0.5934100558538409
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,19,0.5934100558538441
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,20,0.5934100558538462
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,21,0.5934100558535971
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,22,0.5934100558538462
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,23,0.5934100558538462
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,24,0.5934100558538441
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,25,0.5934100558538293
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,26,0.5934100558538293
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,27,0.5934100558538293
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,28,0.5934100558538293
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,29,0.5934100558538293
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2048,30,0.5934100558538293
REGION1,DEMCOMBIO,BIO,1,2021,1,0.7599998479999752
REGION1,DEMCOMBIO,BIO,1,2021,2,0.7599998480000323
REGION1,DEMCOMBIO,BIO,1,2021,3,0.7599998479999825
REGION1,DEMCOMBIO,BIO,1,2021,4,0.7599998480000323
REGION1,DEMCOMBIO,BIO,1,2021,5,0.7599998479999752
REGION1,DEMCOMBIO,BIO,1,2021,6,0.7599998480000323
REGION1,DEMCOMBIO,BIO,1,2021,7,0.7599998480000323
REGION1,DEMCOMBIO,BIO,1,2021,8,0.7599998480000323
REGION1,DEMCOMBIO,BIO,1,2021,9,0.7599998480000323
REGION1,DEMCOMBIO,BIO,1,2021,10,0.7599998480000036
REGION1,DEMCOMBIO,BIO,1,2021,11,0.7599998480000323
REGION1,DEMCOMBIO,BIO,1,2021,12,0.7599998480000323
REGION1,DEMCOMBIO,BIO,1,2021,13,0.7599998480000323
REGION1,DEMCOMBIO,BIO,1,2021,14,0.7599998480000323
REGION1,DEMCOMBIO,BIO,1,2021,15,0.7599998480000323
REGION1,DEMCOMBIO,BIO,1,2021,16,0.7599998480000323
REGION1,DEMCOMBIO,BIO,1,2021,17,0.7599998480000323
REGION1,DEMCOMBIO,BIO,1,2021,18,0.7599998480000323
REGION1,DEMCOMBIO,BIO,1,2021,19,0.7599998480000323
REGION1,DEMCOMBIO,BIO,1,2021,20,0.7599998480000323
REGION1,DEMCOMBIO,BIO,1,2021,21,0.7599998480000323
REGION1,DEMCOMBIO,BIO,1,2021,22,0.7599998480000323
REGION1,DEMCOMBIO,BIO,1,2021,23,0.7599998480000323
REGION1,DEMCOMBIO,BIO,1,2021,24,0.7599998479999953
REGION1,DEMCOMBIO,BIO,1,2021,25,0.7599998480000323
REGION1,DEMCOMBIO,BIO,1,2021,26,0.7599998480000323
REGION1,DEMCOMBIO,BIO,1,2021,27,0.7599998480000323
REGION1,DEMCOMBIO,BIO,1,2021,28,0.7599998479999797
REGION1,DEMCOMBIO,BIO,1,2021,29,0.7599998480000323
REGION1,DEMCOMBIO,BIO,1,2021,30,0.7599998479999797
REGION1,DEMCOMBIO,BIO,1,2022,1,1.199999760000023
REGION1,DEMCOMBIO,BIO,1,2022,2,1.199999760000023
REGION1,DEMCOMBIO,BIO,1,2022,3,1.199999760000048
REGION1,DEMCOMBIO,BIO,1,2022,4,1.199999760000048
REGION1,DEMCOMBIO,BIO,1,2022,5,1.1999997600000447
REGION1,DEMCOMBIO,BIO,1,2022,6,1.199999760000048
REGION1,DEMCOMBIO,BIO,1,2022,7,1.199999760000048
REGION1,DEMCOMBIO,BIO,1,2022,8,1.199999760000048
REGION1,DEMCOMBIO,BIO,1,2022,9,1.199999760000048
REGION1,DEMCOMBIO,BIO,1,2022,10,1.199999760000048
REGION1,DEMCOMBIO,BIO,1,2022,11,1.199999760000048
REGION1,DEMCOMBIO,BIO,1,2022,12,1.199999760000048
REGION1,DEMCOMBIO,BIO,1,2022,13,1.199999760000048
REGION1,DEMCOMBIO,BIO,1,2022,14,1.199999760000048
REGION1,DEMCOMBIO,BIO,1,2022,15,1.199999760000048
REGION1,DEMCOMBIO,BIO,1,2022,16,1.199999760000048
REGION1,DEMCOMBIO,BIO,1,2022,17,1.199999760000048
REGION1,DEMCOMBIO,BIO,1,2022,18,1.199999760000048
REGION1,DEMCOMBIO,BIO,1,2022,19,1.1999997600000194
REGION1,DEMCOMBIO,BIO,1,2022,20,1.199999760000048
REGION1,DEMCOMBIO,BIO,1,2022,21,1.199999760000048
REGION1,DEMCOMBIO,BIO,1,2022,22,1.1999997600000194
REGION1,DEMCOMBIO,BIO,1,2022,23,1.1999997600000194
REGION1,DEMCOMBIO,BIO,1,2022,24,1.199999760000048
REGION1,DEMCOMBIO,BIO,1,2022,25,1.199999760000048
REGION1,DEMCOMBIO,BIO,1,2022,26,1.199999760000048
REGION1,DEMCOMBIO,BIO,1,2022,27,1.199999760000048
REGION1,DEMCOMBIO,BIO,1,2022,28,1.1999997600000187
REGION1,DEMCOMBIO,BIO,1,2022,29,1.199999760000048
REGION1,DEMCOMBIO,BIO,1,2022,30,1.199999760000048
