REGION,TECHNOLOGY,FUEL,YEAR,VALUE
REGION1,LNDAGRBC1C03,LND4PWR,2027,1.9777001566735843
REGION1,LNDAGRBC1C03,LND4PWR,2028,1.999399530243786
REGION1,LNDAGRBC1C03,LND4PWR,2029,2.0213992245892647
REGION1,LNDAGRBC1C03,LND4PWR,2030,2.0435991810699594
REGION1,LNDAGRBC1C03,LND4PWR,2031,2.06609995653408
REGION1,LNDAGRBC1C03,LND4PWR,2032,2.0888997582905104
REGION1,LNDAGRBC1C03,LND4PWR,2033,2.1117998006101737
REGION1,LNDAGRBC1C03,LND4PWR,2034,2.1350995507465464
REGION1,LNDAGRBC1C03,LND4PWR,2035,2.1584992612970773
REGION1,LNDAGRBC1C03,LND4PWR,2036,2.182299361884825
REGION1,LNDAGRBC1C03,LND4PWR,2037,2.206300001882578
REGION1,LNDAGRBC1C03,LND4PWR,2038,2.230599768054714
REGION1,LNDAGRBC1C03,LND4PWR,2039,2.2550995545160957
REGION1,LNDAGRBC1C03,LND4PWR,2040,2.279899489757358
REGION1,LNDAGRBC1C03,LND4PWR,2041,2.304999576748134
REGION1,LNDAGRBC1C03,LND4PWR,2042,2.3302990312062684
REGION1,LNDAGRBC1C03,LND4PWR,2043,2.3559996373784307
REGION1,LNDAGRBC1C03,LND4PWR,2044,2.381899270742113
REGION1,LNDAGRBC1C03,LND4PWR,2045,2.4080995788065898
REGION1,LNDAGRBC1C03,LND4PWR,2046,2.4345998976986056
REGION1,LNDAGRBC1C03,LND4PWR,2047,2.4613993920480612
REGION1,LNDAGRBC1C03,LND4PWR,2048,2.4883997815382357
REGION1,LNDAGRBC1C03,LND4PWR,2049,2.5157995999080813
REGION1,LNDAGRBC1C03,LND4PWR,2050,2.543499571038204
REGION1,LNDAGRBC1C03,WTREVTBC1,2021,15.59230692058241
REGION1,LNDAGRBC1C03,WTREVTBC1,2022,15.634668045904606
REGION1,LNDAGRBC1C03,WTREVTBC1,2023,15.696463258121916
REGION1,LNDAGRBC1C03,WTREVTBC1,2024,15.774103454320604
REGION1,LNDAGRBC1C03,WTREVTBC1,2025,15.8105029824035
REGION1,LNDAGRBC1C03,WTREVTBC1,2026,15.885816486685338
REGION1,LNDAGRBC1C03,WTREVTBC1,2027,15.957975263334038
REGION1,LNDAGRBC1C03,WTREVTBC1,2028,16.058753008466628
