REGION,TIMESLICE,FUEL,YEAR,VALUE
REGION1,24,INDELCB02,2022,4.122369729
REGION1,24,INDELCB02,2023,4.389181227
REGION1,24,INDELCB02,2024,4.529631504
REGION1,24,INDELCB02,2025,4.669641498
REGION1,24,INDELCB02,2026,4.817136303
REGION1,24,INDELCB02,2027,4.896387243
REGION1,24,INDELCB02,2028,5.075142141
REGION1,24,INDELCB02,2029,5.377176279
REGION1,24,INDELCB02,2030,5.607884571
REGION1,24,INDELCB02,2031,5.741730603
REGION1,24,INDELCB02,2032,6.063137193
REGION1,24,INDELCB02,2033,6.379260387
REGION1,24,INDELCB02,2034,6.462473874
REGION1,24,INDELCB02,2035,6.535120569
REGION1,24,INDELCB02,2036,6.602043585
REGION1,24,INDELCB02,2037,6.662802639
REGION1,24,INDELCB02,2038,6.721360278
REGION1,24,INDELCB02,2039,6.784320747
REGION1,24,INDELCB02,2040,6.84640065
REGION1,24,INDELCB02,2041,6.900995742
REGION1,24,INDELCB02,2042,6.954710268
REGION1,24,INDELCB02,2043,7.006223379
REGION1,24,INDELCB02,2044,7.056855924
REGION1,24,INDELCB02,2045,7.108809318
REGION1,24,INDELCB02,2046,7.160762712
REGION1,24,INDELCB02,2047,7.205671578
REGION1,24,INDELCB02,2048,7.247938746
REGION1,24,INDELCB02,2049,7.292407329
REGION1,24,INDELCB02,2050,7.335995346
REGION1,24,RESELCB02,2021,2.893980159
REGION1,24,RESELCB02,2022,3.099152037
REGION1,24,RESELCB02,2023,3.22727439
REGION1,24,RESELCB02,2024,3.305644764
REGION1,24,RESELCB02,2025,3.383134572
REGION1,24,RESELCB02,2026,3.457102116
REGION1,24,RESELCB02,2027,3.529748811
REGION1,24,RESELCB02,2028,3.599753808
REGION1,24,RESELCB02,2029,3.665796258
REGION1,24,RESELCB02,2030,3.730958142
REGION1,24,RESELCB02,2031,3.802283988
REGION1,24,RESELCB02,2032,3.8744904
REGION1,24,RESELCB02,2033,3.944495397
REGION1,24,RESELCB02,2034,4.01538096
REGION1,24,RESELCB02,2035,4.084505391
REGION1,24,RESELCB02,2036,4.150988124
REGION1,24,RESELCB02,2037,4.213948593
REGION1,24,RESELCB02,2038,4.273386798
REGION1,24,RESELCB02,2039,4.328422173
REGION1,24,RESELCB02,2040,4.382136699
REGION1,24,RESELCB02,2041,4.435851225
REGION1,24,RESELCB02,2042,4.488244902
REGION1,24,RESELCB02,2043,4.540198296
REGION1,24,RESELCB02,2044,4.591271124
REGION1,24,RESELCB02,2045,4.643224518
REGION1,24,RESELCB02,2046,4.695177912
REGION1,24,RESELCB02,2047,4.748011872
REGION1,24,RESELCB02,2048,4.802606964
REGION1,24,RESELCB02,2049,4.858522905
REGION1,24,RESELCB02,2050,4.915759695
REGION1,24,TRAELCB02,2021,0.029498961
REGION1,24,TRAELCB02,2022,0.046669998
REGION1,24,TRAELCB02,2023,0.076609242
REGION1,24,TRAELCB02,2024,0.125040372
REGION1,24,TRAELCB02,2025,0.190642539
REGION1,24,TRAELCB02,2026,0.262848951
REGION1,24,TRAELCB02,2027,0.33461508
REGION1,24,TRAELCB02,2028,0.405940926
REGION1,24,TRAELCB02,2029,0.477707055
REGION1,24,TRAELCB02,2030,0.547712052
REGION1,24,TRAELCB02,2031,0.61199337
REGION1,24,TRAELCB02,2032,0.680237235
REGION1,24,TRAELCB02,2033,0.750242232
REGION1,24,TRAELCB02,2034,0.822008361
REGION1,24,TRAELCB02,2035,0.895535622
REGION1,24,TRAELCB02,2036,0.96421977
REGION1,24,TRAELCB02,2037,1.028060805
REGION1,24,TRAELCB02,2038,1.086618444
REGION1,24,TRAELCB02,2039,1.140773253
REGION1,24,TRAELCB02,2040,1.191846081
REGION1,24,TRAELCB02,2041,1.239836928
REGION1,24,TRAELCB02,2042,1.28562636
REGION1,24,TRAELCB02,2043,1.328774094
REGION1,24,TRAELCB02,2044,1.370600979
REGION1,24,TRAELCB02,2045,1.410666732
REGION1,24,TRAELCB02,2046,1.449851919
REGION1,24,TRAELCB02,2047,1.488596823
REGION1,24,TRAELCB02,2048,1.526461161
REGION1,24,TRAELCB02,2049,1.564325499
REGION1,24,TRAELCB02,2050,1.600868988
