REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
REGION1,16,DEMTRAHFO,1,TRAHFO,2026,10.46999790600042
REGION1,16,DEMTRAHFO,1,TRAHFO,2027,9.839998032000393
REGION1,16,DEMTRAHFO,1,TRAHFO,2028,9.22999815400037
REGION1,16,DEMTRAHFO,1,TRAHFO,2029,8.679998264000346
REGION1,16,DEMTRAHFO,1,TRAHFO,2030,8.159998368000325
REGION1,16,DEMTRAHFO,1,TRAHFO,2031,7.6699984660003055
REGION1,16,DEMTRAHFO,1,TRAHFO,2032,7.209998558000288
REGION1,16,DEMTRAHFO,1,TRAHFO,2033,6.789998642000271
REGION1,16,DEMTRAHFO,1,TRAHFO,2034,6.409998718000256
REGION1,16,DEMTRAHFO,1,TRAHFO,2035,6.069998786000244
REGION1,16,DEMTRAHFO,1,TRAHFO,2036,5.7399988520002285
REGION1,16,DEMTRAHFO,1,TRAHFO,2037,5.449998910000216
REGION1,16,DEMTRAHFO,1,TRAHFO,2038,5.169998966000206
REGION1,16,DEMTRAHFO,1,TRAHFO,2039,4.929999014000196
REGION1,16,DEMTRAHFO,1,TRAHFO,2040,4.709999058000188
REGION1,16,DEMTRAHFO,1,TRAHFO,2041,4.50999909800018
REGION1,16,DEMTRAHFO,1,TRAHFO,2042,4.339999132000174
REGION1,16,DEMTRAHFO,1,TRAHFO,2043,4.189999162000167
REGION1,16,DEMTRAHFO,1,TRAHFO,2044,4.059999188000162
REGION1,16,DEMTRAHFO,1,TRAHFO,2045,3.959999208000159
REGION1,16,DEMTRAHFO,1,TRAHFO,2046,3.869999226000155
REGION1,16,DEMTRAHFO,1,TRAHFO,2047,3.799999240000152
REGION1,16,DEMTRAHFO,1,TRAHFO,2048,3.7499992500001498
REGION1,16,DEMTRAHFO,1,TRAHFO,2049,3.709999258000148
REGION1,16,DEMTRAHFO,1,TRAHFO,2050,3.679999264000146
REGION1,16,DEMTRAJFL,1,TRAJFL,2021,39.93999201200158
REGION1,16,DEMTRAJFL,1,TRAJFL,2022,72.28998554200288
REGION1,16,DEMTRAJFL,1,TRAJFL,2023,80.00998399800322
REGION1,16,DEMTRAJFL,1,TRAJFL,2024,82.61998347600327
REGION1,16,DEMTRAJFL,1,TRAJFL,2025,85.47998290400339
REGION1,16,DEMTRAJFL,1,TRAJFL,2026,87.21998255600346
REGION1,16,DEMTRAJFL,1,TRAJFL,2027,88.56998228600352
REGION1,16,DEMTRAJFL,1,TRAJFL,2028,89.62998207400355
REGION1,16,DEMTRAJFL,1,TRAJFL,2029,91.0399817920036
REGION1,16,DEMTRAJFL,1,TRAJFL,2030,92.46998150600366
REGION1,16,DEMTRAJFL,1,TRAJFL,2031,93.87998122400371
REGION1,16,DEMTRAJFL,1,TRAJFL,2032,95.21998095600378
REGION1,16,DEMTRAJFL,1,TRAJFL,2033,96.56998068600384
REGION1,16,DEMTRAJFL,1,TRAJFL,2034,98.0999803800039
REGION1,16,DEMTRAJFL,1,TRAJFL,2035,99.57998008400396
REGION1,16,DEMTRAJFL,1,TRAJFL,2036,100.93997981200404
REGION1,16,DEMTRAJFL,1,TRAJFL,2037,102.21997955600406
REGION1,16,DEMTRAJFL,1,TRAJFL,2038,103.37997932400413
REGION1,16,DEMTRAJFL,1,TRAJFL,2039,104.47997910400416
REGION1,16,DEMTRAJFL,1,TRAJFL,2040,105.5999788800042
REGION1,16,DEMTRAJFL,1,TRAJFL,2041,106.73997865200424
REGION1,16,DEMTRAJFL,1,TRAJFL,2042,107.9199784160043
REGION1,16,DEMTRAJFL,1,TRAJFL,2043,109.15997816800432
REGION1,16,DEMTRAJFL,1,TRAJFL,2044,110.4799779040044
REGION1,16,DEMTRAJFL,1,TRAJFL,2045,111.90997761800443
REGION1,16,DEMTRAJFL,1,TRAJFL,2046,113.4499773100045
REGION1,16,DEMTRAJFL,1,TRAJFL,2047,115.0899769820046
REGION1,16,DEMTRAJFL,1,TRAJFL,2048,116.81997663600464
REGION1,16,DEMTRAJFL,1,TRAJFL,2049,118.6299762740047
REGION1,16,DEMTRAJFL,1,TRAJFL,2050,120.50997589800478
REGION1,16,DEMTRALPG,1,TRALPG,2021,2.99999940000012
REGION1,16,DEMTRALPG,1,TRALPG,2022,3.049999390000122
REGION1,16,DEMTRALPG,1,TRALPG,2023,3.0999993800001238
REGION1,16,DEMTRALPG,1,TRALPG,2024,3.00999939800012
REGION1,16,DEMTRALPG,1,TRALPG,2025,2.899999420000116
REGION1,16,DEMTRALPG,1,TRALPG,2026,2.7699994460001105
REGION1,16,DEMTRALPG,1,TRALPG,2027,2.6499994700001057
REGION1,16,DEMTRALPG,1,TRALPG,2028,2.5199994960001004
REGION1,16,DEMTRALPG,1,TRALPG,2029,2.389999522000096
REGION1,16,DEMTRALPG,1,TRALPG,2030,2.2599995480000894
REGION1,16,DEMTRALPG,1,TRALPG,2031,2.139999572000085
REGION1,16,DEMTRALPG,1,TRALPG,2032,2.0199995960000807
REGION1,16,DEMTRALPG,1,TRALPG,2033,1.899999620000076
REGION1,16,DEMTRALPG,1,TRALPG,2034,1.7799996440000714
REGION1,16,DEMTRALPG,1,TRALPG,2035,1.6599996680000657
REGION1,16,DEMTRALPG,1,TRALPG,2036,1.5499996900000617
REGION1,16,DEMTRALPG,1,TRALPG,2037,1.4499997100000577
REGION1,16,DEMTRALPG,1,TRALPG,2038,1.349999730000054
REGION1,16,DEMTRALPG,1,TRALPG,2039,1.2599997480000502
REGION1,16,DEMTRALPG,1,TRALPG,2040,1.1799997640000472
REGION1,16,DEMTRALPG,1,TRALPG,2041,1.099999780000044
REGION1,16,DEMTRALPG,1,TRALPG,2042,1.0299997940000414
