REGION,TECHNOLOGY,DAYTYPE,YEAR,VALUE
REGION1,BATTERY,1,2021,0.5652320875061037
REGION1,BATTERY,1,2022,0.5652320875061001
REGION1,BATTERY,1,2023,0.5652320875061001
REGION1,BATTERY,1,2024,0.5652320875061001
REGION1,BATTERY,1,2025,0.09665859961144224
REGION1,BATTERY,1,2026,0.13672686945170107
REGION1,BATTERY,1,2027,0.14381520328021077
REGION1,BATTERY,1,2028,0.1062418347222428
REGION1,BATTERY,1,2029,0.35646125224744635
REGION1,BATTERY,1,2030,0.5418517240042834
REGION1,BATTERY,1,2031,0.6627090619887028
REGION1,BATTERY,1,2032,1.540975360770017
REGION1,BATTERY,1,2033,2.4924673587987813
REGION1,BATTERY,1,2034,3.178754220326116
REGION1,BATTERY,1,2035,3.7406357472189704
REGION1,BATTERY,1,2036,4.271166242609967
REGION1,BATTERY,1,2037,4.768157499495911
REGION1,BATTERY,1,2038,5.247270146650765
REGION1,BATTERY,1,2039,5.779252693615744
REGION1,BATTERY,1,2040,6.4027415892695805
REGION1,BATTERY,1,2041,6.9845614022867455
REGION1,BATTERY,1,2042,7.622508669312324
REGION1,BATTERY,1,2043,8.364453596344214
REGION1,BATTERY,1,2044,8.854397387044662
REGION1,BATTERY,1,2045,9.208056136090416
REGION1,BATTERY,1,2046,9.61447472895855
REGION1,BATTERY,1,2047,9.87461765540255
REGION1,BATTERY,1,2048,10.1407163417471
REGION1,BATTERY,1,2049,10.397738507530612
REGION1,BATTERY,1,2050,11.130494613738977
REGION1,BATTERY,2,2021,0.5652320875061037
REGION1,BATTERY,2,2022,0.5652320875061001
REGION1,BATTERY,2,2023,0.5652320875061037
REGION1,BATTERY,2,2024,0.5652320875061037
REGION1,BATTERY,2,2025,0.09665859961144224
REGION1,BATTERY,2,2026,0.1367486673114032
REGION1,BATTERY,2,2027,0.14414029170714734
REGION1,BATTERY,2,2028,0.10811404841523424
REGION1,BATTERY,2,2029,0.3553980580461873
REGION1,BATTERY,2,2030,0.5413156185893182
REGION1,BATTERY,2,2031,0.6571518076055084
REGION1,BATTERY,2,2032,1.7132664632257528
REGION1,BATTERY,2,2033,2.7895117754783647
REGION1,BATTERY,2,2034,3.5411488720542303
REGION1,BATTERY,2,2035,4.143437529587144
REGION1,BATTERY,2,2036,4.7087839297432685
REGION1,BATTERY,2,2037,5.238633767467039
REGION1,BATTERY,2,2038,5.752649109076248
REGION1,BATTERY,2,2039,6.334268006302024
REGION1,BATTERY,2,2040,7.013424978072502
REGION1,BATTERY,2,2041,7.648744158991115
REGION1,BATTERY,2,2042,8.346000116489488
REGION1,BATTERY,2,2043,9.150790949054407
REGION1,BATTERY,2,2044,9.679684141104351
REGION1,BATTERY,2,2045,10.009359277177964
REGION1,BATTERY,2,2046,10.38622398938297
REGION1,BATTERY,2,2047,10.63473851521004
REGION1,BATTERY,2,2048,10.888965415808467
REGION1,BATTERY,2,2049,11.133791282340272
REGION1,BATTERY,2,2050,11.520324548092342
REGION1,BATTERY,3,2021,0.5652320875061037
REGION1,BATTERY,3,2022,0.5652320875061001
REGION1,BATTERY,3,2023,0.5652320875061037
REGION1,BATTERY,3,2024,0.5652320875061037
REGION1,BATTERY,3,2025,0.09665859961144224
REGION1,BATTERY,3,2026,0.13485944738897096
REGION1,BATTERY,3,2027,0.14201710477570564
REGION1,BATTERY,3,2028,0.10314858294416294
REGION1,BATTERY,3,2029,0.3509768670887136
REGION1,BATTERY,3,2030,0.5341088244770958
REGION1,BATTERY,3,2031,0.6505441240187168
REGION1,BATTERY,3,2032,1.4855771880086726
REGION1,BATTERY,3,2033,2.4358471891621334
REGION1,BATTERY,3,2034,3.1273527599482214
REGION1,BATTERY,3,2035,3.7096038015145822
REGION1,BATTERY,3,2036,4.263183596153132
REGION1,BATTERY,3,2037,4.7816889954455375
REGION1,BATTERY,3,2038,5.278868676507605
REGION1,BATTERY,3,2039,5.818794429729604
REGION1,BATTERY,3,2040,6.452313594859305
REGION1,BATTERY,3,2041,7.0431377971514335
REGION1,BATTERY,3,2042,7.690898577871718
REGION1,BATTERY,3,2043,8.445741187671054
REGION1,BATTERY,3,2044,8.94753330930825
REGION1,BATTERY,3,2045,9.372645051577305
REGION1,BATTERY,3,2046,9.86036489800436
REGION1,BATTERY,3,2047,10.165475100881253
REGION1,BATTERY,3,2048,10.47731193656136
REGION1,BATTERY,3,2049,10.786772593471278
REGION1,BATTERY,3,2050,11.695726701244883
REGION1,BATTERY,4,2021,0.5652320875061037
REGION1,BATTERY,4,2022,0.5652320875061001
REGION1,BATTERY,4,2023,0.5652320875061037
REGION1,BATTERY,4,2024,0.5603456969525559
REGION1,BATTERY,4,2025,0.12891460083478795
REGION1,BATTERY,4,2026,0.18382023165541247
REGION1,BATTERY,4,2027,0.19159313562139427
REGION1,BATTERY,4,2028,0.1467926698454666
REGION1,BATTERY,4,2029,0.48575087575053394
REGION1,BATTERY,4,2030,0.7321032313051465
REGION1,BATTERY,4,2031,0.9238950934190453
REGION1,BATTERY,4,2032,1.704880719782668
REGION1,BATTERY,4,2033,2.5924393930549146
REGION1,BATTERY,4,2034,3.24710673933518
REGION1,BATTERY,4,2035,3.7960271700518176
REGION1,BATTERY,4,2036,4.3172609940211375
REGION1,BATTERY,4,2037,4.80551994613011
REGION1,BATTERY,4,2038,5.274184640312626
REGION1,BATTERY,4,2039,5.7849615103437575
REGION1,BATTERY,4,2040,6.382974638333803
REGION1,BATTERY,4,2041,6.9409077886395965
REGION1,BATTERY,4,2042,7.552127020884822
REGION1,BATTERY,4,2043,8.262997639823702
REGION1,BATTERY,4,2044,8.736136254803196
REGION1,BATTERY,4,2045,9.125626286883628
REGION1,BATTERY,4,2046,9.571937632692164
REGION1,BATTERY,4,2047,9.853781337735649
REGION1,BATTERY,4,2048,10.141864702371878
REGION1,BATTERY,4,2049,10.426922590623969
REGION1,BATTERY,4,2050,11.310932848394843
REGION1,BATTERY,5,2021,0.5652320875061037
REGION1,BATTERY,5,2022,0.5652320875061001
REGION1,BATTERY,5,2023,0.5652320875061037
REGION1,BATTERY,5,2024,0.5603456969525559
REGION1,BATTERY,5,2025,0.12891460083478795
REGION1,BATTERY,5,2026,0.18384202951511452
REGION1,BATTERY,5,2027,0.1919182240483309
REGION1,BATTERY,5,2028,0.14866488353845805
REGION1,BATTERY,5,2029,0.484687681549275
REGION1,BATTERY,5,2030,0.7315671258901818
REGION1,BATTERY,5,2031,0.9183378390358509
REGION1,BATTERY,5,2032,1.877171822238404
REGION1,BATTERY,5,2033,2.8894838097344975
REGION1,BATTERY,5,2034,3.6095013910632945
REGION1,BATTERY,5,2035,4.1988289524199915
REGION1,BATTERY,5,2036,4.75487868115444
REGION1,BATTERY,5,2037,5.275996214101238
REGION1,BATTERY,5,2038,5.77956360273811
REGION1,BATTERY,5,2039,6.339976823030037
REGION1,BATTERY,5,2040,6.993658027136723
REGION1,BATTERY,5,2041,7.605090545343966
REGION1,BATTERY,5,2042,8.275618468061985
REGION1,BATTERY,5,2043,9.049334992533897
REGION1,BATTERY,5,2044,9.561423008862883
REGION1,BATTERY,5,2045,9.926929427971176
REGION1,BATTERY,5,2046,10.343686893116589
REGION1,BATTERY,5,2047,10.61390219754314
REGION1,BATTERY,5,2048,10.890113776433248
REGION1,BATTERY,5,2049,11.162975365433626
REGION1,BATTERY,5,2050,11.700762782748209
REGION1,BATTERY,6,2021,0.5652320875061037
REGION1,BATTERY,6,2022,0.5652320875061001
REGION1,BATTERY,6,2023,0.5652320875061037
REGION1,BATTERY,6,2024,0.557589626926886
REGION1,BATTERY,6,2025,0.08950275534609818
REGION1,BATTERY,6,2026,0.1261136310503336
REGION1,BATTERY,6,2027,0.13207545705768645
REGION1,BATTERY,6,2028,0.10182900729628544
REGION1,BATTERY,6,2029,0.3309275567358696
REGION1,BATTERY,6,2030,0.5009784412386792
REGION1,BATTERY,6,2031,0.6220675578235039
REGION1,BATTERY,6,2032,1.4940039224216997
REGION1,BATTERY,6,2033,2.421396567622305
REGION1,BATTERY,6,2034,3.092331816411868
REGION1,BATTERY,6,2035,3.636525370129202
REGION1,BATTERY,6,2036,4.1488472812901245
REGION1,BATTERY,6,2037,4.629007167694061
REGION1,BATTERY,6,2038,5.093961533561541
REGION1,BATTERY,6,2039,5.615376932432285
REGION1,BATTERY,6,2040,6.224220517846465
REGION1,BATTERY,6,2041,6.793909436475145
REGION1,BATTERY,6,2042,7.419330683502245
REGION1,BATTERY,6,2043,8.14075918755736
REGION1,BATTERY,6,2044,8.616088442614984
REGION1,BATTERY,6,2045,8.937733767412015
REGION1,BATTERY,6,2046,9.304690056948871
REGION1,BATTERY,6,2047,9.543399479419374
REGION1,BATTERY,6,2048,9.787445750917152
REGION1,BATTERY,6,2049,10.027262798610131
REGION1,BATTERY,6,2050,10.531272979688117
REGION1,BATTERY,7,2021,0.5652320875061037
REGION1,BATTERY,7,2022,0.5652320875061001
REGION1,BATTERY,7,2023,0.5652320875061037
REGION1,BATTERY,7,2024,0.5527032363733382
REGION1,BATTERY,7,2025,0.12175875656944388
REGION1,BATTERY,7,2026,0.17507441531677512
REGION1,BATTERY,7,2027,0.18165148790337515
REGION1,BATTERY,7,2028,0.14547309419758914
REGION1,BATTERY,7,2029,0.4657015653976899
REGION1,BATTERY,7,2030,0.69897284806673
REGION1,BATTERY,7,2031,0.8954185272238323
REGION1,BATTERY,7,2032,1.7133074541956952
REGION1,BATTERY,7,2033,2.577988771515086
REGION1,BATTERY,7,2034,3.212085795798826
REGION1,BATTERY,7,2035,3.7229487386664384
REGION1,BATTERY,7,2036,4.20292467915813
REGION1,BATTERY,7,2037,4.652838118378633
REGION1,BATTERY,7,2038,5.089277497366561
REGION1,BATTERY,7,2039,5.581544013046437
REGION1,BATTERY,7,2040,6.154881561320962
REGION1,BATTERY,7,2041,6.691679427963308
REGION1,BATTERY,7,2042,7.280559126515349
REGION1,BATTERY,7,2043,7.95801563971001
REGION1,BATTERY,7,2044,8.40469138810993
REGION1,BATTERY,7,2045,8.690715002718338
REGION1,BATTERY,7,2046,9.016262791636676
REGION1,BATTERY,7,2047,9.231705716273773
REGION1,BATTERY,7,2048,9.451998516727674
REGION1,BATTERY,7,2049,9.66741279576282
REGION1,BATTERY,7,2050,10.146479126838074
REGION1,BATTERY,8,2021,0.5652320875061037
REGION1,BATTERY,8,2022,0.5652320875061001
REGION1,BATTERY,8,2023,0.5652320875061037
REGION1,BATTERY,8,2024,0.5499471663476683
REGION1,BATTERY,8,2025,0.0823469110807541
REGION1,BATTERY,8,2026,0.11734601685199415
REGION1,BATTERY,8,2027,0.12180872091273064
REGION1,BATTERY,8,2028,0.09863721795541651
REGION1,BATTERY,8,2029,0.31194144058428447
REGION1,BATTERY,8,2030,0.46838416341522754
REGION1,BATTERY,8,2031,0.5991482460114854
REGION1,BATTERY,8,2032,1.330139554378991
REGION1,BATTERY,8,2033,2.109901529402893
REGION1,BATTERY,8,2034,2.6949162211474
REGION1,BATTERY,8,2035,3.16064515637565
REGION1,BATTERY,8,2036,3.596893279293816
REGION1,BATTERY,8,2037,4.005849071971455
REGION1,BATTERY,8,2038,4.403675428189995
REGION1,BATTERY,8,2039,4.8569441224486845
REGION1,BATTERY,8,2040,5.385444052030704
REGION1,BATTERY,8,2041,5.880498319094487
REGION1,BATTERY,8,2042,6.42427134195561
REGION1,BATTERY,8,2043,7.0494398347334775
REGION1,BATTERY,8,2044,7.45935682186203
REGION1,BATTERY,8,2045,7.701519342159178
REGION1,BATTERY,8,2046,7.9772659554689636
REGION1,BATTERY,8,2047,8.161202998150014
REGION1,BATTERY,8,2048,8.349330491211576
REGION1,BATTERY,8,2049,8.531700228939329
REGION1,BATTERY,8,2050,8.976989323777982
REGION1,BATTERY,9,2021,0.5652320875061037
REGION1,BATTERY,9,2022,0.5652320875061001
REGION1,BATTERY,9,2023,0.5652320875061037
REGION1,BATTERY,9,2024,0.5499471663476683
REGION1,BATTERY,9,2025,0.0823469110807541
REGION1,BATTERY,9,2026,0.11545679692956191
REGION1,BATTERY,9,2027,0.11968553398128894
REGION1,BATTERY,9,2028,0.09367175248434521
REGION1,BATTERY,9,2029,0.3075202496268108
REGION1,BATTERY,9,2030,0.4611773693030051
REGION1,BATTERY,9,2031,0.5925405624246939
REGION1,BATTERY,9,2032,1.1024502791619106
REGION1,BATTERY,9,2033,1.7562369430866611
REGION1,BATTERY,9,2034,2.281120109041391
REGION1,BATTERY,9,2035,2.726811428303089
REGION1,BATTERY,9,2036,3.1512929457036782
REGION1,BATTERY,9,2037,3.5489042999499527
REGION1,BATTERY,9,2038,3.929894995621353
REGION1,BATTERY,9,2039,4.341470545876265
REGION1,BATTERY,9,2040,4.824332668817507
REGION1,BATTERY,9,2041,5.2748919572548045
REGION1,BATTERY,9,2042,5.769169803337841
REGION1,BATTERY,9,2043,6.344390073350126
REGION1,BATTERY,9,2044,6.727205990065928
REGION1,BATTERY,9,2045,7.064805116558519
REGION1,BATTERY,9,2046,7.451406864090351
REGION1,BATTERY,9,2047,7.691939583821222
REGION1,BATTERY,9,2048,7.9376770119644675
REGION1,BATTERY,9,2049,8.184681540070335
REGION1,BATTERY,9,2050,9.152391476930529
REGION1,BATTERY,10,2021,0.5652320875061037
REGION1,BATTERY,10,2022,0.5652320875061001
REGION1,BATTERY,10,2023,0.5652320875061037
REGION1,BATTERY,10,2024,0.5471910963219984
REGION1,BATTERY,10,2025,0.04293506559206435
REGION1,BATTERY,10,2026,0.05772839846478096
REGION1,BATTERY,10,2027,0.059842766990644475
REGION1,BATTERY,10,2028,0.04683587624217261
REGION1,BATTERY,10,2029,0.1537601248134054
REGION1,BATTERY,10,2030,0.23058868465150256
REGION1,BATTERY,10,2031,0.29627028121234694
REGION1,BATTERY,10,2032,0.7192823793452064
REGION1,BATTERY,10,2033,1.288149700974468
REGION1,BATTERY,10,2034,1.7639505343899653
REGION1,BATTERY,10,2035,2.1645078460123006
REGION1,BATTERY,10,2036,2.5452615458393635
REGION1,BATTERY,10,2037,2.901915253542776
REGION1,BATTERY,10,2038,3.2442929264447846
REGION1,BATTERY,10,2039,3.6168706552785137
REGION1,BATTERY,10,2040,4.054895159527248
REGION1,BATTERY,10,2041,4.463710848385984
REGION1,BATTERY,10,2042,4.912882018778102
REGION1,BATTERY,10,2043,5.435814268373592
REGION1,BATTERY,10,2044,5.781871423818027
REGION1,BATTERY,10,2045,6.0756094559993565
REGION1,BATTERY,10,2046,6.412410027922636
REGION1,BATTERY,10,2047,6.621436865697458
REGION1,BATTERY,10,2048,6.835008986448373
REGION1,BATTERY,10,2049,7.048968973246842
REGION1,BATTERY,10,2050,7.982901673870433
REGION1,BATTERY,11,2021,0.5652320875061037
REGION1,BATTERY,11,2022,0.5652320875061001
REGION1,BATTERY,11,2023,0.5652320875061037
REGION1,BATTERY,11,2024,0.5444350262963285
REGION1,BATTERY,11,2025,0.00352322010337458
REGION1,BATTERY,11,2032,0.336114479528502
REGION1,BATTERY,11,2033,0.8200624588622747
REGION1,BATTERY,11,2034,1.2467809597385393
REGION1,BATTERY,11,2035,1.6022042637215126
REGION1,BATTERY,11,2036,1.9392301459750487
REGION1,BATTERY,11,2037,2.2549262071355987
REGION1,BATTERY,11,2038,2.5586908572682177
REGION1,BATTERY,11,2039,2.8922707646807613
REGION1,BATTERY,11,2040,3.2854576502369914
REGION1,BATTERY,11,2041,3.652529739517164
REGION1,BATTERY,11,2042,4.0565942342183625
REGION1,BATTERY,11,2043,4.527238463397061
REGION1,BATTERY,11,2044,4.8365368575701275
REGION1,BATTERY,11,2045,5.086413795440197
REGION1,BATTERY,11,2046,5.373413191754921
REGION1,BATTERY,11,2047,5.5509341475736935
REGION1,BATTERY,11,2048,5.732340960932278
REGION1,BATTERY,11,2049,5.913256406423349
REGION1,BATTERY,11,2050,6.813411870810341
REGION1,BATTERY,12,2021,0.5652320875061037
REGION1,BATTERY,12,2022,0.5652320875061001
REGION1,BATTERY,12,2023,0.5652320875061037
REGION1,BATTERY,12,2024,0.5395486357427807
REGION1,BATTERY,12,2025,0.035779221326720304
REGION1,BATTERY,12,2026,0.048960784266441515
REGION1,BATTERY,12,2027,0.04957603084568867
REGION1,BATTERY,12,2028,0.0436440869013037
REGION1,BATTERY,12,2029,0.13477400866182032
REGION1,BATTERY,12,2030,0.1979944068280508
REGION1,BATTERY,12,2031,0.27335096940032844
REGION1,BATTERY,12,2032,0.5554180113024976
REGION1,BATTERY,12,2033,0.9766546627550559
REGION1,BATTERY,12,2034,1.3665349391254975
REGION1,BATTERY,12,2035,1.688627632258748
REGION1,BATTERY,12,2036,1.9933075438430543
REGION1,BATTERY,12,2037,2.2787571578201717
REGION1,BATTERY,12,2038,2.5540068210732394
REGION1,BATTERY,12,2039,2.858437845294913
REGION1,BATTERY,12,2040,3.216118693711488
REGION1,BATTERY,12,2041,3.5502997310053277
REGION1,BATTERY,12,2042,3.917822677231468
REGION1,BATTERY,12,2043,4.344494915549709
REGION1,BATTERY,12,2044,4.625139803065073
REGION1,BATTERY,12,2045,4.839395030746521
REGION1,BATTERY,12,2046,5.0849859264427275
REGION1,BATTERY,12,2047,5.239240384428092
REGION1,BATTERY,12,2048,5.396893726742798
REGION1,BATTERY,12,2049,5.553406403576036
REGION1,BATTERY,12,2050,6.428618017960299
REGION1,BATTERY,13,2021,0.5652320875061037
REGION1,BATTERY,13,2022,0.5652320875061001
REGION1,BATTERY,13,2023,0.5652320875061037
REGION1,BATTERY,13,2024,0.5395486357427807
REGION1,BATTERY,13,2025,0.035779221326720304
REGION1,BATTERY,13,2026,0.04707156434400928
REGION1,BATTERY,13,2027,0.04745284391424696
REGION1,BATTERY,13,2028,0.03867862143023238
REGION1,BATTERY,13,2029,0.1303528177043466
REGION1,BATTERY,13,2030,0.1907876127158284
REGION1,BATTERY,13,2031,0.26674328581353696
REGION1,BATTERY,13,2032,0.3277287360854174
REGION1,BATTERY,13,2033,0.6229900764388241
REGION1,BATTERY,13,2034,0.9527388270194888
REGION1,BATTERY,13,2035,1.2547939041861875
REGION1,BATTERY,13,2036,1.5477072102529164
REGION1,BATTERY,13,2037,1.8218123857986697
REGION1,BATTERY,13,2038,2.080226388504596
REGION1,BATTERY,13,2039,2.342964268722495
REGION1,BATTERY,13,2040,2.6550073104982914
REGION1,BATTERY,13,2041,2.9446933691656447
REGION1,BATTERY,13,2042,3.2627211386137
REGION1,BATTERY,13,2043,3.639445154166357
REGION1,BATTERY,13,2044,3.8929889712689696
REGION1,BATTERY,13,2045,4.202680805145863
REGION1,BATTERY,13,2046,4.5591268350641165
REGION1,BATTERY,13,2047,4.769976970099302
REGION1,BATTERY,13,2048,4.985240247495688
REGION1,BATTERY,13,2049,5.206387714707043
REGION1,BATTERY,13,2050,6.604020171112843
REGION1,BATTERY,14,2021,0.5652320875061037
REGION1,BATTERY,14,2022,0.5652320875061001
REGION1,BATTERY,14,2023,0.5652320875061037
REGION1,BATTERY,14,2024,0.5346622451892329
REGION1,BATTERY,14,2025,0.06803522255006601
REGION1,BATTERY,14,2026,0.0960323486104508
REGION1,BATTERY,14,2027,0.09702887475993563
REGION1,BATTERY,14,2028,0.08232270833153607
REGION1,BATTERY,14,2029,0.26512682636616686
REGION1,BATTERY,14,2030,0.3887820195438792
REGION1,BATTERY,14,2031,0.5400942552138656
REGION1,BATTERY,14,2032,0.5470322678594131
REGION1,BATTERY,14,2033,0.7795822803316051
REGION1,BATTERY,14,2034,1.0724928064064465
REGION1,BATTERY,14,2035,1.3412172727234233
REGION1,BATTERY,14,2036,1.601784608120922
REGION1,BATTERY,14,2037,1.8456433364832423
REGION1,BATTERY,14,2038,2.0755423523096166
REGION1,BATTERY,14,2039,2.3091313493366474
REGION1,BATTERY,14,2040,2.585668353972788
REGION1,BATTERY,14,2041,2.842463360653809
REGION1,BATTERY,14,2042,3.1239495816268037
REGION1,BATTERY,14,2043,3.456701606319005
REGION1,BATTERY,14,2044,3.681591916763916
REGION1,BATTERY,14,2045,3.955662040452187
REGION1,BATTERY,14,2046,4.2706995697519226
REGION1,BATTERY,14,2047,4.4582832069537
REGION1,BATTERY,14,2048,4.649793013306208
REGION1,BATTERY,14,2049,4.84653771185973
REGION1,BATTERY,14,2050,6.219226318262802
REGION1,BATTERY,15,2021,0.5652320875061037
REGION1,BATTERY,15,2022,0.5652320875061001
REGION1,BATTERY,15,2023,0.5652320875061037
REGION1,BATTERY,15,2024,0.531906175163563
REGION1,BATTERY,15,2025,0.028623377061376243
REGION1,BATTERY,15,2026,0.03830395014566984
REGION1,BATTERY,15,2027,0.03718610776929119
REGION1,BATTERY,15,2028,0.03548683208936346
REGION1,BATTERY,15,2029,0.11136670155276152
REGION1,BATTERY,15,2030,0.15819333489237658
REGION1,BATTERY,15,2031,0.24382397400151848
REGION1,BATTERY,15,2032,0.16386436804270874
REGION1,BATTERY,15,2033,0.31149503821941205
REGION1,BATTERY,15,2034,0.5553232317550206
REGION1,BATTERY,15,2035,0.7789136904326347
REGION1,BATTERY,15,2036,0.9957532082566074
REGION1,BATTERY,15,2037,1.1986542900760648
REGION1,BATTERY,15,2038,1.3899402831330496
REGION1,BATTERY,15,2039,1.5845314587388952
REGION1,BATTERY,15,2040,1.81623084468253
REGION1,BATTERY,15,2041,2.031282251784988
REGION1,BATTERY,15,2042,2.267661797067064
REGION1,BATTERY,15,2043,2.548125801342473
REGION1,BATTERY,15,2044,2.7362573505160155
REGION1,BATTERY,15,2045,2.966466379893026
REGION1,BATTERY,15,2046,3.231702733584207
REGION1,BATTERY,15,2047,3.387780488829936
REGION1,BATTERY,15,2048,3.547124987790113
REGION1,BATTERY,15,2049,3.7108251450362375
REGION1,BATTERY,15,2050,5.049736515202708
REGION1,BATTERY,16,2021,0.5652320875061037
REGION1,BATTERY,16,2022,0.5652320875061001
REGION1,BATTERY,16,2023,0.5652320875061037
REGION1,BATTERY,16,2024,0.5270197846100152
REGION1,BATTERY,16,2025,0.06087937828472195
REGION1,BATTERY,16,2026,0.08726473441211134
REGION1,BATTERY,16,2027,0.08676213861497986
REGION1,BATTERY,16,2028,0.07913091899066715
REGION1,BATTERY,16,2029,0.24614071021458184
REGION1,BATTERY,16,2030,0.35618774172042733
REGION1,BATTERY,16,2031,0.5171749434018469
REGION1,BATTERY,16,2032,0.3831678998167044
REGION1,BATTERY,16,2033,0.4680872421121932
REGION1,BATTERY,16,2034,0.6750772111419784
REGION1,BATTERY,16,2035,0.8653370589698701
REGION1,BATTERY,16,2036,1.0498306061246128
REGION1,BATTERY,16,2037,1.2224852407606377
REGION1,BATTERY,16,2038,1.3852562469380707
REGION1,BATTERY,16,2039,1.5506985393530477
REGION1,BATTERY,16,2040,1.7468918881570263
REGION1,BATTERY,16,2041,1.9290522432731516
REGION1,BATTERY,16,2042,2.1288902400801675
REGION1,BATTERY,16,2043,2.3653822534951208
REGION1,BATTERY,16,2044,2.5248602960109614
REGION1,BATTERY,16,2045,2.71944761519935
REGION1,BATTERY,16,2046,2.9432754682720126
REGION1,BATTERY,16,2047,3.0760867256843336
REGION1,BATTERY,16,2048,3.2116777536006325
REGION1,BATTERY,16,2049,3.3509751421889247
REGION1,BATTERY,16,2050,4.664942662352666
REGION1,BATTERY,17,2021,0.5652320875061037
REGION1,BATTERY,17,2022,0.5652320875061001
REGION1,BATTERY,17,2023,0.5652320875061037
REGION1,BATTERY,17,2024,0.5242637145843453
REGION1,BATTERY,17,2025,0.021467532796032186
REGION1,BATTERY,17,2026,0.029536335947330385
REGION1,BATTERY,17,2027,0.026919371624335397
REGION1,BATTERY,17,2028,0.03229504274849454
REGION1,BATTERY,17,2029,0.09238058540117645
REGION1,BATTERY,17,2030,0.12559905706892477
REGION1,BATTERY,17,2031,0.22090466218950036
REGION1,BATTERY,17,2034,0.15790763649055245
REGION1,BATTERY,17,2035,0.3030334766790817
REGION1,BATTERY,17,2036,0.44379920626029823
REGION1,BATTERY,17,2037,0.5754961943534599
REGION1,BATTERY,17,2038,0.6996541777615036
REGION1,BATTERY,17,2039,0.8260986487552954
REGION1,BATTERY,17,2040,0.9774543788667683
REGION1,BATTERY,17,2041,1.1178711344043306
REGION1,BATTERY,17,2042,1.2726024555204278
REGION1,BATTERY,17,2043,1.456806448518588
REGION1,BATTERY,17,2044,1.5795257297630618
REGION1,BATTERY,17,2045,1.7302519546401889
REGION1,BATTERY,17,2046,1.9042786321042973
REGION1,BATTERY,17,2047,2.0055840075605698
REGION1,BATTERY,17,2048,2.109009728084537
REGION1,BATTERY,17,2049,2.215262575365432
REGION1,BATTERY,17,2050,3.4954528592925738
REGION1,BATTERY,18,2021,0.5652320875061037
REGION1,BATTERY,18,2022,0.5652320875061001
REGION1,BATTERY,18,2023,0.5652320875061037
REGION1,BATTERY,18,2024,0.5193773240307975
REGION1,BATTERY,18,2025,0.053723534019377885
REGION1,BATTERY,18,2026,0.07849712021377189
REGION1,BATTERY,18,2027,0.07649540247002407
REGION1,BATTERY,18,2028,0.07593912964979822
REGION1,BATTERY,18,2029,0.2271545940629968
REGION1,BATTERY,18,2030,0.3235934638969755
REGION1,BATTERY,18,2031,0.4942556315898288
REGION1,BATTERY,18,2032,0.2193035317739956
REGION1,BATTERY,18,2033,0.15659220389278117
REGION1,BATTERY,18,2034,0.27766161587751026
REGION1,BATTERY,18,2035,0.3894568452163173
REGION1,BATTERY,18,2036,0.4978766041283037
REGION1,BATTERY,18,2037,0.5993271450380324
REGION1,BATTERY,18,2038,0.6949701415665249
REGION1,BATTERY,18,2039,0.7922657293694477
REGION1,BATTERY,18,2040,0.908115422341265
REGION1,BATTERY,18,2041,1.015641125892494
REGION1,BATTERY,18,2042,1.1338308985335317
REGION1,BATTERY,18,2043,1.2740629006712365
REGION1,BATTERY,18,2044,1.368128675258008
REGION1,BATTERY,18,2045,1.4832331899465128
REGION1,BATTERY,18,2046,1.6158513667921035
REGION1,BATTERY,18,2047,1.693890244414968
REGION1,BATTERY,18,2048,1.7735624938950567
REGION1,BATTERY,18,2049,1.8554125725181188
REGION1,BATTERY,18,2050,3.110659006442532
REGION1,BATTERY,19,2021,0.5652320875061037
REGION1,BATTERY,19,2022,0.5652320875061001
REGION1,BATTERY,19,2023,0.5652320875061037
REGION1,BATTERY,19,2024,0.5144909334772497
REGION1,BATTERY,19,2025,0.0859795352427236
REGION1,BATTERY,19,2026,0.1274579044802134
REGION1,BATTERY,19,2027,0.12607143331571274
REGION1,BATTERY,19,2028,0.11958321655110192
REGION1,BATTERY,19,2029,0.36192860272481703
REGION1,BATTERY,19,2030,0.5215878707250263
REGION1,BATTERY,19,2031,0.7676066009901571
REGION1,BATTERY,19,2032,0.4386070635479912
REGION1,BATTERY,19,2033,0.31318440778556234
REGION1,BATTERY,19,2034,0.39741559526446807
REGION1,BATTERY,19,2035,0.4758802137535529
REGION1,BATTERY,19,2036,0.5519540019963092
REGION1,BATTERY,19,2037,0.6231580957226049
REGION1,BATTERY,19,2038,0.6902861053715461
REGION1,BATTERY,19,2039,0.7584328099836
REGION1,BATTERY,19,2040,0.8387764658157613
REGION1,BATTERY,19,2041,0.9134111173806574
REGION1,BATTERY,19,2042,0.9950593415466356
REGION1,BATTERY,19,2043,1.0913193528238845
REGION1,BATTERY,19,2044,1.156731620752954
REGION1,BATTERY,19,2045,1.2362144252528369
REGION1,BATTERY,19,2046,1.3274241014799095
REGION1,BATTERY,19,2047,1.382196481269366
REGION1,BATTERY,19,2048,1.4381152597055755
REGION1,BATTERY,19,2049,1.4955625696708057
REGION1,BATTERY,19,2050,2.72586515359249
REGION1,BATTERY,20,2021,0.5652320875061037
REGION1,BATTERY,20,2022,0.5652320875061001
REGION1,BATTERY,20,2023,0.5652320875061037
REGION1,BATTERY,20,2024,0.5096045429237019
REGION1,BATTERY,20,2025,0.11823553646606932
