time,Stewart Creek Wind Project,Taylor Wind Project,Highland Valley Wind Project,Mount Mabel Wind Project,Boulder and Elkhart Wind Project,Nilhts'i Ecoener Project (Formerly Hixon Wind Power Project),Brewster Wind Project,K2 Wind Project,Nithi Mountain Wind Project
2023-02-08 02:00:00,0.1363799601793289,0.0836302895843982,0.0130122989416122,0.1127733439207076,0.3853411865234374,0.1631491231918334,0.0035540074110031,0.3853411865234374,0.2045643615722656
2023-02-08 03:00:00,0.2392213177680968,0.1747270542383193,0.0040586707741022,0.0561901178956031,0.3221846771240234,0.189908652305603,0.0,0.3221846771240234,0.1828930538892745
2023-02-08 04:00:00,0.2777187830209732,0.2446797066926956,0.0,0.0162880364060401,0.2207887148857116,0.2293656983971595,0.0,0.2207887148857116,0.1683784022927284
2023-02-08 05:00:00,0.2977080661058425,0.2735911417007446,0.0,0.0032269673049449,0.1425434109568595,0.2584770101308822,0.0,0.1425434109568595,0.1757470896840095
2023-02-08 06:00:00,0.3108181762695312,0.2836655038595199,0.0,0.0037985686212778,0.0993007230758667,0.2936106219887733,0.0,0.0993007230758667,0.2137000796198844
2023-02-08 07:00:00,0.3059489116072654,0.2771966302394866,0.0024551450461149,0.0232559844851493,0.0988210661709308,0.3087442523241043,0.0,0.0988210661709308,0.2464283260703086
2023-02-08 08:00:00,0.3211270141601562,0.2836861529946327,0.0046157404780387,0.0592699916660785,0.1450397887825965,0.314374771118164,0.0,0.1450397887825965,0.2645914548635482
2023-02-08 09:00:00,0.3180191802978515,0.2915493321418761,0.0071633172035217,0.0795384202897548,0.1643022209405898,0.3355388641357421,0.0042951641976833,0.1643022209405898,0.2954417803883552
2023-02-08 10:00:00,0.2934457740187645,0.2766989803314209,0.0141208428144454,0.0904316098988056,0.157106322646141,0.3094840240478515,0.0004562977701425,0.157106322646141,0.3023421576619148
2023-02-08 11:00:00,0.2627394172549247,0.2598255309462547,0.0129667001962661,0.0527194146811962,0.1095417958498001,0.2376886802911757,0.0030873370170593,0.1095417958498001,0.2979866856336593
2023-02-08 12:00:00,0.186762027144432,0.1974174600839614,0.0031727685034275,0.0392151737213134,0.1516340690851211,0.2213916811347007,0.0011927437782287,0.1516340690851211,0.2233933243155479
2023-02-08 13:00:00,0.2925078201293944,0.2512159919738769,0.002072170227766,0.0352294233441352,0.1140140610933303,0.1919431960582732,0.0141652229428291,0.1140140610933303,0.1851447424292564
2023-02-08 14:00:00,0.4121411132812499,0.338405303955078,0.0022380945086479,0.0361475950479507,0.0834197904169559,0.1666432845592498,0.0729122218489646,0.0834197904169559,0.249376838505268
2023-02-08 15:00:00,0.4052244567871093,0.4011920166015624,0.0048124638944864,0.0629221920669078,0.0918341502547264,0.1526748457551002,0.0803880730271339,0.0918341502547264,0.1881691232323646
2023-02-08 16:00:00,0.4752375936508178,0.475374743938446,0.0122043558955192,0.0665019586682319,0.0866310696303844,0.1322533547878265,0.0970646959543228,0.0866310696303844,0.0975796163082122
2023-02-08 17:00:00,0.5600645995140074,0.5598110413551329,0.0104896667599678,0.0668163982033729,0.084949637800455,0.1507257831096649,0.0934724633395671,0.084949637800455,0.0508528995513916
2023-02-08 18:00:00,0.6026330447196959,0.6157615637779235,0.0340908288955688,0.1104563695192337,0.11607903778553,0.2150017228722572,0.1208663409948349,0.11607903778553,0.02949083507061
2023-02-08 19:00:00,0.5932504987716674,0.6113652443885802,0.0772422261536121,0.1735950651764869,0.1631402224302291,0.272775932252407,0.123862672150135,0.1631402224302291,0.0498586638271808
2023-02-08 20:00:00,0.5406670427322388,0.5631965255737303,0.0876729209721088,0.1885192334651946,0.1745945635437965,0.2971153381466865,0.1433470517396926,0.1745945635437965,0.090758316218853
2023-02-08 21:00:00,0.4691761779785156,0.4864790892601013,0.0838338442146778,0.170910587310791,0.1676610743999481,0.328886489868164,0.128274387717247,0.1676610743999481,0.1488704642653465
2023-02-08 22:00:00,0.3336782836914062,0.326404800415039,0.0807584103941917,0.1529436242580413,0.1538935559988021,0.428416748046875,0.1173162844777107,0.1538935559988021,0.1252634397149085
2023-02-08 23:00:00,0.3953812408447265,0.3873269653320312,0.0830570237338542,0.1503660371899604,0.1523330646753311,0.4986318206787109,0.1190937420725822,0.1523330646753311,0.1619511950016021
2023-02-09 00:00:00,0.2378752702474593,0.2549617105722427,0.0819107197225093,0.1559660452604293,0.1670722767710685,0.6711933663487433,0.1249687346816062,0.1670722767710685,0.1657367542386054
2023-02-09 01:00:00,0.1343621003627777,0.1376822477579116,0.0753804071247577,0.1373982399702072,0.1704264757037162,0.7924087366461753,0.1270107245445251,0.1704264757037162,0.2045667773485183
2023-02-09 02:00:00,0.0850191400945186,0.082407282590866,0.0748373955488204,0.1195226117968559,0.1657251179218292,0.9008630576729774,0.1305075806379318,0.1657251179218292,0.2318235781788825
2023-02-09 03:00:00,0.0257773721218109,0.0237554186582565,0.054862999767065,0.131811052262783,0.1769134160876274,0.924819135069847,0.1262067571282386,0.1769134160876274,0.3445665740966797
2023-02-09 04:00:00,0.0193776452541351,0.0163299015164375,0.0535033220052719,0.0806839843094348,0.1233267891407012,0.9692429304122924,0.1380996444821357,0.1233267891407012,0.3915676116943359
2023-02-09 05:00:00,0.0516485328972339,0.045218830704689,0.0559485960006713,0.0473839040100574,0.0971500226855278,0.9723295199871064,0.1534457823634147,0.0971500226855278,0.3703683471679687
