REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
REGION1,1,BATTERY_STORAGE,ELCB02,2026,1.6554690579686901
REGION1,1,BATTERY_STORAGE,ELCB02,2027,2.64359873980929
REGION1,1,BATTERY_STORAGE,ELCB02,2028,2.813008148586941
REGION1,1,BATTERY_STORAGE,ELCB02,2029,5.930237092660656
REGION1,1,BATTERY_STORAGE,ELCB02,2030,7.348396769223172
REGION1,1,BATTERY_STORAGE,ELCB02,2031,8.305658915763695
REGION1,1,BATTERY_STORAGE,ELCB02,2032,6.9749793806180325
REGION1,1,BATTERY_STORAGE,ELCB02,2033,5.674593561702495
REGION1,1,BATTERY_STORAGE,ELCB02,2034,4.9078534932103475
REGION1,1,BATTERY_STORAGE,ELCB02,2035,9.944333351383493
REGION1,1,BATTERY_STORAGE,ELCB02,2036,3.545719957179199
REGION1,1,BATTERY_STORAGE,ELCB02,2037,2.918527832266537
REGION1,1,BATTERY_STORAGE,ELCB02,2038,2.3272393710340182
REGION1,1,BATTERY_STORAGE,ELCB02,2039,1.7211161278566467
REGION1,1,BATTERY_STORAGE,ELCB02,2040,0.973288982145273
REGION1,1,BATTERY_STORAGE,ELCB02,2041,0.2812817730841454
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2021,0.005360948563413133
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2022,0.11944121562637036
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2023,0.06616271347676143
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2024,0.10486037628892184
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2025,0.06743095161871253
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2026,0.06649654641524316
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2027,0.0701880192249282
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2028,0.061092573496300234
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2029,0.06431944824250187
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2030,0.05290658183163852
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2031,0.04709358891396151
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2032,0.044006363926962486
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2033,0.04460551242320927
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2034,0.04514225246562485
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2035,0.045777385731162884
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2036,0.046612177245113316
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2037,0.047294209844359496
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2038,0.047820133112426444
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2039,0.048354514063852924
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2040,0.04882815978072395
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2041,0.04947066567101217
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2042,0.05000987837202236
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2043,0.05073998344969077
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2044,0.05128254773711723
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2045,0.051882510294330254
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2046,0.05249801427032449
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2047,0.053052217573097075
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2048,0.053652180130311436
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2049,0.05427200395940504
REGION1,1,DEMAGRSURBC1,WTRSURBC1,2050,0.05489731284975436
REGION1,1,DEMCOMBIO,BIO,2021,0.06871236999454447
REGION1,1,DEMCOMBIO,BIO,2022,0.10849321578086085
REGION1,1,DEMCOMBIO,BIO,2023,0.14736995143566933
REGION1,1,DEMCOMBIO,BIO,2024,0.23494844327017989
REGION1,1,DEMCOMBIO,BIO,2025,0.3263837574740898
REGION1,1,DEMCOMBIO,BIO,2026,0.43487697325495067
REGION1,1,DEMCOMBIO,BIO,2027,0.5759181537700697
REGION1,1,DEMCOMBIO,BIO,2028,0.7097264532331311
REGION1,1,DEMCOMBIO,BIO,2029,0.882411488351001
REGION1,1,DEMCOMBIO,BIO,2030,1.0541924133373561
REGION1,1,DEMCOMBIO,BIO,2043,0.47237735379581086
REGION1,1,DEMCOMBIO,BIO,2045,1.0860272439957785
REGION1,1,DEMCOMBIO,BIO,2046,1.0548755066604476
REGION1,1,DEMCOMBIO,BIO,2047,1.0153156776825563
REGION1,1,DEMCOMBIO,BIO,2048,1.0216444486031067
REGION1,1,DEMCOMBIO,BIO,2049,1.0270691093921496
REGION1,1,DEMCOMBIO,BIO,2050,1.0352061005757143
REGION1,1,DEMCOMELCB02,ELCB02,2021,5.949910265495328
REGION1,1,DEMCOMELCB02,ELCB02,2022,6.400950040477247
REGION1,1,DEMCOMELCB02,ELCB02,2023,6.669105528588389
REGION1,1,DEMCOMELCB02,ELCB02,2024,6.8643316998492185
REGION1,1,DEMCOMELCB02,ELCB02,2025,7.052825934170021
REGION1,1,DEMCOMELCB02,ELCB02,2026,7.257028021350892
REGION1,1,DEMCOMELCB02,ELCB02,2027,7.469084034961793
REGION1,1,DEMCOMELCB02,ELCB02,2028,7.639626437442519
REGION1,1,DEMCOMELCB02,ELCB02,2029,7.7843630816531375
REGION1,1,DEMCOMELCB02,ELCB02,2030,7.920123809943714
REGION1,1,DEMCOMELCB02,ELCB02,2031,8.065982443644334
REGION1,1,DEMCOMELCB02,ELCB02,2032,8.21969500377499
REGION1,1,DEMCOMELCB02,ELCB02,2033,8.357699711045576
REGION1,1,DEMCOMELCB02,ELCB02,2034,8.499070386786178
REGION1,1,DEMCOMELCB02,ELCB02,2035,8.641563052016787
REGION1,1,DEMCOMELCB02,ELCB02,2036,8.793031633167432
REGION1,1,DEMCOMELCB02,ELCB02,2037,8.942256235338066
REGION1,1,DEMCOMELCB02,ELCB02,2038,9.083626911078667
REGION1,1,DEMCOMELCB02,ELCB02,2039,9.221631618349257
REGION1,1,DEMCOMELCB02,ELCB02,2040,9.34280648326977
REGION1,1,DEMCOMELCB02,ELCB02,2041,9.462859358700282
REGION1,1,DEMCOMELCB02,ELCB02,2042,9.577302286680766
REGION1,1,DEMCOMELCB02,ELCB02,2043,9.69062322517125
REGION1,1,DEMCOMELCB02,ELCB02,2044,9.799456205701713
REGION1,1,DEMCOMELCB02,ELCB02,2045,9.915021123172206
REGION1,1,DEMCOMELCB02,ELCB02,2046,10.041805935542746
REGION1,1,DEMCOMELCB02,ELCB02,2047,10.176444674343317
REGION1,1,DEMCOMELCB02,ELCB02,2048,10.325669276513954
REGION1,1,DEMCOMELCB02,ELCB02,2049,10.47938183664461
REGION1,1,DEMCOMELCB02,ELCB02,2050,10.646558270655323
REGION1,1,DEMCOMNGS,NGS,2021,6.699456074468156
REGION1,1,DEMCOMNGS,NGS,2022,7.065620677728567
REGION1,1,DEMCOMNGS,NGS,2023,7.195812536665597
REGION1,1,DEMCOMNGS,NGS,2024,7.023127501547729
REGION1,1,DEMCOMNGS,NGS,2025,6.901976743925767
REGION1,1,DEMCOMNGS,NGS,2026,6.806141069986005
REGION1,1,DEMCOMNGS,NGS,2027,6.609949171448949
REGION1,1,DEMCOMNGS,NGS,2028,6.381209308177634
REGION1,1,DEMCOMNGS,NGS,2029,6.170551647536464
REGION1,1,DEMCOMNGS,NGS,2030,5.968030978078858
REGION1,1,DEMCOMNGS,NGS,2031,5.897510387821296
REGION1,1,DEMCOMNGS,NGS,2032,5.826989797563737
REGION1,1,DEMCOMNGS,NGS,2033,5.801674713881536
REGION1,1,DEMCOMNGS,NGS,2034,5.7854007315144065
REGION1,1,DEMCOMNGS,NGS,2035,5.76822263901577
REGION1,1,DEMCOMNGS,NGS,2036,5.748332216122611
REGION1,1,DEMCOMNGS,NGS,2037,5.724825352703426
REGION1,1,DEMCOMNGS,NGS,2038,5.70764726020479
REGION1,1,DEMCOMNGS,NGS,2039,5.700414379152733
REGION1,1,DEMCOMNGS,NGS,2040,5.690469167706152
REGION1,1,DEMCOMNGS,NGS,2041,5.684140396785603
REGION1,1,DEMCOMNGS,NGS,2042,5.680523956259575
REGION1,1,DEMCOMNGS,NGS,2043,5.684140396785603
REGION1,1,DEMCOMNGS,NGS,2044,5.693181498100675
REGION1,1,DEMCOMNGS,NGS,2045,5.705839039941775
REGION1,1,DEMCOMNGS,NGS,2046,5.724825352703426
REGION1,1,DEMCOMNGS,NGS,2047,5.751044546517134
REGION1,1,DEMCOMNGS,NGS,2048,5.783592511251392
REGION1,1,DEMCOMNGS,NGS,2049,5.818852806380171
REGION1,1,DEMCOMNGS,NGS,2050,5.860441872429502
REGION1,1,DEMCOMRPP,RPP,2021,0.5686852727180124
REGION1,1,DEMCOMRPP,RPP,2022,0.5795345942960984
REGION1,1,DEMCOMRPP,RPP,2023,0.5867674753481559
REGION1,1,DEMCOMRPP,RPP,2024,0.5930962462687059
REGION1,1,DEMCOMRPP,RPP,2025,0.5985209070577491
REGION1,1,DEMCOMRPP,RPP,2026,0.6057537881098065
REGION1,1,DEMCOMRPP,RPP,2027,0.6156989995563855
REGION1,1,DEMCOMRPP,RPP,2028,0.6238359907399499
REGION1,1,DEMCOMRPP,RPP,2029,0.6301647616605001
REGION1,1,DEMCOMRPP,RPP,2030,0.6373976427125575
REGION1,1,DEMCOMRPP,RPP,2031,0.6464387440276294
REGION1,1,DEMCOMRPP,RPP,2032,0.6572880656057153
REGION1,1,DEMCOMRPP,RPP,2033,0.6663291669207871
REGION1,1,DEMCOMRPP,RPP,2034,0.6753702682358589
REGION1,1,DEMCOMRPP,RPP,2035,0.6853154796824378
REGION1,1,DEMCOMRPP,RPP,2036,0.6952606911290167
REGION1,1,DEMCOMRPP,RPP,2037,0.7052059025755955
REGION1,1,DEMCOMRPP,RPP,2038,0.7151511140221746
REGION1,1,DEMCOMRPP,RPP,2039,0.724192215337246
REGION1,1,DEMCOMRPP,RPP,2040,0.7323292065208109
REGION1,1,DEMCOMRPP,RPP,2041,0.7404661977043754
REGION1,1,DEMCOMRPP,RPP,2042,0.74860318888794
REGION1,1,DEMCOMRPP,RPP,2043,0.7567401800715043
REGION1,1,DEMCOMRPP,RPP,2044,0.7657812813865763
REGION1,1,DEMCOMRPP,RPP,2045,0.7748223827016482
REGION1,1,DEMCOMRPP,RPP,2046,0.7847675941482268
REGION1,1,DEMCOMRPP,RPP,2047,0.7956169157263131
REGION1,1,DEMCOMRPP,RPP,2048,0.8082744575674133
REGION1,1,DEMCOMRPP,RPP,2049,0.8209319994085139
REGION1,1,DEMCOMRPP,RPP,2050,0.8353977615126288
REGION1,1,DEMINDBIO,BIO,2021,16.801078573797813
REGION1,1,DEMINDBIO,BIO,2022,17.694339383726902
REGION1,1,DEMINDBIO,BIO,2023,17.877556912287098
REGION1,1,DEMINDBIO,BIO,2024,18.28605464038509
REGION1,1,DEMINDBIO,BIO,2025,18.76758207565421
REGION1,1,DEMINDBIO,BIO,2026,19.541007578275003
REGION1,1,DEMINDBIO,BIO,2027,20.62603300625723
REGION1,1,DEMINDBIO,BIO,2028,21.49797720886698
REGION1,1,DEMINDBIO,BIO,2029,21.90925093317678
REGION1,1,DEMINDBIO,BIO,2030,23.24186491718822
REGION1,1,DEMINDBIO,BIO,2031,22.133236053579623
REGION1,1,DEMINDBIO,BIO,2032,21.68556763532984
REGION1,1,DEMINDBIO,BIO,2033,21.208500321673483
REGION1,1,DEMINDBIO,BIO,2034,21.223991878554124
REGION1,1,DEMINDBIO,BIO,2035,21.421354980282853
REGION1,1,DEMINDBIO,BIO,2036,21.403240852334797
REGION1,1,DEMINDBIO,BIO,2037,21.05301101995549
REGION1,1,DEMINDBIO,BIO,2038,21.105910156043798
REGION1,1,DEMINDBIO,BIO,2039,21.22285767612239
REGION1,1,DEMINDBIO,BIO,2040,21.801659728317297
REGION1,1,DEMINDBIO,BIO,2041,23.079295952224207
REGION1,1,DEMINDBIO,BIO,2042,23.78878629480701
REGION1,1,DEMINDBIO,BIO,2043,24.471929728232436
REGION1,1,DEMINDBIO,BIO,2044,24.421905226532687
REGION1,1,DEMINDBIO,BIO,2045,24.17579418926174
REGION1,1,DEMINDBIO,BIO,2046,24.1263164092979
REGION1,1,DEMINDBIO,BIO,2047,24.21311098192259
REGION1,1,DEMINDBIO,BIO,2048,24.3017137748103
REGION1,1,DEMINDBIO,BIO,2049,24.404782329802117
REGION1,1,DEMINDBIO,BIO,2050,24.51056321518845
REGION1,1,DEMINDDSL,DSL,2021,8.714717557597648
REGION1,1,DEMINDDSL,DSL,2022,8.65866272944421
