REGION,TECHNOLOGY,FUEL,YEAR,VALUE
REGION1,DEMCOMBIO,COMBIO,2044,11.119997516230043
REGION1,DEMCOMBIO,COMBIO,2045,11.139997083542575
REGION1,DEMCOMBIO,COMBIO,2046,11.179997568978377
REGION1,DEMCOMBIO,COMBIO,2047,11.229997558978377
REGION1,DEMCOMBIO,COMBIO,2048,11.299997544978396
REGION1,DEMCOMBIO,COMBIO,2049,11.359997630489401
REGION1,DEMCOMBIO,COMBIO,2050,11.449997710000442
REGION1,DEMCOMELCB02,COMELCB02,2021,53.02998651502765
REGION1,DEMCOMELCB02,COMELCB02,2022,57.049985492783854
REGION1,DEMCOMELCB02,COMELCB02,2023,59.43998488503194
REGION1,DEMCOMELCB02,COMELCB02,2024,61.179984442568205
REGION1,DEMCOMELCB02,COMELCB02,2025,62.85998401536184
REGION1,DEMCOMELCB02,COMELCB02,2026,64.67998355255494
REGION1,DEMCOMELCB02,COMELCB02,2027,66.56998307194779
REGION1,DEMCOMELCB02,COMELCB02,2028,68.08998268542774
REGION1,DEMCOMELCB02,COMELCB02,2029,69.37998235739428
REGION1,DEMCOMELCB02,COMELCB02,2030,70.58998204970398
REGION1,DEMCOMELCB02,COMELCB02,2031,71.88998171912763
REGION1,DEMCOMELCB02,COMELCB02,2032,73.259981370751
REGION1,DEMCOMELCB02,COMELCB02,2033,74.48998105797492
REGION1,DEMCOMELCB02,COMELCB02,2034,75.74998073757016
REGION1,DEMCOMELCB02,COMELCB02,2035,77.01998041462248
REGION1,DEMCOMELCB02,COMELCB02,2036,78.36998007133165
REGION1,DEMCOMELCB02,COMELCB02,2037,79.69997973312661
REGION1,DEMCOMELCB02,COMELCB02,2038,80.95997941272184
REGION1,DEMCOMELCB02,COMELCB02,2039,82.18997909994575
REGION1,DEMCOMELCB02,COMELCB02,2040,83.26997882531309
REGION1,DEMCOMELCB02,COMELCB02,2041,84.33997855322332
REGION1,DEMCOMELCB02,COMELCB02,2042,85.35997829384802
REGION1,DEMCOMELCB02,COMELCB02,2043,86.36997803701563
REGION1,DEMCOMELCB02,COMELCB02,2044,87.33997779035481
REGION1,DEMCOMELCB02,COMELCB02,2045,88.36997752843662
REGION1,DEMCOMELCB02,COMELCB02,2046,89.49997724108948
REGION1,DEMCOMELCB02,COMELCB02,2047,90.69997693594208
REGION1,DEMCOMELCB02,COMELCB02,2048,92.02997659773703
REGION1,DEMCOMELCB02,COMELCB02,2049,93.39997624936042
REGION1,DEMCOMELCB02,COMELCB02,2050,94.88997587046906
REGION1,DEMCOMNGS,COMNGS,2021,74.09998518000285
REGION1,DEMCOMNGS,COMNGS,2022,78.14998437000293
REGION1,DEMCOMNGS,COMNGS,2023,79.58998408200306
REGION1,DEMCOMNGS,COMNGS,2024,77.67998446400303
REGION1,DEMCOMNGS,COMNGS,2025,76.33998473200295
REGION1,DEMCOMNGS,COMNGS,2026,75.2799849440029
REGION1,DEMCOMNGS,COMNGS,2027,73.10998537800283
REGION1,DEMCOMNGS,COMNGS,2028,70.57998588400275
REGION1,DEMCOMNGS,COMNGS,2029,68.24998610791435
REGION1,DEMCOMNGS,COMNGS,2030,66.00998679800253
REGION1,DEMCOMNGS,COMNGS,2031,65.22998695400253
REGION1,DEMCOMNGS,COMNGS,2032,64.44998644412765
REGION1,DEMCOMNGS,COMNGS,2033,64.16998716600247
REGION1,DEMCOMNGS,COMNGS,2034,63.98998720200249
REGION1,DEMCOMNGS,COMNGS,2035,63.79998651661275
REGION1,DEMCOMNGS,COMNGS,2036,63.57998728400248
REGION1,DEMCOMNGS,COMNGS,2037,63.31998733600244
REGION1,DEMCOMNGS,COMNGS,2038,63.12998737400243
REGION1,DEMCOMNGS,COMNGS,2039,63.049987390002435
REGION1,DEMCOMNGS,COMNGS,2040,62.93998741200244
REGION1,DEMCOMNGS,COMNGS,2041,62.86998742600238
REGION1,DEMCOMNGS,COMNGS,2042,62.82998743400242
REGION1,DEMCOMNGS,COMNGS,2043,62.86998742600242
REGION1,DEMCOMNGS,COMNGS,2044,62.96998658576067
REGION1,DEMCOMNGS,COMNGS,2045,63.1099873780024
