REGION,TIMESLICE,FUEL,YEAR,VALUE
REGION1,30,TRAELCB02,2038,0.769648268
REGION1,30,TRAELCB02,2039,0.808005941
REGION1,30,TRAELCB02,2040,0.844180657
REGION1,30,TRAELCB02,2041,0.878172416
REGION1,30,TRAELCB02,2042,0.91060492
REGION1,30,TRAELCB02,2043,0.941166318
REGION1,30,TRAELCB02,2044,0.970792163
REGION1,30,TRAELCB02,2045,0.999170604
REGION1,30,TRAELCB02,2046,1.026925343
REGION1,30,TRAELCB02,2047,1.054368231
REGION1,30,TRAELCB02,2048,1.081187417
REGION1,30,TRAELCB02,2049,1.108006603
REGION1,30,TRAELCB02,2050,1.133890236
