REGION,FUEL,TIMESLICE,YEAR,VALUE
REGION1,COMELCB02,373,2021,0.0001590294140056748
REGION1,COMELCB02,374,2021,0.0001573365923663294
REGION1,COMELCB02,375,2021,0.0001548612399691734
REGION1,COMELCB02,376,2021,0.0001554361605259322
REGION1,COMELCB02,377,2021,0.00016222341709877937
REGION1,COMELCB02,378,2021,0.0001702243948470062
REGION1,COMELCB02,379,2021,0.0001695057441510577
REGION1,COMELCB02,380,2021,0.00016706233178483273
REGION1,COMELCB02,381,2021,0.00016343713827415908
REGION1,COMELCB02,382,2021,0.00015708107211888104
REGION1,COMELCB02,383,2021,0.0001480420433653952
REGION1,COMELCB02,384,2021,0.00014055210611206508
REGION1,COMELCB02,385,2021,0.00013491469065273558
REGION1,COMELCB02,386,2021,0.00013223172805452776
REGION1,COMELCB02,387,2021,0.000131353377203924
REGION1,COMELCB02,388,2021,0.00013219978802359673
REGION1,COMELCB02,389,2021,0.0001346591704052872
REGION1,COMELCB02,390,2021,0.00014052016608113402
REGION1,COMELCB02,391,2021,0.00015173111693793097
REGION1,COMELCB02,392,2021,0.0001638842987071937
REGION1,COMELCB02,393,2021,0.00016568891045479778
REGION1,COMELCB02,394,2021,0.00016405996887731446
REGION1,COMELCB02,395,2021,0.00016244699731529668
REGION1,COMELCB02,396,2021,0.00015989179484081305
REGION1,COMELCB02,397,2021,0.0001571928622271397
REGION1,COMELCB02,398,2021,0.00015548407057232877
REGION1,COMELCB02,399,2021,0.00015500497010836312
REGION1,COMELCB02,400,2021,0.0001566339116858464
REGION1,COMELCB02,401,2021,0.0001629580378101934
REGION1,COMELCB02,402,2021,0.00016827605296021244
REGION1,COMELCB02,403,2021,0.00016567294043933224
REGION1,COMELCB02,404,2021,0.00016223938711424488
REGION1,COMELCB02,405,2021,0.00015815106315507108
REGION1,COMELCB02,406,2021,0.00015272125789679336
REGION1,COMELCB02,407,2021,0.00014475222017949754
REGION1,COMELCB02,408,2021,0.00013686303253952935
REGION1,COMELCB02,409,2021,0.00013082636669356176
REGION1,COMELCB02,410,2021,0.0001284468343891989
REGION1,COMELCB02,411,2021,0.00012782400378604352
REGION1,COMELCB02,412,2021,0.0001276802736468538
REGION1,COMELCB02,413,2021,0.00012870235463664727
REGION1,COMELCB02,414,2021,0.00013089024675542386
REGION1,COMELCB02,415,2021,0.0001366234823075465
REGION1,COMELCB02,416,2021,0.0001425323880297899
REGION1,COMELCB02,417,2021,0.00014915994444798182
REGION1,COMELCB02,418,2021,0.00015328020843808667
REGION1,COMELCB02,419,2021,0.00015323229839169007
