REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,SEA1N,DEMINDDSL,1,2034,113.44444
REGION1,SEA2D,DEMINDDSL,1,2034,113.44444
REGION1,SEA2N,DEMINDDSL,1,2034,113.44444
REGION1,SEA3D,DEMINDDSL,1,2034,113.44444
REGION1,SEA3N,DEMINDDSL,1,2034,113.44444
REGION1,SEA4D,DEMINDDSL,1,2034,113.44444
REGION1,SEA4N,DEMINDDSL,1,2034,113.44444
REGION1,SEA1D,DEMINDDSL,1,2035,113.57576
REGION1,SEA1N,DEMINDDSL,1,2035,113.57576
REGION1,SEA2D,DEMINDDSL,1,2035,113.57576
REGION1,SEA2N,DEMINDDSL,1,2035,113.57576
REGION1,SEA3D,DEMINDDSL,1,2035,113.57576
REGION1,SEA3N,DEMINDDSL,1,2035,113.57576
REGION1,SEA4D,DEMINDDSL,1,2035,113.57576
REGION1,SEA4N,DEMINDDSL,1,2035,113.57576
REGION1,SEA1D,DEMINDDSL,1,2036,113.79798
REGION1,SEA1N,DEMINDDSL,1,2036,113.79798
REGION1,SEA2D,DEMINDDSL,1,2036,113.79798
REGION1,SEA2N,DEMINDDSL,1,2036,113.79798
REGION1,SEA3D,DEMINDDSL,1,2036,113.79798
REGION1,SEA3N,DEMINDDSL,1,2036,113.79798
REGION1,SEA4D,DEMINDDSL,1,2036,113.79798
REGION1,SEA4N,DEMINDDSL,1,2036,113.79798
REGION1,SEA1D,DEMINDDSL,1,2037,114.16162
REGION1,SEA1N,DEMINDDSL,1,2037,114.16162
REGION1,SEA2D,DEMINDDSL,1,2037,114.16162
REGION1,SEA2N,DEMINDDSL,1,2037,114.16162
REGION1,SEA3D,DEMINDDSL,1,2037,114.16162
REGION1,SEA3N,DEMINDDSL,1,2037,114.16162
REGION1,SEA4D,DEMINDDSL,1,2037,114.16162
REGION1,SEA4N,DEMINDDSL,1,2037,114.16162
REGION1,SEA1D,DEMINDDSL,1,2038,114.67677
REGION1,SEA1N,DEMINDDSL,1,2038,114.67677
REGION1,SEA2D,DEMINDDSL,1,2038,114.67677
REGION1,SEA2N,DEMINDDSL,1,2038,114.67677
REGION1,SEA3D,DEMINDDSL,1,2038,114.67677
REGION1,SEA3N,DEMINDDSL,1,2038,114.67677
REGION1,SEA4D,DEMINDDSL,1,2038,114.67677
