REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
REGION1,LVSSHPBC1,CH4_MAN,62,2036,0.00028
REGION1,LVSSHPBC1,CH4_MAN,62,2037,0.00028
REGION1,LVSSHPBC1,CH4_MAN,62,2038,0.00028
REGION1,LVSSHPBC1,CH4_MAN,62,2039,0.00028
REGION1,LVSSHPBC1,CH4_MAN,62,2040,0.00028
REGION1,LVSSHPBC1,CH4_MAN,62,2041,0.00028
REGION1,LVSSHPBC1,CH4_MAN,62,2042,0.00028
REGION1,LVSSHPBC1,CH4_MAN,62,2043,0.00028
REGION1,LVSSHPBC1,CH4_MAN,62,2044,0.00028
REGION1,LVSSHPBC1,CH4_MAN,62,2045,0.00028
REGION1,LVSSHPBC1,CH4_MAN,62,2046,0.00028
REGION1,LVSSHPBC1,CH4_MAN,62,2047,0.00028
REGION1,LVSSHPBC1,CH4_MAN,62,2048,0.00028
REGION1,LVSSHPBC1,CH4_MAN,62,2049,0.00028
REGION1,LVSSHPBC1,CH4_MAN,62,2050,0.00028
REGION1,LVSBEFNBC1,N2O_MAN,58,2021,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2022,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2023,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2024,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2025,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2026,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2027,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2028,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2029,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2030,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2031,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2032,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2033,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2034,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2035,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2036,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2037,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2038,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2039,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2040,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2041,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2042,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2043,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2044,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2045,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2046,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2047,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2048,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2049,0.07
REGION1,LVSBEFNBC1,N2O_MAN,58,2050,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2021,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2022,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2023,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2024,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2025,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2026,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2027,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2028,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2029,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2030,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2031,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2032,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2033,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2034,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2035,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2036,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2037,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2038,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2039,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2040,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2041,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2042,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2043,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2044,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2045,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2046,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2047,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2048,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2049,0.07
REGION1,LVSBEFCBC1,N2O_MAN,59,2050,0.07
REGION1,LVSMILBC1,N2O_MAN,60,2021,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2022,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2023,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2024,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2025,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2026,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2027,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2028,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2029,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2030,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2031,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2032,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2033,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2034,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2035,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2036,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2037,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2038,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2039,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2040,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2041,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2042,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2043,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2044,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2045,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2046,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2047,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2048,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2049,0.1
REGION1,LVSMILBC1,N2O_MAN,60,2050,0.1
REGION1,LVSPIGBC1,N2O_MAN,61,2021,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2022,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2023,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2024,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2025,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2026,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2027,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2028,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2029,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2030,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2031,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2032,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2033,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2034,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2035,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2036,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2037,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2038,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2039,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2040,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2041,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2042,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2043,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2044,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2045,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2046,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2047,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2048,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2049,0.02
REGION1,LVSPIGBC1,N2O_MAN,61,2050,0.02
REGION1,LVSSHPBC1,N2O_MAN,62,2021,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2022,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2023,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2024,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2025,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2026,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2027,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2028,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2029,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2030,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2031,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2032,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2033,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2034,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2035,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2036,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2037,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2038,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2039,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2040,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2041,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2042,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2043,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2044,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2045,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2046,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2047,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2048,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2049,0.012
REGION1,LVSSHPBC1,N2O_MAN,62,2050,0.012
