r,l,t,m,y,RateOfActivity
REGION1,SEA3D,DEMINDELCB02,1,2034,492.408
REGION1,SEA3N,DEMINDELCB02,1,2034,381.03
REGION1,SEA4D,DEMINDELCB02,1,2034,592.7133
REGION1,SEA4N,DEMINDELCB02,1,2034,437.696
REGION1,SEA1D,DEMINDELCB02,1,2035,442.68
REGION1,SEA1N,DEMINDELCB02,1,2035,321.9491
REGION1,SEA2D,DEMINDELCB02,1,2035,442.68
REGION1,SEA2N,DEMINDELCB02,1,2035,344.3067
REGION1,SEA3D,DEMINDELCB02,1,2035,531.216
REGION1,SEA3N,DEMINDELCB02,1,2035,411.06
REGION1,SEA4D,DEMINDELCB02,1,2035,639.4267
REGION1,SEA4N,DEMINDELCB02,1,2035,472.192
REGION1,SEA1D,DEMINDELCB02,1,2036,474.99
REGION1,SEA1N,DEMINDELCB02,1,2036,345.4473
REGION1,SEA2D,DEMINDELCB02,1,2036,474.99
REGION1,SEA2N,DEMINDELCB02,1,2036,369.4367
REGION1,SEA3D,DEMINDELCB02,1,2036,569.988
REGION1,SEA3N,DEMINDELCB02,1,2036,441.0621
REGION1,SEA4D,DEMINDELCB02,1,2036,686.0967
REGION1,SEA4N,DEMINDELCB02,1,2036,506.656
REGION1,SEA1D,DEMINDELCB02,1,2037,507.31
REGION1,SEA1N,DEMINDELCB02,1,2037,368.9527
REGION1,SEA2D,DEMINDELCB02,1,2037,507.31
REGION1,SEA2N,DEMINDELCB02,1,2037,394.5744
REGION1,SEA3D,DEMINDELCB02,1,2037,608.772
REGION1,SEA3N,DEMINDELCB02,1,2037,471.0736
REGION1,SEA4D,DEMINDELCB02,1,2037,732.7811
REGION1,SEA4N,DEMINDELCB02,1,2037,541.1307
REGION1,SEA1D,DEMINDELCB02,1,2038,539.68
REGION1,SEA1N,DEMINDELCB02,1,2038,392.4946
REGION1,SEA2D,DEMINDELCB02,1,2038,539.68
REGION1,SEA2N,DEMINDELCB02,1,2038,419.7511
REGION1,SEA3D,DEMINDELCB02,1,2038,647.616
REGION1,SEA3N,DEMINDELCB02,1,2038,501.1314
REGION1,SEA4D,DEMINDELCB02,1,2038,779.5378
REGION1,SEA4N,DEMINDELCB02,1,2038,575.6587
REGION1,SEA1D,DEMINDELCB02,1,2039,572.12
REGION1,SEA1N,DEMINDELCB02,1,2039,416.0873
REGION1,SEA2D,DEMINDELCB02,1,2039,572.12
REGION1,SEA2N,DEMINDELCB02,1,2039,444.9822
REGION1,SEA3D,DEMINDELCB02,1,2039,686.544
REGION1,SEA3N,DEMINDELCB02,1,2039,531.2543
REGION1,SEA4D,DEMINDELCB02,1,2039,826.3956
REGION1,SEA4N,DEMINDELCB02,1,2039,610.2613
REGION1,SEA1D,DEMINDELCB02,1,2040,604.61
REGION1,SEA1N,DEMINDELCB02,1,2040,439.7164
REGION1,SEA2D,DEMINDELCB02,1,2040,604.61
REGION1,SEA2N,DEMINDELCB02,1,2040,470.2522
REGION1,SEA3D,DEMINDELCB02,1,2040,725.532
REGION1,SEA3N,DEMINDELCB02,1,2040,561.4236
REGION1,SEA4D,DEMINDELCB02,1,2040,873.3256
REGION1,SEA4N,DEMINDELCB02,1,2040,644.9173
REGION1,SEA1D,DEMINDELCB02,1,2041,637.74
REGION1,SEA1N,DEMINDELCB02,1,2041,463.8109
REGION1,SEA2D,DEMINDELCB02,1,2041,637.74
REGION1,SEA2N,DEMINDELCB02,1,2041,496.02
REGION1,SEA3D,DEMINDELCB02,1,2041,765.288
REGION1,SEA3N,DEMINDELCB02,1,2041,592.1871
REGION1,SEA4D,DEMINDELCB02,1,2041,921.18
REGION1,SEA4N,DEMINDELCB02,1,2041,680.256
REGION1,SEA1D,DEMINDELCB02,1,2042,670.28
REGION1,SEA1N,DEMINDELCB02,1,2042,487.4764
REGION1,SEA2D,DEMINDELCB02,1,2042,670.28
REGION1,SEA2N,DEMINDELCB02,1,2042,521.3289
REGION1,SEA3D,DEMINDELCB02,1,2042,804.336
REGION1,SEA3N,DEMINDELCB02,1,2042,622.4029
REGION1,SEA4D,DEMINDELCB02,1,2042,968.1822
REGION1,SEA4N,DEMINDELCB02,1,2042,714.9653
REGION1,SEA1D,DEMINDELCB02,1,2043,702.81
REGION1,SEA1N,DEMINDELCB02,1,2043,511.1346
REGION1,SEA2D,DEMINDELCB02,1,2043,702.81
REGION1,SEA2N,DEMINDELCB02,1,2043,546.63
REGION1,SEA3D,DEMINDELCB02,1,2043,843.372
REGION1,SEA3N,DEMINDELCB02,1,2043,652.6093
REGION1,SEA4D,DEMINDELCB02,1,2043,1015.17
REGION1,SEA4N,DEMINDELCB02,1,2043,749.664
REGION1,SEA1D,DEMINDELCB02,1,2044,735.35
REGION1,SEA1N,DEMINDELCB02,1,2044,534.8
REGION1,SEA2D,DEMINDELCB02,1,2044,735.35
REGION1,SEA2N,DEMINDELCB02,1,2044,571.9389
REGION1,SEA3D,DEMINDELCB02,1,2044,882.42
REGION1,SEA3N,DEMINDELCB02,1,2044,682.825
REGION1,SEA4D,DEMINDELCB02,1,2044,1062.1722
REGION1,SEA4N,DEMINDELCB02,1,2044,784.3733
REGION1,SEA1D,DEMINDELCB02,1,2045,767.88
REGION1,SEA1N,DEMINDELCB02,1,2045,558.4582
REGION1,SEA2D,DEMINDELCB02,1,2045,767.88
REGION1,SEA2N,DEMINDELCB02,1,2045,597.24
REGION1,SEA3D,DEMINDELCB02,1,2045,921.456
REGION1,SEA3N,DEMINDELCB02,1,2045,713.0314
REGION1,SEA4D,DEMINDELCB02,1,2045,1109.16
REGION1,SEA4N,DEMINDELCB02,1,2045,819.072
REGION1,SEA1D,DEMINDELCB02,1,2046,800.42
REGION1,SEA1N,DEMINDELCB02,1,2046,582.1236
REGION1,SEA2D,DEMINDELCB02,1,2046,800.42
REGION1,SEA2N,DEMINDELCB02,1,2046,622.5489
REGION1,SEA3D,DEMINDELCB02,1,2046,960.504
REGION1,SEA3N,DEMINDELCB02,1,2046,743.2471
REGION1,SEA4D,DEMINDELCB02,1,2046,1156.1622
REGION1,SEA4N,DEMINDELCB02,1,2046,853.7813
REGION1,SEA1D,DEMINDELCB02,1,2047,832.96
REGION1,SEA1N,DEMINDELCB02,1,2047,605.7891
REGION1,SEA2D,DEMINDELCB02,1,2047,832.96
REGION1,SEA2N,DEMINDELCB02,1,2047,647.8578
REGION1,SEA3D,DEMINDELCB02,1,2047,999.552
REGION1,SEA3N,DEMINDELCB02,1,2047,773.4629
REGION1,SEA4D,DEMINDELCB02,1,2047,1203.1644
REGION1,SEA4N,DEMINDELCB02,1,2047,888.4907
REGION1,SEA1D,DEMINDELCB02,1,2048,865.49
REGION1,SEA1N,DEMINDELCB02,1,2048,629.4473
REGION1,SEA2D,DEMINDELCB02,1,2048,865.49
REGION1,SEA2N,DEMINDELCB02,1,2048,673.1589
REGION1,SEA3D,DEMINDELCB02,1,2048,1038.588
REGION1,SEA3N,DEMINDELCB02,1,2048,803.6693
REGION1,SEA4D,DEMINDELCB02,1,2048,1250.1522
REGION1,SEA4N,DEMINDELCB02,1,2048,923.1893
REGION1,SEA1D,DEMINDELCB02,1,2049,898.03
REGION1,SEA1N,DEMINDELCB02,1,2049,653.1127
REGION1,SEA2D,DEMINDELCB02,1,2049,898.03
REGION1,SEA2N,DEMINDELCB02,1,2049,698.4678
REGION1,SEA3D,DEMINDELCB02,1,2049,1077.636
REGION1,SEA3N,DEMINDELCB02,1,2049,833.885
REGION1,SEA4D,DEMINDELCB02,1,2049,1297.1544
REGION1,SEA4N,DEMINDELCB02,1,2049,957.8987
REGION1,SEA1D,DEMINDELCB02,1,2050,793.05
REGION1,SEA1N,DEMINDELCB02,1,2050,576.7636
REGION1,SEA2D,DEMINDELCB02,1,2050,793.05
REGION1,SEA2N,DEMINDELCB02,1,2050,616.8167
REGION1,SEA3D,DEMINDELCB02,1,2050,951.66
REGION1,SEA3N,DEMINDELCB02,1,2050,736.4036
REGION1,SEA4D,DEMINDELCB02,1,2050,1145.5167
REGION1,SEA4N,DEMINDELCB02,1,2050,845.92
REGION1,SEA1D,DEMINDNGS,1,2020,227.1313
REGION1,SEA1N,DEMINDNGS,1,2020,227.1313
REGION1,SEA2D,DEMINDNGS,1,2020,227.1313
REGION1,SEA2N,DEMINDNGS,1,2020,227.1313
REGION1,SEA3D,DEMINDNGS,1,2020,227.1313
REGION1,SEA3N,DEMINDNGS,1,2020,227.1313
REGION1,SEA4D,DEMINDNGS,1,2020,227.1313
REGION1,SEA4N,DEMINDNGS,1,2020,227.1313
REGION1,SEA1D,DEMINDNGS,1,2021,221.5354
REGION1,SEA1N,DEMINDNGS,1,2021,221.5354
REGION1,SEA2D,DEMINDNGS,1,2021,221.5354
REGION1,SEA2N,DEMINDNGS,1,2021,221.5354
REGION1,SEA3D,DEMINDNGS,1,2021,221.5354
REGION1,SEA3N,DEMINDNGS,1,2021,221.5354
REGION1,SEA4D,DEMINDNGS,1,2021,221.5354
REGION1,SEA4N,DEMINDNGS,1,2021,221.5354
REGION1,SEA1D,DEMINDNGS,1,2022,216.0808
REGION1,SEA1N,DEMINDNGS,1,2022,216.0808
REGION1,SEA2D,DEMINDNGS,1,2022,216.0808
REGION1,SEA2N,DEMINDNGS,1,2022,216.0808
REGION1,SEA3D,DEMINDNGS,1,2022,216.0808
REGION1,SEA3N,DEMINDNGS,1,2022,216.0808
REGION1,SEA4D,DEMINDNGS,1,2022,216.0808
REGION1,SEA4N,DEMINDNGS,1,2022,216.0808
REGION1,SEA1D,DEMINDNGS,1,2023,213.7677
REGION1,SEA1N,DEMINDNGS,1,2023,213.7677
REGION1,SEA2D,DEMINDNGS,1,2023,213.7677
REGION1,SEA2N,DEMINDNGS,1,2023,213.7677
REGION1,SEA3D,DEMINDNGS,1,2023,213.7677
REGION1,SEA3N,DEMINDNGS,1,2023,213.7677
REGION1,SEA4D,DEMINDNGS,1,2023,213.7677
REGION1,SEA4N,DEMINDNGS,1,2023,213.7677
REGION1,SEA1D,DEMINDNGS,1,2024,229.7697
REGION1,SEA1N,DEMINDNGS,1,2024,229.7697
REGION1,SEA2D,DEMINDNGS,1,2024,229.7697
REGION1,SEA2N,DEMINDNGS,1,2024,229.7697
REGION1,SEA3D,DEMINDNGS,1,2024,229.7697
REGION1,SEA3N,DEMINDNGS,1,2024,229.7697
REGION1,SEA4D,DEMINDNGS,1,2024,161.6361
REGION1,SEA4N,DEMINDNGS,1,2024,229.7697
REGION1,SEA1D,DEMINDNGS,1,2025,245.2828
REGION1,SEA1N,DEMINDNGS,1,2025,245.2828
REGION1,SEA2D,DEMINDNGS,1,2025,245.2828
REGION1,SEA2N,DEMINDNGS,1,2025,245.2828
REGION1,SEA3D,DEMINDNGS,1,2025,245.2828
REGION1,SEA3N,DEMINDNGS,1,2025,245.2828
REGION1,SEA4D,DEMINDNGS,1,2025,245.2828
REGION1,SEA4N,DEMINDNGS,1,2025,245.2828
REGION1,SEA1D,DEMINDNGS,1,2026,277.9091
REGION1,SEA1N,DEMINDNGS,1,2026,277.9091
REGION1,SEA2D,DEMINDNGS,1,2026,277.9091
REGION1,SEA2N,DEMINDNGS,1,2026,277.9091
REGION1,SEA3D,DEMINDNGS,1,2026,277.9091
REGION1,SEA3N,DEMINDNGS,1,2026,277.9091
REGION1,SEA4D,DEMINDNGS,1,2026,277.9091
REGION1,SEA4N,DEMINDNGS,1,2026,277.9091
REGION1,SEA1D,DEMINDNGS,1,2027,286.0303
REGION1,SEA1N,DEMINDNGS,1,2027,286.0303
REGION1,SEA2D,DEMINDNGS,1,2027,286.0303
REGION1,SEA2N,DEMINDNGS,1,2027,286.0303
REGION1,SEA3D,DEMINDNGS,1,2027,286.0303
REGION1,SEA3N,DEMINDNGS,1,2027,286.0303
REGION1,SEA4D,DEMINDNGS,1,2027,286.0303
REGION1,SEA4N,DEMINDNGS,1,2027,286.0303
REGION1,SEA1D,DEMINDNGS,1,2028,287.4848
REGION1,SEA1N,DEMINDNGS,1,2028,287.4848
REGION1,SEA2D,DEMINDNGS,1,2028,287.4848
REGION1,SEA2N,DEMINDNGS,1,2028,287.4848
REGION1,SEA3D,DEMINDNGS,1,2028,287.4848
REGION1,SEA3N,DEMINDNGS,1,2028,287.4848
REGION1,SEA4D,DEMINDNGS,1,2028,287.4848
REGION1,SEA4N,DEMINDNGS,1,2028,287.4848
REGION1,SEA1D,DEMINDNGS,1,2029,289.4546
REGION1,SEA1N,DEMINDNGS,1,2029,289.4546
REGION1,SEA2D,DEMINDNGS,1,2029,289.4546
REGION1,SEA2N,DEMINDNGS,1,2029,289.4546
REGION1,SEA3D,DEMINDNGS,1,2029,289.4546
REGION1,SEA3N,DEMINDNGS,1,2029,289.4546
REGION1,SEA4D,DEMINDNGS,1,2029,289.4546
REGION1,SEA4N,DEMINDNGS,1,2029,289.4546
REGION1,SEA1D,DEMINDNGS,1,2030,307.7778
REGION1,SEA1N,DEMINDNGS,1,2030,307.7778
REGION1,SEA2D,DEMINDNGS,1,2030,307.7778
REGION1,SEA2N,DEMINDNGS,1,2030,307.7778
REGION1,SEA3D,DEMINDNGS,1,2030,307.7778
REGION1,SEA3N,DEMINDNGS,1,2030,307.7778
REGION1,SEA4D,DEMINDNGS,1,2030,307.7778
REGION1,SEA4N,DEMINDNGS,1,2030,307.7778
REGION1,SEA1D,DEMINDNGS,1,2031,292.3939
REGION1,SEA1N,DEMINDNGS,1,2031,292.3939
REGION1,SEA2D,DEMINDNGS,1,2031,292.3939
REGION1,SEA2N,DEMINDNGS,1,2031,292.3939
REGION1,SEA3D,DEMINDNGS,1,2031,292.3939
REGION1,SEA3N,DEMINDNGS,1,2031,292.3939
REGION1,SEA4D,DEMINDNGS,1,2031,292.3939
REGION1,SEA4N,DEMINDNGS,1,2031,292.3939
REGION1,SEA1D,DEMINDNGS,1,2032,277.0
REGION1,SEA1N,DEMINDNGS,1,2032,277.0
REGION1,SEA2D,DEMINDNGS,1,2032,277.0
REGION1,SEA2N,DEMINDNGS,1,2032,277.0
REGION1,SEA3D,DEMINDNGS,1,2032,277.0
REGION1,SEA3N,DEMINDNGS,1,2032,277.0
REGION1,SEA4D,DEMINDNGS,1,2032,277.0
REGION1,SEA4N,DEMINDNGS,1,2032,277.0
REGION1,SEA1D,DEMINDNGS,1,2033,261.6162
REGION1,SEA1N,DEMINDNGS,1,2033,261.6162
REGION1,SEA2D,DEMINDNGS,1,2033,261.6162
REGION1,SEA2N,DEMINDNGS,1,2033,261.6162
REGION1,SEA3D,DEMINDNGS,1,2033,261.6162
REGION1,SEA3N,DEMINDNGS,1,2033,261.6162
REGION1,SEA4D,DEMINDNGS,1,2033,261.6162
REGION1,SEA4N,DEMINDNGS,1,2033,261.6162
REGION1,SEA1D,DEMINDNGS,1,2034,246.2222
REGION1,SEA1N,DEMINDNGS,1,2034,246.2222
REGION1,SEA2D,DEMINDNGS,1,2034,246.2222
REGION1,SEA2N,DEMINDNGS,1,2034,246.2222
REGION1,SEA3D,DEMINDNGS,1,2034,246.2222
REGION1,SEA3N,DEMINDNGS,1,2034,246.2222
REGION1,SEA4D,DEMINDNGS,1,2034,246.2222
REGION1,SEA4N,DEMINDNGS,1,2034,246.2222
REGION1,SEA1D,DEMINDNGS,1,2035,230.8384
REGION1,SEA1N,DEMINDNGS,1,2035,230.8384
REGION1,SEA2D,DEMINDNGS,1,2035,230.8384
REGION1,SEA2N,DEMINDNGS,1,2035,230.8384
REGION1,SEA3D,DEMINDNGS,1,2035,230.8384
REGION1,SEA3N,DEMINDNGS,1,2035,230.8384
REGION1,SEA4D,DEMINDNGS,1,2035,230.8384
REGION1,SEA4N,DEMINDNGS,1,2035,230.8384
REGION1,SEA1D,DEMINDNGS,1,2036,215.4444
REGION1,SEA1N,DEMINDNGS,1,2036,215.4444
REGION1,SEA2D,DEMINDNGS,1,2036,215.4444
REGION1,SEA2N,DEMINDNGS,1,2036,215.4444
REGION1,SEA3D,DEMINDNGS,1,2036,215.4444
REGION1,SEA3N,DEMINDNGS,1,2036,215.4444
REGION1,SEA4D,DEMINDNGS,1,2036,215.4444
REGION1,SEA4N,DEMINDNGS,1,2036,215.4444
REGION1,SEA1D,DEMINDNGS,1,2037,200.0606
REGION1,SEA1N,DEMINDNGS,1,2037,200.0606
REGION1,SEA2D,DEMINDNGS,1,2037,200.0606
REGION1,SEA2N,DEMINDNGS,1,2037,200.0606
REGION1,SEA3D,DEMINDNGS,1,2037,200.0606
REGION1,SEA3N,DEMINDNGS,1,2037,200.0606
REGION1,SEA4D,DEMINDNGS,1,2037,200.0606
REGION1,SEA4N,DEMINDNGS,1,2037,200.0606
REGION1,SEA1D,DEMINDNGS,1,2038,184.6667
REGION1,SEA1N,DEMINDNGS,1,2038,184.6667
REGION1,SEA2D,DEMINDNGS,1,2038,184.6667
REGION1,SEA2N,DEMINDNGS,1,2038,184.6667
REGION1,SEA3D,DEMINDNGS,1,2038,184.6667
REGION1,SEA3N,DEMINDNGS,1,2038,184.6667
REGION1,SEA4D,DEMINDNGS,1,2038,184.6667
REGION1,SEA4N,DEMINDNGS,1,2038,184.6667
REGION1,SEA1D,DEMINDNGS,1,2039,169.2828
REGION1,SEA1N,DEMINDNGS,1,2039,169.2828
REGION1,SEA2D,DEMINDNGS,1,2039,169.2828
REGION1,SEA2N,DEMINDNGS,1,2039,169.2828
REGION1,SEA3D,DEMINDNGS,1,2039,169.2828
REGION1,SEA3N,DEMINDNGS,1,2039,169.2828
REGION1,SEA4D,DEMINDNGS,1,2039,169.2828
REGION1,SEA4N,DEMINDNGS,1,2039,169.2828
REGION1,SEA1D,DEMINDNGS,1,2040,153.8889
REGION1,SEA1N,DEMINDNGS,1,2040,153.8889
REGION1,SEA2D,DEMINDNGS,1,2040,153.8889
REGION1,SEA2N,DEMINDNGS,1,2040,153.8889
REGION1,SEA3D,DEMINDNGS,1,2040,153.8889
REGION1,SEA3N,DEMINDNGS,1,2040,153.8889
REGION1,SEA4D,DEMINDNGS,1,2040,153.8889
REGION1,SEA4N,DEMINDNGS,1,2040,153.8889
REGION1,SEA1D,DEMINDNGS,1,2041,138.505
REGION1,SEA1N,DEMINDNGS,1,2041,138.505
REGION1,SEA2D,DEMINDNGS,1,2041,138.505
REGION1,SEA2N,DEMINDNGS,1,2041,138.505
REGION1,SEA3D,DEMINDNGS,1,2041,138.505
REGION1,SEA3N,DEMINDNGS,1,2041,138.505
REGION1,SEA4D,DEMINDNGS,1,2041,138.505
REGION1,SEA4N,DEMINDNGS,1,2041,138.505
REGION1,SEA1D,DEMINDNGS,1,2042,123.1111
REGION1,SEA1N,DEMINDNGS,1,2042,123.1111
REGION1,SEA2D,DEMINDNGS,1,2042,123.1111
REGION1,SEA2N,DEMINDNGS,1,2042,123.1111
REGION1,SEA3D,DEMINDNGS,1,2042,123.1111
REGION1,SEA3N,DEMINDNGS,1,2042,123.1111
REGION1,SEA4D,DEMINDNGS,1,2042,123.1111
REGION1,SEA4N,DEMINDNGS,1,2042,123.1111
REGION1,SEA1D,DEMINDNGS,1,2043,107.7273
REGION1,SEA1N,DEMINDNGS,1,2043,107.7273
REGION1,SEA2D,DEMINDNGS,1,2043,107.7273
REGION1,SEA2N,DEMINDNGS,1,2043,107.7273
REGION1,SEA3D,DEMINDNGS,1,2043,107.7273
REGION1,SEA3N,DEMINDNGS,1,2043,107.7273
REGION1,SEA4D,DEMINDNGS,1,2043,107.7273
REGION1,SEA4N,DEMINDNGS,1,2043,107.7273
REGION1,SEA1D,DEMINDNGS,1,2044,92.3333
REGION1,SEA1N,DEMINDNGS,1,2044,92.3333
REGION1,SEA2D,DEMINDNGS,1,2044,92.3333
REGION1,SEA2N,DEMINDNGS,1,2044,92.3333
REGION1,SEA3D,DEMINDNGS,1,2044,92.3333
REGION1,SEA3N,DEMINDNGS,1,2044,92.3333
REGION1,SEA4D,DEMINDNGS,1,2044,92.3333
REGION1,SEA4N,DEMINDNGS,1,2044,92.3333
REGION1,SEA1D,DEMINDNGS,1,2045,76.9495
REGION1,SEA1N,DEMINDNGS,1,2045,76.9495
REGION1,SEA2D,DEMINDNGS,1,2045,76.9495
REGION1,SEA2N,DEMINDNGS,1,2045,76.9495
REGION1,SEA3D,DEMINDNGS,1,2045,76.9495
REGION1,SEA3N,DEMINDNGS,1,2045,76.9495
REGION1,SEA4D,DEMINDNGS,1,2045,76.9495
REGION1,SEA4N,DEMINDNGS,1,2045,76.9495
REGION1,SEA1D,DEMINDNGS,1,2046,61.5556
REGION1,SEA1N,DEMINDNGS,1,2046,61.5556
REGION1,SEA2D,DEMINDNGS,1,2046,61.5556
REGION1,SEA2N,DEMINDNGS,1,2046,61.5556
REGION1,SEA3D,DEMINDNGS,1,2046,61.5556
REGION1,SEA3N,DEMINDNGS,1,2046,61.5556
REGION1,SEA4D,DEMINDNGS,1,2046,61.5556
REGION1,SEA4N,DEMINDNGS,1,2046,61.5556
REGION1,SEA1D,DEMINDNGS,1,2047,46.1717
REGION1,SEA1N,DEMINDNGS,1,2047,46.1717
REGION1,SEA2D,DEMINDNGS,1,2047,46.1717
REGION1,SEA2N,DEMINDNGS,1,2047,46.1717
REGION1,SEA3D,DEMINDNGS,1,2047,46.1717
REGION1,SEA3N,DEMINDNGS,1,2047,46.1717
REGION1,SEA4D,DEMINDNGS,1,2047,46.1717
REGION1,SEA4N,DEMINDNGS,1,2047,46.1717
REGION1,SEA1D,DEMINDNGS,1,2048,30.7778
REGION1,SEA1N,DEMINDNGS,1,2048,30.7778
REGION1,SEA2D,DEMINDNGS,1,2048,30.7778
REGION1,SEA2N,DEMINDNGS,1,2048,30.7778
REGION1,SEA3D,DEMINDNGS,1,2048,30.7778
REGION1,SEA3N,DEMINDNGS,1,2048,30.7778
REGION1,SEA4D,DEMINDNGS,1,2048,30.7778
REGION1,SEA4N,DEMINDNGS,1,2048,30.7778
REGION1,SEA1D,DEMINDNGS,1,2049,16.9333
REGION1,SEA1N,DEMINDNGS,1,2049,16.9333
REGION1,SEA2D,DEMINDNGS,1,2049,16.9333
REGION1,SEA2N,DEMINDNGS,1,2049,16.9333
REGION1,SEA3D,DEMINDNGS,1,2049,16.9333
REGION1,SEA3N,DEMINDNGS,1,2049,16.9333
REGION1,SEA4N,DEMINDNGS,1,2049,16.9333
REGION1,SEA1D,DEMPUBSURBC1,1,2020,0.8586
REGION1,SEA1N,DEMPUBSURBC1,1,2020,0.8586
REGION1,SEA2D,DEMPUBSURBC1,1,2020,0.8586
REGION1,SEA2N,DEMPUBSURBC1,1,2020,0.8586
REGION1,SEA3D,DEMPUBSURBC1,1,2020,0.8586
REGION1,SEA3N,DEMPUBSURBC1,1,2020,0.8586
REGION1,SEA4D,DEMPUBSURBC1,1,2020,0.8586
REGION1,SEA4N,DEMPUBSURBC1,1,2020,0.8586
REGION1,SEA1D,DEMPUBSURBC1,1,2021,0.8687
REGION1,SEA1N,DEMPUBSURBC1,1,2021,0.8687
REGION1,SEA2D,DEMPUBSURBC1,1,2021,0.8687
REGION1,SEA2N,DEMPUBSURBC1,1,2021,0.8687
REGION1,SEA3D,DEMPUBSURBC1,1,2021,0.8687
REGION1,SEA3N,DEMPUBSURBC1,1,2021,0.8687
REGION1,SEA4D,DEMPUBSURBC1,1,2021,0.8687
REGION1,SEA4N,DEMPUBSURBC1,1,2021,0.8687
REGION1,SEA1D,DEMPUBSURBC1,1,2022,0.8687
REGION1,SEA1N,DEMPUBSURBC1,1,2022,0.8687
REGION1,SEA2D,DEMPUBSURBC1,1,2022,0.8687
REGION1,SEA2N,DEMPUBSURBC1,1,2022,0.8687
REGION1,SEA3D,DEMPUBSURBC1,1,2022,0.8687
REGION1,SEA3N,DEMPUBSURBC1,1,2022,0.8687
REGION1,SEA4D,DEMPUBSURBC1,1,2022,0.8687
REGION1,SEA4N,DEMPUBSURBC1,1,2022,0.8687
REGION1,SEA1D,DEMPUBSURBC1,1,2023,0.8788
REGION1,SEA1N,DEMPUBSURBC1,1,2023,0.8788
REGION1,SEA2D,DEMPUBSURBC1,1,2023,0.8788
REGION1,SEA2N,DEMPUBSURBC1,1,2023,0.8788
REGION1,SEA3D,DEMPUBSURBC1,1,2023,0.8788
REGION1,SEA3N,DEMPUBSURBC1,1,2023,0.8788
REGION1,SEA4D,DEMPUBSURBC1,1,2023,0.8788
REGION1,SEA4N,DEMPUBSURBC1,1,2023,0.8788
REGION1,SEA1D,DEMPUBSURBC1,1,2024,0.8889
REGION1,SEA1N,DEMPUBSURBC1,1,2024,0.8889
REGION1,SEA2D,DEMPUBSURBC1,1,2024,0.8889
REGION1,SEA2N,DEMPUBSURBC1,1,2024,0.8889
REGION1,SEA3D,DEMPUBSURBC1,1,2024,0.8889
REGION1,SEA3N,DEMPUBSURBC1,1,2024,0.8889
REGION1,SEA4D,DEMPUBSURBC1,1,2024,0.8889
REGION1,SEA4N,DEMPUBSURBC1,1,2024,0.8889
REGION1,SEA1D,DEMPUBSURBC1,1,2025,0.899
REGION1,SEA1N,DEMPUBSURBC1,1,2025,0.899
REGION1,SEA2D,DEMPUBSURBC1,1,2025,0.899
REGION1,SEA2N,DEMPUBSURBC1,1,2025,0.899
REGION1,SEA3D,DEMPUBSURBC1,1,2025,0.899
REGION1,SEA3N,DEMPUBSURBC1,1,2025,0.899
REGION1,SEA4D,DEMPUBSURBC1,1,2025,0.899
REGION1,SEA4N,DEMPUBSURBC1,1,2025,0.899
REGION1,SEA1D,DEMPUBSURBC1,1,2026,0.9091
REGION1,SEA1N,DEMPUBSURBC1,1,2026,0.9091
REGION1,SEA2D,DEMPUBSURBC1,1,2026,0.9091
REGION1,SEA2N,DEMPUBSURBC1,1,2026,0.9091
REGION1,SEA3D,DEMPUBSURBC1,1,2026,0.9091
REGION1,SEA3N,DEMPUBSURBC1,1,2026,0.9091
REGION1,SEA4D,DEMPUBSURBC1,1,2026,0.9091
REGION1,SEA4N,DEMPUBSURBC1,1,2026,0.9091
REGION1,SEA1D,DEMPUBSURBC1,1,2027,0.9192
REGION1,SEA1N,DEMPUBSURBC1,1,2027,0.9192
REGION1,SEA2D,DEMPUBSURBC1,1,2027,0.9192
REGION1,SEA2N,DEMPUBSURBC1,1,2027,0.9192
REGION1,SEA3D,DEMPUBSURBC1,1,2027,0.9192
REGION1,SEA3N,DEMPUBSURBC1,1,2027,0.9192
REGION1,SEA4D,DEMPUBSURBC1,1,2027,0.9192
REGION1,SEA4N,DEMPUBSURBC1,1,2027,0.9192
REGION1,SEA1D,DEMPUBSURBC1,1,2028,0.9293
REGION1,SEA1N,DEMPUBSURBC1,1,2028,0.9293
REGION1,SEA2D,DEMPUBSURBC1,1,2028,0.9293
REGION1,SEA2N,DEMPUBSURBC1,1,2028,0.9293
REGION1,SEA3D,DEMPUBSURBC1,1,2028,0.9293
REGION1,SEA3N,DEMPUBSURBC1,1,2028,0.9293
REGION1,SEA4D,DEMPUBSURBC1,1,2028,0.9293
REGION1,SEA4N,DEMPUBSURBC1,1,2028,0.9293
REGION1,SEA1D,DEMPUBSURBC1,1,2029,0.9394
REGION1,SEA1N,DEMPUBSURBC1,1,2029,0.9394
REGION1,SEA2D,DEMPUBSURBC1,1,2029,0.9394
REGION1,SEA2N,DEMPUBSURBC1,1,2029,0.9394
REGION1,SEA3D,DEMPUBSURBC1,1,2029,0.9394
REGION1,SEA3N,DEMPUBSURBC1,1,2029,0.9394
REGION1,SEA4D,DEMPUBSURBC1,1,2029,0.9394
REGION1,SEA4N,DEMPUBSURBC1,1,2029,0.9394
REGION1,SEA1D,DEMPUBSURBC1,1,2030,0.9495
REGION1,SEA1N,DEMPUBSURBC1,1,2030,0.9495
REGION1,SEA2D,DEMPUBSURBC1,1,2030,0.9495
REGION1,SEA2N,DEMPUBSURBC1,1,2030,0.9495
