,BC_BMW00_GEN,BC_CSS00_GEN,BC_DKW00_GEN,BC_MKL00_GEN,BC_MLW00_GEN,BC_PSW00_GEN,BC_QTY00_GEN,BC_SHC00_GEN,BC_SUK00_GEN,BC_ZBK00_GEN
2021-01-01 00:00:00,13.11672249153201,80.08014346520571,62.82288764546077,103.05619290775668,10.038275216403179,5.171532502026636,103.42139615597121,4.843318561356497,7.018269099675664,5.959191181241046
2021-01-01 01:00:00,6.4948619326036505,80.08014346520571,40.30620905520867,85.11848196306676,6.9765363996777685,5.713350550030956,71.64899968900694,5.877146239736933,3.6112215212459917,3.0662773309606344
2021-01-01 02:00:00,1.655544634107787,80.08014346520571,18.088485989923555,38.86961852772187,2.406744297945866,5.271575528951949,19.42694903962067,6.592140615435112,0.48343743701556435,0.4104852735666776
2021-01-01 03:00:00,0.4712319085378456,80.08014346520571,0.6467332499736912,20.055313757206353,0.5890393188193778,5.738789848886094,0.8409258174886008,7.428795765666662,0.1427334268117208,0.12119452335676736
2021-01-01 04:00:00,2.214327695209638,80.08014346520571,0.5779474409244604,7.630315978808539,0.23664729290178857,6.580495974324324,0.8409258174886008,8.929691996795826,0.1427334268117208,0.12119452335676736
2021-01-01 05:00:00,2.0373957135402674,80.08014346520571,0.5779474409244604,1.9736478101162658,0.18389122567163407,5.63714761262031,5.515663882053482,7.784343830414057,0.1427334268117208,0.12119452335676736
2021-01-01 06:00:00,3.4176881265998333,80.08014346520571,0.5779474409244604,4.187464222050957,0.49574782974889753,6.103398080566316,15.132285457717462,8.41439330927581,0.1427334268117208,0.12119452335676736
2021-01-01 07:00:00,5.507213844351542,80.08014346520571,0.5779474409244604,13.044650893145649,0.982811198572044,8.329488286370626,18.489856796565896,10.146204871326862,0.24546257409418787,0.20842153330005683
2021-01-01 08:00:00,8.822731127811075,80.08014346520571,0.5779474409244604,15.06182837109515,1.4286318784313947,8.826231884575584,36.89792800785711,10.065797059629347,0.20057740352750872,0.1703096699886578
2021-01-01 09:00:00,10.67850694804617,78.92870398728094,0.5779474409244604,9.745026633279652,1.0249347493719017,8.966057168620097,29.441306250225242,10.117007652477085,0.1427334268117208,0.12119452335676736
2021-01-01 10:00:00,16.82811602263246,20.649108750443787,0.5779474409244604,9.45295055872845,0.9579522613560945,8.335063235525539,23.78150175154702,10.078170228038855,0.1427334268117208,0.12119452335676736
2021-01-01 11:00:00,21.840059866869485,13.74006669156704,0.5779474409244604,10.544597240178847,1.0978649133756988,7.74222167966233,23.473364762171617,9.878262245901539,0.1427334268117208,0.12119452335676736
2021-01-01 12:00:00,25.07023906608151,17.776567939173894,0.5779474409244604,8.507280347064476,0.8979385686495895,6.298159969799491,17.59824821805706,8.94263614349491,0.1427334268117208,0.12119452335676736
2021-01-01 13:00:00,16.68562197065011,38.77896303448478,0.5779474409244604,5.073651420186966,0.5569803254778949,7.39585868710031,12.74200771164453,10.20615415649592,0.1427334268117208,0.12119452335676736
2021-01-01 14:00:00,13.619095688094331,63.99683732585165,0.5779474409244604,4.466368344859262,0.5080365794227418,9.467967636787892,10.575782207924059,10.233424178932315,0.1427334268117208,0.12119452335676736
2021-01-01 15:00:00,19.984434570273798,77.83319345055641,0.5779474409244604,5.265025481593583,0.5205069536789045,10.305661876932142,10.744626187230837,10.292184638854282,0.1427334268117208,0.12119452335676736
2021-01-01 16:00:00,14.555752134288815,79.9839029456847,0.5779474409244604,3.6488287426386203,0.46863125404776784,11.03506598337704,9.80494116351421,10.346339410582324,0.1427334268117208,0.12119452335676736
2021-01-01 17:00:00,22.11473705145231,80.08014346520571,0.5779474409244604,7.8359810478390814,0.6682245712339983,11.03506598337704,12.322437020302178,10.346339410582324,0.1427334268117208,0.12119452335676736
2021-01-01 18:00:00,20.231229287280925,80.08014346520571,0.5779474409244604,3.97717526313207,0.46895769324867703,11.03506598337704,10.964330312022271,10.346339410582324,0.1427334268117208,0.12119452335676736
2021-01-01 19:00:00,12.478947296322648,80.08014346520571,0.5779474409244604,5.203365885904333,0.4552821307110986,11.03506598337704,6.744718758716408,10.346339410582324,0.1427334268117208,0.12119452335676736
2021-01-01 20:00:00,10.78426823398939,80.08014346520571,0.5779474409244604,5.140654015114839,0.40620823187845145,11.03506598337704,4.193954774980113,10.346339410582324,0.1427334268117208,0.12119452335676736
2021-01-01 21:00:00,5.151861896710764,80.08014346520571,0.5779474409244604,21.19514973684741,0.9876581154608952,10.748267013181364,1.5446865334447937,10.141393098031259,0.1427334268117208,0.12119452335676736
2021-01-01 22:00:00,0.4051963792312554,80.08014346520571,0.5779474409244604,71.292094042097,3.5063872072042517,9.55012325749935,8.791595191449428,8.174462513331678,0.1427334268117208,0.12119452335676736
2021-01-01 23:00:00,0.0,80.08014346520571,5.312747067817291,108.62383328972442,8.154558083714232,9.876567862290234,42.78261693328178,8.665663345114146,0.31053652428936185,0.26367562866518335
2021-01-02 00:00:00,0.0,80.08014346520571,4.658396497626742,107.68583254620717,9.15405671525974,10.050309557311722,88.29939089269618,8.945604287618343,1.1075145992052513,0.9403873147275937
2021-01-02 01:00:00,0.0,80.08014346520571,2.2088738992371293,107.4796596717585,9.682158672262307,10.710076187009152,99.57308076641065,9.423917088578047,1.6462063199559505,1.3977888344062113
2021-01-02 02:00:00,0.0,80.08014346520571,4.557407704314481,103.28081986086053,8.710725723314857,10.762856353003354,96.91748825032887,9.848639775201999,1.58201733787571,1.3432861628054478
2021-01-02 03:00:00,0.0,80.08014346520571,3.1852787954196953,109.9259634960266,8.759571253817962,10.742294936389937,69.54946109473978,10.276923027587264,0.5829820928370706,0.49500834138956984
2021-01-02 04:00:00,0.0,80.08014346520571,12.276443614414765,113.77849578773794,13.634825366138072,11.001795228236526,102.8181951957065,10.297600940137658,3.264938381920724,2.7722493589960133
2021-01-02 05:00:00,0.0,80.08014346520571,16.61049169474706,113.8048527807323,14.380823312986246,10.848587522277732,107.71041227942507,10.113083118399217,5.031630989620153,4.27234273789662
2021-01-02 06:00:00,0.0,80.08014346520571,18.860140710187316,113.56298265729511,13.412714965761136,10.72986314901592,105.86381563127584,10.256327273563478,5.235075572314661,4.445086921091363
2021-01-02 07:00:00,0.0,80.08014346520571,23.54728096912027,113.30652742371097,13.042905472835194,10.903404282655691,105.19016880925474,10.204943922327494,5.507995709718922,4.676822588804322
2021-01-02 08:00:00,0.0,80.08014346520571,15.295206237141919,105.0750047948471,8.718622767229677,11.030155659897082,80.20962345305153,10.276986757607663,3.612632939087532,3.067475761604273
2021-01-02 09:00:00,0.2153428601558253,80.08014346520571,13.154970853609239,96.17643341365432,7.1340161894458305,10.995505508879244,68.33499352523242,10.246387545269448,2.7114061387830133,2.3022467963995954
2021-01-02 10:00:00,0.39976319940892735,80.08014346520571,9.599588087491735,81.73408724720117,5.219101934350713,11.03506598337704,53.95436629185255,10.269639649789932,1.363983583605249,1.158154357910498
2021-01-02 11:00:00,0.5827199344976831,80.08014346520571,6.212760501518154,96.12186143455371,5.671253052680865,11.03506598337704,43.79835395611347,10.290763272983353,0.41282515569677847,0.3505285979040606
2021-01-02 12:00:00,0.6284070945134359,80.08014346520571,6.478822280495051,113.23612726487983,10.596660718784948,10.936648294462012,56.050111655731605,10.146651296697382,0.5677187804134284,0.4820483087234387
2021-01-02 13:00:00,0.5083093035171352,80.08014346520571,8.964471819662617,113.83718619063461,15.0,10.80942440715999,102.80893764401957,10.126546983853936,1.0622733827263675,0.9019731339031452
2021-01-02 14:00:00,0.0,80.08014346520571,12.461559601644888,113.83718619063461,15.0,11.03506598337704,114.28346645378763,10.275717433258343,2.138669171326902,1.8159375601531647
2021-01-02 15:00:00,0.0,80.08014346520571,4.46103588067896,101.32549888313498,7.258022672622624,11.03506598337704,67.63532107807673,10.346339410582324,0.43319146949026544,0.3678215736832515
2021-01-02 16:00:00,0.0,80.08014346520571,6.929639723976376,110.07198034671768,7.428627487157851,11.03506598337704,38.55860025295636,10.346339410582324,0.42324266789840936,0.35937407617808387
2021-01-02 17:00:00,0.0,80.08014346520571,13.861369321491788,112.02692975519042,8.815321993312839,11.03506598337704,52.27752310561052,10.346339410582324,1.6021459425487905,1.3603773004855422
2021-01-02 18:00:00,0.0,80.08014346520571,20.615416993243986,110.28373395460903,9.094835423096908,11.03506598337704,60.53338036086365,10.346339410582324,3.0234478088482946,2.5672004398155606
2021-01-02 19:00:00,0.0,80.08014346520571,40.853606572729404,110.23945506860795,10.070741512792889,11.03506598337704,81.44432055407009,10.346339410582324,5.397430452460854,4.582941961452148
2021-01-02 20:00:00,0.8198016814632306,80.08014346520571,61.629328324131734,111.0297444049479,10.744263578443265,11.03506598337704,95.59868833918993,10.331863770414824,8.627163669565082,7.3252987209013165
2021-01-02 21:00:00,5.400917377812669,80.08014346520571,79.31295151985952,113.82184610938947,15.0,10.988530077427184,113.36858685004717,10.055398701583057,14.795518868021533,12.56283056519933
2021-01-02 22:00:00,13.344244386548064,80.08014346520571,80.0234918203099,113.83718619063461,15.0,10.726090046439975,116.41647669048525,8.762203916157832,15.0,15.0
2021-01-02 23:00:00,30.92850873444275,80.047126088559,80.0234918203099,113.83718619063461,15.0,10.958191612726257,116.43588242149858,9.232494239346494,15.0,15.0
2021-01-03 00:00:00,52.83399273477463,79.98100202256997,80.0234918203099,113.83718619063461,15.0,11.03506598337704,116.43588242149858,10.324372713535883,15.0,15.0
2021-01-03 01:00:00,66.3037536972605,78.52090154179302,80.0234918203099,113.83718619063461,15.0,11.03506598337704,116.43588242149858,10.346339410582324,15.0,15.0
2021-01-03 02:00:00,73.82883604337835,72.33446939339674,80.0234918203099,113.83718619063461,15.0,11.03506598337704,116.43588242149858,10.346339410582324,15.0,15.0
2021-01-03 03:00:00,76.11389793081669,49.697479431326464,80.0234918203099,113.83718619063461,15.0,11.03506598337704,116.43588242149858,10.346339410582324,15.0,15.0
2021-01-03 04:00:00,76.09448358329799,45.174476892353454,80.0234918203099,113.83718619063461,15.0,11.03506598337704,116.43588242149858,10.346339410582324,15.0,15.0
2021-01-03 05:00:00,76.1856147117183,33.95059711616382,80.0234918203099,113.83718619063461,15.0,11.03506598337704,116.43588242149858,10.346339410582324,15.0,15.0
2021-01-03 06:00:00,76.08454385824689,28.237901807656375,80.0234918203099,113.83718619063461,15.0,11.03506598337704,116.43588242149858,10.346339410582324,15.0,15.0
2021-01-03 07:00:00,75.35583831236048,24.159422893690103,80.0234918203099,113.83718619063461,15.0,11.03506598337704,116.43588242149858,10.346339410582324,15.0,15.0
2021-01-03 08:00:00,74.80514428417625,22.96682182403229,80.0234918203099,113.83718619063461,15.0,11.03506598337704,116.43588242149858,10.346339410582324,15.0,15.0
2021-01-03 09:00:00,75.09054481126296,18.12525523689312,80.0234918203099,113.83718619063461,15.0,11.03506598337704,116.43588242149858,10.346339410582324,15.0,15.0
2021-01-03 10:00:00,74.55332093106102,17.606168597018673,80.0234918203099,113.83718619063461,15.0,11.03506598337704,116.43588242149858,10.346339410582324,15.0,15.0
2021-01-03 11:00:00,75.64867301213984,15.01234488488718,80.0234918203099,113.83718619063461,15.0,11.03506598337704,116.43588242149858,10.346339410582324,15.0,15.0
2021-01-03 12:00:00,75.98417058088097,8.110546103227348,80.0234918203099,113.83718619063461,15.0,10.685923842462456,116.43588242149858,10.077304740766069,15.0,15.0
