REGION,TECHNOLOGY,FUEL,YEAR,VALUE
REGION1,DEMCOMRPP,COMRPP,2033,7.3700044220026495
REGION1,DEMCOMRPP,COMRPP,2034,7.470004482002683
REGION1,DEMCOMRPP,COMRPP,2035,7.580004548002725
REGION1,DEMCOMRPP,COMRPP,2036,7.690004614002763
REGION1,DEMCOMRPP,COMRPP,2037,7.800004680002802
REGION1,DEMCOMRPP,COMRPP,2038,7.910004746002844
REGION1,DEMCOMRPP,COMRPP,2039,8.010004806002875
REGION1,DEMCOMRPP,COMRPP,2040,8.100004860002912
REGION1,DEMCOMRPP,COMRPP,2041,8.190004914002945
REGION1,DEMCOMRPP,COMRPP,2042,8.280004968002975
REGION1,DEMCOMRPP,COMRPP,2043,8.370005022003006
REGION1,DEMCOMRPP,COMRPP,2044,8.470005082003047
REGION1,DEMCOMRPP,COMRPP,2045,8.57000514200308
REGION1,DEMCOMRPP,COMRPP,2046,8.680005208003118
REGION1,DEMCOMRPP,COMRPP,2047,8.800005280003163
REGION1,DEMCOMRPP,COMRPP,2048,8.940005364003209
REGION1,DEMCOMRPP,COMRPP,2049,9.080005448003261
REGION1,DEMCOMRPP,COMRPP,2050,9.240005544003317
REGION1,DEMINDBIO,INDBIO,2021,185.83011149806677
REGION1,DEMINDBIO,INDBIO,2022,195.71011742607035
REGION1,DEMINDBIO,INDBIO,2023,195.61011762685104
REGION1,DEMINDBIO,INDBIO,2024,199.88012026900952
REGION1,DEMINDBIO,INDBIO,2025,204.21012282276632
REGION1,DEMINDBIO,INDBIO,2026,209.50012578827753
REGION1,DEMINDBIO,INDBIO,2027,217.17013072414807
REGION1,DEMINDBIO,INDBIO,2028,224.51013526788302
REGION1,DEMINDBIO,INDBIO,2029,234.54014123486442
REGION1,DEMINDBIO,INDBIO,2030,245.7401474440883
REGION1,DEMINDBIO,INDBIO,2031,248.4901506909106
REGION1,DEMINDBIO,INDBIO,2032,249.9201537967884
REGION1,DEMINDBIO,INDBIO,2033,252.42015624042625
REGION1,DEMINDBIO,INDBIO,2034,255.1401683338206
REGION1,DEMINDBIO,INDBIO,2035,257.4701684467527
REGION1,DEMINDBIO,INDBIO,2036,259.1701697388407
REGION1,DEMINDBIO,INDBIO,2037,260.29017041646085
REGION1,DEMINDBIO,INDBIO,2038,260.9801709061916
REGION1,DEMINDBIO,INDBIO,2039,261.57017102520894
REGION1,DEMINDBIO,INDBIO,2040,262.22016982998457
REGION1,DEMINDBIO,INDBIO,2041,262.7601684790548
REGION1,DEMINDBIO,INDBIO,2042,263.28016518450835
REGION1,DEMINDBIO,INDBIO,2043,263.83016081347927
REGION1,DEMINDBIO,INDBIO,2044,264.56016271772984
REGION1,DEMINDBIO,INDBIO,2045,265.4401592640953
REGION1,DEMINDBIO,INDBIO,2046,266.4601598760957
REGION1,DEMINDBIO,INDBIO,2047,267.420160452096
REGION1,DEMINDBIO,INDBIO,2048,268.4001610400964
REGION1,DEMINDBIO,INDBIO,2049,269.5401617240969
REGION1,DEMINDBIO,INDBIO,2050,270.7101629402467
REGION1,DEMINDDSL,INDDSL,2021,96.39005783403464
REGION1,DEMINDDSL,INDDSL,2022,95.77005746203437
REGION1,DEMINDDSL,INDDSL,2023,98.45005907003535
REGION1,DEMINDDSL,INDDSL,2024,100.60006036003614
REGION1,DEMINDDSL,INDDSL,2025,102.6700616020369
REGION1,DEMINDDSL,INDDSL,2026,104.4200626520375
REGION1,DEMINDDSL,INDDSL,2027,104.04006242403742
REGION1,DEMINDDSL,INDDSL,2028,103.61006216603727
REGION1,DEMINDDSL,INDDSL,2029,105.76006345603803
REGION1,DEMINDDSL,INDDSL,2030,107.93006475803878
REGION1,DEMINDDSL,INDDSL,2031,108.74006524403904
REGION1,DEMINDDSL,INDDSL,2032,108.72006523203905
REGION1,DEMINDDSL,INDDSL,2033,109.55006573003935
REGION1,DEMINDDSL,INDDSL,2034,110.38006622803965
REGION1,DEMINDDSL,INDDSL,2035,110.98006658803989
REGION1,DEMINDDSL,INDDSL,2036,111.44006686404005
REGION1,DEMINDDSL,INDDSL,2037,111.82006709204016
REGION1,DEMINDDSL,INDDSL,2038,112.17006730204031
