REGION,TIMESLICE,FUEL,YEAR,VALUE
REGION1,5,TRAELCB02,2048,4.21632271
REGION1,5,TRAELCB02,2049,4.32090989
REGION1,5,TRAELCB02,2050,4.42184868
REGION1,6,COMELCB02,2021,7.27958719
REGION1,6,COMELCB02,2022,7.83142465
REGION1,6,COMELCB02,2023,8.15950712
REGION1,6,COMELCB02,2024,8.39836214
REGION1,6,COMELCB02,2025,8.62898078
REGION1,6,COMELCB02,2026,8.87881764
REGION1,6,COMELCB02,2027,9.13826361
REGION1,6,COMELCB02,2028,9.34691857
REGION1,6,COMELCB02,2029,9.52400074
REGION1,6,COMELCB02,2030,9.69010107
REGION1,6,COMELCB02,2031,9.86855597
REGION1,6,COMELCB02,2032,10.05661998
REGION1,6,COMELCB02,2033,10.22546577
REGION1,6,COMELCB02,2034,10.39842975
REGION1,6,COMELCB02,2035,10.57276646
REGION1,6,COMELCB02,2036,10.75808501
REGION1,6,COMELCB02,2037,10.9406581
REGION1,6,COMELCB02,2038,11.11362208
REGION1,6,COMELCB02,2039,11.28246787
REGION1,6,COMELCB02,2040,11.43072271
REGION1,6,COMELCB02,2041,11.57760482
REGION1,6,COMELCB02,2042,11.71762328
REGION1,6,COMELCB02,2043,11.85626901
REGION1,6,COMELCB02,2044,11.98942382
REGION1,6,COMELCB02,2045,12.13081501
REGION1,6,COMELCB02,2046,12.2859335
REGION1,6,COMELCB02,2047,12.4506611
REGION1,6,COMELCB02,2048,12.63323419
REGION1,6,COMELCB02,2049,12.8212982
REGION1,6,COMELCB02,2050,13.02583497
REGION1,6,INDELCB02,2021,12.17886056
REGION1,6,INDELCB02,2022,12.85287099
REGION1,6,INDELCB02,2023,13.68474537
REGION1,6,INDELCB02,2024,14.12264624
REGION1,6,INDELCB02,2025,14.55917438
REGION1,6,INDELCB02,2026,15.01903893
REGION1,6,INDELCB02,2027,15.26613033
REGION1,6,INDELCB02,2028,15.82345871
REGION1,6,INDELCB02,2029,16.76515149
REGION1,6,INDELCB02,2030,17.48446201
REGION1,6,INDELCB02,2031,17.90177193
REGION1,6,INDELCB02,2032,18.90386483
REGION1,6,INDELCB02,2033,19.88948497
REGION1,6,INDELCB02,2034,20.14893094
REGION1,6,INDELCB02,2035,20.37543139
REGION1,6,INDELCB02,2036,20.58408635
REGION1,6,INDELCB02,2037,20.77352309
REGION1,6,INDELCB02,2038,20.95609618
REGION1,6,INDELCB02,2039,21.15239657
REGION1,6,INDELCB02,2040,21.3459515
REGION1,6,INDELCB02,2041,21.51617002
REGION1,6,INDELCB02,2042,21.68364308
REGION1,6,INDELCB02,2043,21.84425249
REGION1,6,INDELCB02,2044,22.00211644
REGION1,6,INDELCB02,2045,22.16409858
REGION1,6,INDELCB02,2046,22.32608072
REGION1,6,INDELCB02,2047,22.46609918
REGION1,6,INDELCB02,2048,22.59788126
REGION1,6,INDELCB02,2049,22.73652699
REGION1,6,INDELCB02,2050,22.87242726
REGION1,6,RESELCB02,2021,9.02295429
REGION1,6,RESELCB02,2022,9.66264647
REGION1,6,RESELCB02,2023,10.0621109
REGION1,6,RESELCB02,2024,10.30645684
REGION1,6,RESELCB02,2025,10.54805732
REGION1,6,RESELCB02,2026,10.77867596
REGION1,6,RESELCB02,2027,11.00517641
REGION1,6,RESELCB02,2028,11.22344048
REGION1,6,RESELCB02,2029,11.42934998
REGION1,6,RESELCB02,2030,11.63251402
REGION1,6,RESELCB02,2031,11.85489628
REGION1,6,RESELCB02,2032,12.080024
REGION1,6,RESELCB02,2033,12.29828807
REGION1,6,RESELCB02,2034,12.5192976
REGION1,6,RESELCB02,2035,12.73481621
REGION1,6,RESELCB02,2036,12.94209844
REGION1,6,RESELCB02,2037,13.13839883
REGION1,6,RESELCB02,2038,13.32371738
REGION1,6,RESELCB02,2039,13.49530863
REGION1,6,RESELCB02,2040,13.66278169
REGION1,6,RESELCB02,2041,13.83025475
REGION1,6,RESELCB02,2042,13.99360962
REGION1,6,RESELCB02,2043,14.15559176
REGION1,6,RESELCB02,2044,14.31482844
REGION1,6,RESELCB02,2045,14.47681058
REGION1,6,RESELCB02,2046,14.63879272
REGION1,6,RESELCB02,2047,14.80352032
REGION1,6,RESELCB02,2048,14.97373884
REGION1,6,RESELCB02,2049,15.14807555
REGION1,6,RESELCB02,2050,15.32653045
REGION1,6,TRAELCB02,2021,0.09197291
REGION1,6,TRAELCB02,2022,0.14550938
REGION1,6,TRAELCB02,2023,0.23885502
REGION1,6,TRAELCB02,2024,0.38985532
REGION1,6,TRAELCB02,2025,0.59439209
REGION1,6,TRAELCB02,2026,0.81951981
REGION1,6,TRAELCB02,2027,1.0432748
REGION1,6,TRAELCB02,2028,1.26565706
REGION1,6,TRAELCB02,2029,1.48941205
REGION1,6,TRAELCB02,2030,1.70767612
REGION1,6,TRAELCB02,2031,1.9080947
REGION1,6,TRAELCB02,2032,2.12086785
REGION1,6,TRAELCB02,2033,2.33913192
REGION1,6,TRAELCB02,2034,2.56288691
REGION1,6,TRAELCB02,2035,2.79213282
REGION1,6,TRAELCB02,2036,3.0062787
REGION1,6,TRAELCB02,2037,3.20532455
REGION1,6,TRAELCB02,2038,3.38789764
REGION1,6,TRAELCB02,2039,3.55674343
REGION1,6,TRAELCB02,2040,3.71598011
REGION1,6,TRAELCB02,2041,3.86560768
REGION1,6,TRAELCB02,2042,4.0083716
REGION1,6,TRAELCB02,2043,4.14289914
REGION1,6,TRAELCB02,2044,4.27330849
REGION1,6,TRAELCB02,2045,4.39822692
REGION1,6,TRAELCB02,2046,4.52039989
REGION1,6,TRAELCB02,2047,4.64120013
REGION1,6,TRAELCB02,2048,4.75925491
REGION1,6,TRAELCB02,2049,4.87730969
REGION1,6,TRAELCB02,2050,4.99124628
REGION1,7,COMELCB02,2021,7.21754209
REGION1,7,COMELCB02,2022,7.76467615
REGION1,7,COMELCB02,2023,8.08996232
REGION1,7,COMELCB02,2024,8.32678154
REGION1,7,COMELCB02,2025,8.55543458
REGION1,7,COMELCB02,2026,8.80314204
REGION1,7,COMELCB02,2027,9.06037671
REGION1,7,COMELCB02,2028,9.26725327
REGION1,7,COMELCB02,2029,9.44282614
REGION1,7,COMELCB02,2030,9.60751077
REGION1,7,COMELCB02,2031,9.78444467
REGION1,7,COMELCB02,2032,9.97090578
REGION1,7,COMELCB02,2033,10.13831247
REGION1,7,COMELCB02,2034,10.30980225
REGION1,7,COMELCB02,2035,10.48265306
REGION1,7,COMELCB02,2036,10.66639211
REGION1,7,COMELCB02,2037,10.8474091
REGION1,7,COMELCB02,2038,11.01889888
REGION1,7,COMELCB02,2039,11.18630557
REGION1,7,COMELCB02,2040,11.33329681
REGION1,7,COMELCB02,2041,11.47892702
REGION1,7,COMELCB02,2042,11.61775208
REGION1,7,COMELCB02,2043,11.75521611
REGION1,7,COMELCB02,2044,11.88723602
REGION1,7,COMELCB02,2045,12.02742211
REGION1,7,COMELCB02,2046,12.1812185
REGION1,7,COMELCB02,2047,12.3445421
REGION1,7,COMELCB02,2048,12.52555909
REGION1,7,COMELCB02,2049,12.7120202
REGION1,7,COMELCB02,2050,12.91481367
REGION1,7,INDELCB02,2021,12.07505816
REGION1,7,INDELCB02,2022,12.74332389
REGION1,7,INDELCB02,2023,13.56810807
REGION1,7,INDELCB02,2024,14.00227664
REGION1,7,INDELCB02,2025,14.43508418
REGION1,7,INDELCB02,2026,14.89102923
REGION1,7,INDELCB02,2027,15.13601463
REGION1,7,INDELCB02,2028,15.68859281
REGION1,7,INDELCB02,2029,16.62225939
REGION1,7,INDELCB02,2030,17.33543911
REGION1,7,INDELCB02,2031,17.74919223
REGION1,7,INDELCB02,2032,18.74274413
REGION1,7,INDELCB02,2033,19.71996367
REGION1,7,INDELCB02,2034,19.97719834
REGION1,7,INDELCB02,2035,20.20176829
REGION1,7,INDELCB02,2036,20.40864485
REGION1,7,INDELCB02,2037,20.59646699
REGION1,7,INDELCB02,2038,20.77748398
REGION1,7,INDELCB02,2039,20.97211127
REGION1,7,INDELCB02,2040,21.1640165
REGION1,7,INDELCB02,2041,21.33278422
REGION1,7,INDELCB02,2042,21.49882988
REGION1,7,INDELCB02,2043,21.65807039
REGION1,7,INDELCB02,2044,21.81458884
REGION1,7,INDELCB02,2045,21.97519038
REGION1,7,INDELCB02,2046,22.13579192
REGION1,7,INDELCB02,2047,22.27461698
REGION1,7,INDELCB02,2048,22.40527586
REGION1,7,INDELCB02,2049,22.54273989
REGION1,7,INDELCB02,2050,22.67748186
REGION1,7,RESELCB02,2021,8.94605019
REGION1,7,RESELCB02,2022,9.58029017
REGION1,7,RESELCB02,2023,9.9763499
REGION1,7,RESELCB02,2024,10.21861324
REGION1,7,RESELCB02,2025,10.45815452
REGION1,7,RESELCB02,2026,10.68680756
REGION1,7,RESELCB02,2027,10.91137751
REGION1,7,RESELCB02,2028,11.12778128
REGION1,7,RESELCB02,2029,11.33193578
REGION1,7,RESELCB02,2030,11.53336822
REGION1,7,RESELCB02,2031,11.75385508
REGION1,7,RESELCB02,2032,11.977064
REGION1,7,RESELCB02,2033,12.19346777
REGION1,7,RESELCB02,2034,12.4125936
REGION1,7,RESELCB02,2035,12.62627531
REGION1,7,RESELCB02,2036,12.83179084
REGION1,7,RESELCB02,2037,13.02641813
REGION1,7,RESELCB02,2038,13.21015718
REGION1,7,RESELCB02,2039,13.38028593
REGION1,7,RESELCB02,2040,13.54633159
REGION1,7,RESELCB02,2041,13.71237725
REGION1,7,RESELCB02,2042,13.87433982
REGION1,7,RESELCB02,2043,14.03494136
REGION1,7,RESELCB02,2044,14.19282084
REGION1,7,RESELCB02,2045,14.35342238
REGION1,7,RESELCB02,2046,14.51402392
REGION1,7,RESELCB02,2047,14.67734752
REGION1,7,RESELCB02,2048,14.84611524
REGION1,7,RESELCB02,2049,15.01896605
REGION1,7,RESELCB02,2050,15.19589995
REGION1,7,TRAELCB02,2021,0.09118901
REGION1,7,TRAELCB02,2022,0.14426918
REGION1,7,TRAELCB02,2023,0.23681922
REGION1,7,TRAELCB02,2024,0.38653252
REGION1,7,TRAELCB02,2025,0.58932599
REGION1,7,TRAELCB02,2026,0.81253491
REGION1,7,TRAELCB02,2027,1.0343828
REGION1,7,TRAELCB02,2028,1.25486966
REGION1,7,TRAELCB02,2029,1.47671755
REGION1,7,TRAELCB02,2030,1.69312132
REGION1,7,TRAELCB02,2031,1.8918317
REGION1,7,TRAELCB02,2032,2.10279135
REGION1,7,TRAELCB02,2033,2.31919512
REGION1,7,TRAELCB02,2034,2.54104301
REGION1,7,TRAELCB02,2035,2.76833502
REGION1,7,TRAELCB02,2036,2.9806557
REGION1,7,TRAELCB02,2037,3.17800505
REGION1,7,TRAELCB02,2038,3.35902204
REGION1,7,TRAELCB02,2039,3.52642873
REGION1,7,TRAELCB02,2040,3.68430821
REGION1,7,TRAELCB02,2041,3.83266048
REGION1,7,TRAELCB02,2042,3.9742076
REGION1,7,TRAELCB02,2043,4.10758854
REGION1,7,TRAELCB02,2044,4.23688639
REGION1,7,TRAELCB02,2045,4.36074012
REGION1,7,TRAELCB02,2046,4.48187179
REGION1,7,TRAELCB02,2047,4.60164243
REGION1,7,TRAELCB02,2048,4.71869101
REGION1,7,TRAELCB02,2049,4.83573959
REGION1,7,TRAELCB02,2050,4.94870508
REGION1,8,COMELCB02,2021,7.79249335
REGION1,8,COMELCB02,2022,8.38321225
REGION1,8,COMELCB02,2023,8.7344108
REGION1,8,COMELCB02,2024,8.9900951
REGION1,8,COMELCB02,2025,9.2369627
REGION1,8,COMELCB02,2026,9.5044026
REGION1,8,COMELCB02,2027,9.78212865
REGION1,8,COMELCB02,2028,10.00548505
REGION1,8,COMELCB02,2029,10.1950441
REGION1,8,COMELCB02,2030,10.37284755
REGION1,8,COMELCB02,2031,10.56387605
REGION1,8,COMELCB02,2032,10.7651907
REGION1,8,COMELCB02,2033,10.94593305
REGION1,8,COMELCB02,2034,11.13108375
REGION1,8,COMELCB02,2035,11.3177039
REGION1,8,COMELCB02,2036,11.51607965
REGION1,8,COMELCB02,2037,11.7115165
REGION1,8,COMELCB02,2038,11.8966672
REGION1,8,COMELCB02,2039,12.07740955
REGION1,8,COMELCB02,2040,12.23611015
REGION1,8,COMELCB02,2041,12.3933413
REGION1,8,COMELCB02,2042,12.5432252
REGION1,8,COMELCB02,2043,12.69163965
REGION1,8,COMELCB02,2044,12.8341763
REGION1,8,COMELCB02,2045,12.98552965
REGION1,8,COMELCB02,2046,13.1515775
REGION1,8,COMELCB02,2047,13.3279115
REGION1,8,COMELCB02,2048,13.52334835
REGION1,8,COMELCB02,2049,13.724663
REGION1,8,COMELCB02,2050,13.94361105
REGION1,8,INDELCB02,2021,13.0369604
REGION1,8,INDELCB02,2022,13.75846035
REGION1,8,INDELCB02,2023,14.64894705
REGION1,8,INDELCB02,2024,15.1177016
REGION1,8,INDELCB02,2025,15.5849867
REGION1,8,INDELCB02,2026,16.07725245
REGION1,8,INDELCB02,2027,16.34175345
REGION1,8,INDELCB02,2028,16.93835015
REGION1,8,INDELCB02,2029,17.94639285
REGION1,8,INDELCB02,2030,18.71638465
REGION1,8,INDELCB02,2031,19.16309745
REGION1,8,INDELCB02,2032,20.23579595
REGION1,8,INDELCB02,2033,21.29086105
REGION1,8,INDELCB02,2034,21.5685871
REGION1,8,INDELCB02,2035,21.81104635
REGION1,8,INDELCB02,2036,22.03440275
REGION1,8,INDELCB02,2037,22.23718685
REGION1,8,INDELCB02,2038,22.4326237
REGION1,8,INDELCB02,2039,22.64275505
REGION1,8,INDELCB02,2040,22.8499475
REGION1,8,INDELCB02,2041,23.0321593
REGION1,8,INDELCB02,2042,23.2114322
REGION1,8,INDELCB02,2043,23.38335785
REGION1,8,INDELCB02,2044,23.5523446
REGION1,8,INDELCB02,2045,23.7257397
REGION1,8,INDELCB02,2046,23.8991348
REGION1,8,INDELCB02,2047,24.0490187
REGION1,8,INDELCB02,2048,24.1900859
REGION1,8,INDELCB02,2049,24.33850035
REGION1,8,INDELCB02,2050,24.4839759
REGION1,8,RESELCB02,2021,9.65869485
REGION1,8,RESELCB02,2022,10.34345855
REGION1,8,RESELCB02,2023,10.7710685
REGION1,8,RESELCB02,2024,11.0326306
REGION1,8,RESELCB02,2025,11.2912538
REGION1,8,RESELCB02,2026,11.5381214
REGION1,8,RESELCB02,2027,11.78058065
REGION1,8,RESELCB02,2028,12.0142232
REGION1,8,RESELCB02,2029,12.2346407
REGION1,8,RESELCB02,2030,12.4521193
REGION1,8,RESELCB02,2031,12.6901702
REGION1,8,RESELCB02,2032,12.93116
REGION1,8,RESELCB02,2033,13.16480255
REGION1,8,RESELCB02,2034,13.401384
REGION1,8,RESELCB02,2035,13.63208765
REGION1,8,RESELCB02,2036,13.8539746
REGION1,8,RESELCB02,2037,14.06410595
REGION1,8,RESELCB02,2038,14.2624817
REGION1,8,RESELCB02,2039,14.44616295
REGION1,8,RESELCB02,2040,14.62543585
REGION1,8,RESELCB02,2041,14.80470875
REGION1,8,RESELCB02,2042,14.9795733
REGION1,8,RESELCB02,2043,15.1529684
REGION1,8,RESELCB02,2044,15.3234246
REGION1,8,RESELCB02,2045,15.4968197
REGION1,8,RESELCB02,2046,15.6702148
REGION1,8,RESELCB02,2047,15.8465488
REGION1,8,RESELCB02,2048,16.0287606
REGION1,8,RESELCB02,2049,16.21538075
REGION1,8,RESELCB02,2050,16.40640925
REGION1,8,TRAELCB02,2021,0.09845315
REGION1,8,TRAELCB02,2022,0.1557617
REGION1,8,TRAELCB02,2023,0.2556843
REGION1,8,TRAELCB02,2024,0.4173238
REGION1,8,TRAELCB02,2025,0.63627185
REGION1,8,TRAELCB02,2026,0.87726165
REGION1,8,TRAELCB02,2027,1.116782
REGION1,8,TRAELCB02,2028,1.3548329
REGION1,8,TRAELCB02,2029,1.59435325
REGION1,8,TRAELCB02,2030,1.8279958
REGION1,8,TRAELCB02,2031,2.0425355
REGION1,8,TRAELCB02,2032,2.27030025
REGION1,8,TRAELCB02,2033,2.5039428
REGION1,8,TRAELCB02,2034,2.74346315
REGION1,8,TRAELCB02,2035,2.9888613
REGION1,8,TRAELCB02,2036,3.2180955
REGION1,8,TRAELCB02,2037,3.43116575
REGION1,8,TRAELCB02,2038,3.6266026
REGION1,8,TRAELCB02,2039,3.80734495
REGION1,8,TRAELCB02,2040,3.97780115
REGION1,8,TRAELCB02,2041,4.1379712
REGION1,8,TRAELCB02,2042,4.290794
REGION1,8,TRAELCB02,2043,4.4348001
REGION1,8,TRAELCB02,2044,4.57439785
REGION1,8,TRAELCB02,2045,4.7081178
REGION1,8,TRAELCB02,2046,4.83889885
REGION1,8,TRAELCB02,2047,4.96821045
REGION1,8,TRAELCB02,2048,5.09458315
REGION1,8,TRAELCB02,2049,5.22095585
REGION1,8,TRAELCB02,2050,5.3429202
