REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2024,3,0.4262957301678808
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2024,4,0.4262957301678808
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2024,5,0.4262957301678808
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2024,6,0.4262957301678808
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2024,7,0.4262957301678808
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2024,8,0.4262957301678808
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2026,1,0.44069271945435406
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2026,2,0.44069271945435406
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2026,3,0.44069271945435406
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2026,4,0.44069271945435406
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2026,5,0.44069271945435406
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2026,6,0.44069271945435406
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2026,7,0.44069271945435406
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2026,8,0.44069271945435406
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2027,1,0.4430850096356139
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2027,2,0.4430850096356139
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2027,3,0.4430850096356139
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2027,4,0.4430850096356139
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2027,5,0.4430850096356139
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2027,6,0.4430850096356139
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2027,7,0.4430850096356139
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2027,8,0.4430850096356139
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2028,1,0.4649198004148089
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2028,2,0.4649198004148089
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2028,3,0.4649198004148089
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2028,4,0.4649198004148089
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2028,5,0.4649198004148089
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2028,6,0.4649198004148089
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2028,7,0.4649198004148089
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2028,8,0.4649198004148089
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2029,1,0.4702822674101936
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2029,2,0.4702822674101936
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2029,3,0.4702822674101936
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2029,4,0.4702822674101936
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2029,5,0.4702822674101936
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2029,6,0.4702822674101936
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2029,7,0.4702822674101936
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2029,8,0.4702822674101936
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2030,1,0.4785983253854644
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2030,2,0.4785983253854644
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2030,3,0.4785983253854644
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2030,4,0.4785983253854644
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2030,5,0.4785983253854644
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2030,6,0.4785983253854644
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2030,7,0.4785983253854644
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2030,8,0.4785983253854644
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2031,1,0.4882204800135304
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2031,2,0.4882204800135304
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2031,3,0.4882204800135304
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2031,4,0.4882204800135304
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2031,5,0.4882204800135304
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2031,6,0.4882204800135304
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2031,7,0.4882204800135304
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2031,8,0.4882204800135304
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2032,1,0.4866746778473436
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2032,2,0.4866746778473436
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2032,3,0.4866746778473436
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2032,4,0.4866746778473436
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2032,5,0.4866746778473436
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2032,6,0.4866746778473436
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2032,7,0.4866746778473436
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2032,8,0.4866746778473436
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2033,1,0.49337674649769425
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2033,2,0.49337674649769425
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2033,3,0.49337674649769425
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2033,4,0.49337674649769425
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2033,5,0.4933767464976943
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2033,6,0.4933767464976943
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2033,7,0.49337674649769425
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2033,8,0.49337674649769425
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2034,1,0.49931590716226393
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2034,2,0.49931590716226393
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2034,3,0.49931590716226393
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2034,4,0.49931590716226393
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2034,5,0.49931590716226393
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2034,6,0.49931590716226393
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2034,7,0.49931590716226393
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2034,8,0.49931590716226393
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2035,1,0.506325630056802
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2035,2,0.506325630056802
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2035,3,0.506325630056802
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2035,4,0.506325630056802
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2035,5,0.506325630056802
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2035,6,0.506325630056802
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2035,7,0.506325630056802
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2035,8,0.506325630056802
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2036,1,0.5238000309704074
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2036,2,0.5238000309704074
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2036,3,0.5238000309704074
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2036,4,0.5238000309704074
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2036,5,0.5238000309704074
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2036,6,0.5238000309704074
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2036,7,0.5238000309704074
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2036,8,0.5238000309704074
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2037,1,0.5305492087976988
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2037,2,0.5305492087976988
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2037,3,0.5305492087976988
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2037,4,0.5305492087976988
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2037,5,0.5305492087976988
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2037,6,0.5305492087976988
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2037,7,0.5305492087976988
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2037,8,0.5305492087976988
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2038,1,0.539712741320206
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2038,2,0.539712741320206
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2038,3,0.539712741320206
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2038,4,0.539712741320206
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2038,5,0.539712741320206
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2038,6,0.539712741320206
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2038,7,0.539712741320206
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2038,8,0.539712741320206
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2039,1,0.5387178559109113
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2039,2,0.5387178559109113
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2039,3,0.5387178559109113
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2039,4,0.5387178559109113
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2039,5,0.5387178559109113
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2039,6,0.5387178559109113
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2039,7,0.5387178559109113
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2039,8,0.5387178559109113
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2040,1,0.5400690399989099
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2040,2,0.5400690399989099
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2040,3,0.5400690399989099
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2040,4,0.5400690399989099
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2040,5,0.5400690399989099
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2040,6,0.5400690399989099
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2040,7,0.5400690399989099
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2040,8,0.5400690399989099
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2041,1,0.5471755445430092
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2041,2,0.5471755445430092
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2041,3,0.5471755445430092
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2041,4,0.5471755445430092
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2041,5,0.5471755445430092
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2041,6,0.5471755445430092
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2041,7,0.5471755445430092
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2041,8,0.5471755445430092
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2042,1,0.5531395638117561
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2042,2,0.5531395638117561
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2042,3,0.5531395638117561
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2042,4,0.5531395638117561
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2042,5,0.5531395638117561
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2042,6,0.5531395638117561
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2042,7,0.5531395638117561
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2042,8,0.5531395638117561
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2043,1,0.5612149684587024
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2043,2,0.5612149684587024
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2043,3,0.5612149684587024
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2043,4,0.5612149684587024
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2043,5,0.5612149684587024
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2043,6,0.5612149684587024
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2043,7,0.5612149684587024
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2043,8,0.5612149684587024
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2044,1,0.5672160583044609
REGION1,DEMAGRSURBC1,WTRSURBC1,1,2044,2,0.5672160583044609
