REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
REGION1,1,BATTERY_STORAGE,ELCB02,2030,1.3808214381213013
REGION1,1,BATTERY_STORAGE,ELCB02,2042,0.4920622007626423
REGION1,1,BATTERY_STORAGE,ELCB02,2043,1.42976497018405
REGION1,1,BATTERY_STORAGE,ELCB02,2044,2.0312133713029117
REGION1,1,BATTERY_STORAGE,ELCB02,2045,2.785483523819641
REGION1,1,BATTERY_STORAGE,ELCB02,2046,3.6665159500427453
REGION1,1,BATTERY_STORAGE,ELCB02,2047,4.148971430744801
REGION1,1,BATTERY_STORAGE,ELCB02,2048,4.641524816856903
REGION1,1,BATTERY_STORAGE,ELCB02,2049,5.14754207684906
REGION1,1,BATTERY_STORAGE,ELCB02,2050,5.66477923174127
REGION1,1,DEMAGRGWTBC1,AGRWATBC1,2049,0.05427063892282353
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2021,0.03376633421771987
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2022,0.03402294846994379
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2023,0.03823730748012532
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2024,0.038224561222319015
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2025,0.03817984441767637
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2026,0.03971391564211545
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2027,0.040200762364035726
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2028,0.04181735920666431
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2029,0.04262234910665374
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2030,0.04315170189583932
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2031,0.04391930725341431
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2032,0.04400072429852689
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2033,0.04483532276346609
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2034,0.045143785628684194
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2035,0.04577738573116291
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2036,0.047357263074037766
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2037,0.04802549069391894
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2038,0.04855316516960122
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2039,0.04850227423474332
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2040,0.04882815978072354
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2041,0.04947066567101198
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2042,0.05000987837202094
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2043,0.05073998344969171
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2044,0.051282547737114936
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2045,0.051882510294330095
REGION1,1,DEMAGRSURBC1,AGRWATBC1,2046,0.052498014270324495
