REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE
REGION1,INFLOW01,4,2028,0.2400000768008685
REGION1,INFLOW01,5,2028,0.1234347414673924
REGION1,INFLOW01,1,2029,0.3447096288410096
REGION1,INFLOW01,2,2029,0.3360261377363793
REGION1,INFLOW01,3,2029,0.3307452156950689
REGION1,INFLOW01,4,2029,0.2400000768008685
REGION1,INFLOW01,5,2029,0.1234347414673924
REGION1,INFLOW01,1,2030,0.3447096288410096
REGION1,INFLOW01,2,2030,0.3360261377363793
REGION1,INFLOW01,3,2030,0.3307452156950689
REGION1,INFLOW01,4,2030,0.2400000768008685
REGION1,INFLOW01,5,2030,0.1234347414673924
REGION1,INFLOW01,1,2031,0.3447096288410096
REGION1,INFLOW01,2,2031,0.3360261377363793
REGION1,INFLOW01,3,2031,0.3307452156950689
REGION1,INFLOW01,4,2031,0.2400000768008685
REGION1,INFLOW01,5,2031,0.1234347414673924
REGION1,INFLOW01,1,2032,0.3447096288410096
REGION1,INFLOW01,2,2032,0.3360261377363793
REGION1,INFLOW01,3,2032,0.3307452156950689
REGION1,INFLOW01,4,2032,0.2400000768008685
REGION1,INFLOW01,5,2032,0.1234347414673924
REGION1,INFLOW01,1,2033,0.3447096288410096
REGION1,INFLOW01,2,2033,0.3360261377363793
REGION1,INFLOW01,3,2033,0.3307452156950689
REGION1,INFLOW01,4,2033,0.2400000768008685
REGION1,INFLOW01,5,2033,0.1234347414673924
REGION1,INFLOW01,1,2034,0.3447096288410096
REGION1,INFLOW01,2,2034,0.3360261377363793
REGION1,INFLOW01,3,2034,0.3307452156950689
REGION1,INFLOW01,4,2034,0.2400000768008685
REGION1,INFLOW01,5,2034,0.1234347414673924
REGION1,INFLOW01,1,2035,0.3447096288410096
REGION1,INFLOW01,2,2035,0.3360261377363793
REGION1,INFLOW01,3,2035,0.3307452156950689
REGION1,INFLOW01,4,2035,0.2400000768008685
REGION1,INFLOW01,5,2035,0.1234347414673924
REGION1,INFLOW01,1,2036,0.3447096288410096
REGION1,INFLOW01,2,2036,0.3360261377363793
REGION1,INFLOW01,3,2036,0.3307452156950689
REGION1,INFLOW01,4,2036,0.2400000768008685
REGION1,INFLOW01,5,2036,0.1234347414673924
REGION1,INFLOW01,1,2037,0.3447096288410096
REGION1,INFLOW01,2,2037,0.3360261377363793
REGION1,INFLOW01,3,2037,0.3307452156950689
REGION1,INFLOW01,4,2037,0.2400000768008685
REGION1,INFLOW01,5,2037,0.1234347414673924
REGION1,INFLOW01,1,2038,0.3447096288410096
REGION1,INFLOW01,2,2038,0.3360261377363793
REGION1,INFLOW01,3,2038,0.3307452156950689
REGION1,INFLOW01,4,2038,0.2400000768008685
REGION1,INFLOW01,5,2038,0.1234347414673924
REGION1,INFLOW01,1,2039,0.3447096288410096
REGION1,INFLOW01,2,2039,0.3360261377363793
REGION1,INFLOW01,3,2039,0.3307452156950689
REGION1,INFLOW01,4,2039,0.2400000768008685
REGION1,INFLOW01,5,2039,0.1234347414673924
REGION1,INFLOW01,1,2040,0.3447096288410096
REGION1,INFLOW01,2,2040,0.3360261377363793
REGION1,INFLOW01,3,2040,0.3307452156950689
REGION1,INFLOW01,4,2040,0.2400000768008685
REGION1,INFLOW01,5,2040,0.1234347414673924
REGION1,INFLOW01,1,2041,0.3447096288410096
REGION1,INFLOW01,2,2041,0.3360261377363793
REGION1,INFLOW01,3,2041,0.3307452156950689
REGION1,INFLOW01,4,2041,0.2400000768008685
REGION1,INFLOW01,5,2041,0.1234347414673924
REGION1,INFLOW01,1,2042,0.3447096288410096
REGION1,INFLOW01,2,2042,0.3360261377363793
REGION1,INFLOW01,3,2042,0.3307452156950689
REGION1,INFLOW01,4,2042,0.2400000768008685
REGION1,INFLOW01,5,2042,0.1234347414673924
REGION1,INFLOW01,1,2043,0.3447096288410096
REGION1,INFLOW01,2,2043,0.3360261377363793
REGION1,INFLOW01,3,2043,0.3307452156950689
REGION1,INFLOW01,4,2043,0.2400000768008685
REGION1,INFLOW01,5,2043,0.1234347414673924
REGION1,INFLOW01,1,2044,0.3447096288410096
REGION1,INFLOW01,2,2044,0.3360261377363793
REGION1,INFLOW01,3,2044,0.3307452156950689
REGION1,INFLOW01,4,2044,0.2400000768008685
REGION1,INFLOW01,5,2044,0.1234347414673924
REGION1,INFLOW01,1,2045,0.3447096288410096
REGION1,INFLOW01,2,2045,0.3360261377363793
REGION1,INFLOW01,3,2045,0.3307452156950689
REGION1,INFLOW01,4,2045,0.2400000768008685
REGION1,INFLOW01,5,2045,0.1234347414673924
REGION1,INFLOW01,1,2046,0.3447096288410096
REGION1,INFLOW01,2,2046,0.3360261377363793
REGION1,INFLOW01,3,2046,0.3307452156950689
REGION1,INFLOW01,4,2046,0.2400000768008685
REGION1,INFLOW01,5,2046,0.1234347414673924
REGION1,INFLOW01,1,2047,0.3447096288410096
REGION1,INFLOW01,2,2047,0.3360261377363793
REGION1,INFLOW01,3,2047,0.3307452156950689
REGION1,INFLOW01,4,2047,0.2400000768008685
REGION1,INFLOW01,5,2047,0.1234347414673924
REGION1,INFLOW01,1,2048,0.3447096288410096
REGION1,INFLOW01,2,2048,0.3360261377363793
REGION1,INFLOW01,3,2048,0.3307452156950689
REGION1,INFLOW01,4,2048,0.2400000768008685
REGION1,INFLOW01,5,2048,0.1234347414673924
REGION1,INFLOW01,1,2049,0.3447096288410096
REGION1,INFLOW01,2,2049,0.3360261377363793
REGION1,INFLOW01,3,2049,0.3307452156950689
REGION1,INFLOW01,4,2049,0.2400000768008685
REGION1,INFLOW01,5,2049,0.1234347414673924
REGION1,INFLOW01,1,2050,0.3447096288410096
REGION1,INFLOW01,2,2050,0.3360261377363793
REGION1,INFLOW01,3,2050,0.3307452156950689
REGION1,INFLOW01,4,2050,0.2400000768008685
REGION1,INFLOW01,5,2050,0.1234347414673924
REGION1,PWRHYDB02,1,2020,0.4615124298325903
REGION1,PWRHYDB02,2,2020,0.4452292513190932
REGION1,PWRHYDB02,3,2020,0.3808689125229077
REGION1,PWRHYDB02,4,2020,0.3796285850512488
REGION1,PWRHYDB02,5,2020,0.3124792086220749
REGION1,PWRHYDB02,1,2021,0.4615124298325903
REGION1,PWRHYDB02,2,2021,0.4452292513190932
REGION1,PWRHYDB02,3,2021,0.3808689125229077
REGION1,PWRHYDB02,4,2021,0.3796285850512488
REGION1,PWRHYDB02,5,2021,0.3124792086220749
REGION1,PWRHYDB02,1,2022,0.4615124298325903
REGION1,PWRHYDB02,2,2022,0.4452292513190932
REGION1,PWRHYDB02,3,2022,0.3808689125229077
REGION1,PWRHYDB02,4,2022,0.3796285850512488
REGION1,PWRHYDB02,5,2022,0.3124792086220749
REGION1,PWRHYDB02,1,2023,0.4615124298325903
REGION1,PWRHYDB02,2,2023,0.4452292513190932
REGION1,PWRHYDB02,3,2023,0.3808689125229077
REGION1,PWRHYDB02,4,2023,0.3796285850512488
REGION1,PWRHYDB02,5,2023,0.3124792086220749
REGION1,PWRHYDB02,1,2024,0.4615124298325903
REGION1,PWRHYDB02,2,2024,0.4452292513190932
REGION1,PWRHYDB02,3,2024,0.3808689125229077
REGION1,PWRHYDB02,4,2024,0.3796285850512488
REGION1,PWRHYDB02,5,2024,0.3124792086220749
REGION1,PWRHYDB02,1,2025,0.4615124298325903
REGION1,PWRHYDB02,2,2025,0.4452292513190932
REGION1,PWRHYDB02,3,2025,0.3808689125229077
REGION1,PWRHYDB02,4,2025,0.3796285850512488
REGION1,PWRHYDB02,5,2025,0.3124792086220749
REGION1,PWRHYDB02,1,2026,0.4615124298325903
REGION1,PWRHYDB02,2,2026,0.4452292513190932
REGION1,PWRHYDB02,3,2026,0.3808689125229077
REGION1,PWRHYDB02,4,2026,0.3796285850512488
REGION1,PWRHYDB02,5,2026,0.3124792086220749
REGION1,PWRHYDB02,1,2027,0.4615124298325903
REGION1,PWRHYDB02,2,2027,0.4452292513190932
REGION1,PWRHYDB02,3,2027,0.3808689125229077
REGION1,PWRHYDB02,4,2027,0.3796285850512488
REGION1,PWRHYDB02,5,2027,0.3124792086220749
REGION1,PWRHYDB02,1,2028,0.4615124298325903
REGION1,PWRHYDB02,2,2028,0.4452292513190932
REGION1,PWRHYDB02,3,2028,0.3808689125229077
REGION1,PWRHYDB02,4,2028,0.3796285850512488
REGION1,PWRHYDB02,5,2028,0.3124792086220749
REGION1,PWRHYDB02,1,2029,0.4615124298325903
REGION1,PWRHYDB02,2,2029,0.4452292513190932
REGION1,PWRHYDB02,3,2029,0.3808689125229077
REGION1,PWRHYDB02,4,2029,0.3796285850512488
REGION1,PWRHYDB02,5,2029,0.3124792086220749
REGION1,PWRHYDB02,1,2030,0.4615124298325903
REGION1,PWRHYDB02,2,2030,0.4452292513190932
REGION1,PWRHYDB02,3,2030,0.3808689125229077
REGION1,PWRHYDB02,4,2030,0.3796285850512488
REGION1,PWRHYDB02,5,2030,0.3124792086220749
REGION1,PWRHYDB02,1,2031,0.4615124298325903
REGION1,PWRHYDB02,2,2031,0.4452292513190932
REGION1,PWRHYDB02,3,2031,0.3808689125229077
REGION1,PWRHYDB02,4,2031,0.3796285850512488
REGION1,PWRHYDB02,5,2031,0.3124792086220749
REGION1,PWRHYDB02,1,2032,0.4615124298325903
REGION1,PWRHYDB02,2,2032,0.4452292513190932
REGION1,PWRHYDB02,3,2032,0.3808689125229077
REGION1,PWRHYDB02,4,2032,0.3796285850512488
REGION1,PWRHYDB02,5,2032,0.3124792086220749
REGION1,PWRHYDB02,1,2033,0.4615124298325903
REGION1,PWRHYDB02,2,2033,0.4452292513190932
REGION1,PWRHYDB02,3,2033,0.3808689125229077
REGION1,PWRHYDB02,4,2033,0.3796285850512488
REGION1,PWRHYDB02,5,2033,0.3124792086220749
REGION1,PWRHYDB02,1,2034,0.4615124298325903
REGION1,PWRHYDB02,2,2034,0.4452292513190932
REGION1,PWRHYDB02,3,2034,0.3808689125229077
REGION1,PWRHYDB02,4,2034,0.3796285850512488
REGION1,PWRHYDB02,5,2034,0.3124792086220749
REGION1,PWRHYDB02,1,2035,0.4615124298325903
REGION1,PWRHYDB02,2,2035,0.4452292513190932
REGION1,PWRHYDB02,3,2035,0.3808689125229077
REGION1,PWRHYDB02,4,2035,0.3796285850512488
REGION1,PWRHYDB02,5,2035,0.3124792086220749
REGION1,PWRHYDB02,1,2036,0.4615124298325903
REGION1,PWRHYDB02,2,2036,0.4452292513190932
REGION1,PWRHYDB02,3,2036,0.3808689125229077
REGION1,PWRHYDB02,4,2036,0.3796285850512488
REGION1,PWRHYDB02,5,2036,0.3124792086220749
REGION1,PWRHYDB02,1,2037,0.4615124298325903
REGION1,PWRHYDB02,2,2037,0.4452292513190932
REGION1,PWRHYDB02,3,2037,0.3808689125229077
REGION1,PWRHYDB02,4,2037,0.3796285850512488
REGION1,PWRHYDB02,5,2037,0.3124792086220749
REGION1,PWRHYDB02,1,2038,0.4615124298325903
REGION1,PWRHYDB02,2,2038,0.4452292513190932
REGION1,PWRHYDB02,3,2038,0.3808689125229077
REGION1,PWRHYDB02,4,2038,0.3796285850512488
REGION1,PWRHYDB02,5,2038,0.3124792086220749
REGION1,PWRHYDB02,1,2039,0.4615124298325903
REGION1,PWRHYDB02,2,2039,0.4452292513190932
REGION1,PWRHYDB02,3,2039,0.3808689125229077
REGION1,PWRHYDB02,4,2039,0.3796285850512488
REGION1,PWRHYDB02,5,2039,0.3124792086220749
REGION1,PWRHYDB02,1,2040,0.4615124298325903
REGION1,PWRHYDB02,2,2040,0.4452292513190932
REGION1,PWRHYDB02,3,2040,0.3808689125229077
REGION1,PWRHYDB02,4,2040,0.3796285850512488
REGION1,PWRHYDB02,5,2040,0.3124792086220749
REGION1,PWRHYDB02,1,2041,0.4615124298325903
REGION1,PWRHYDB02,2,2041,0.4452292513190932
REGION1,PWRHYDB02,3,2041,0.3808689125229077
REGION1,PWRHYDB02,4,2041,0.3796285850512488
REGION1,PWRHYDB02,5,2041,0.3124792086220749
REGION1,PWRHYDB02,1,2042,0.4615124298325903
REGION1,PWRHYDB02,2,2042,0.4452292513190932
REGION1,PWRHYDB02,3,2042,0.3808689125229077
REGION1,PWRHYDB02,4,2042,0.3796285850512488
REGION1,PWRHYDB02,5,2042,0.3124792086220749
REGION1,PWRHYDB02,1,2043,0.4615124298325903
REGION1,PWRHYDB02,2,2043,0.4452292513190932
REGION1,PWRHYDB02,3,2043,0.3808689125229077
REGION1,PWRHYDB02,4,2043,0.3796285850512488
REGION1,PWRHYDB02,5,2043,0.3124792086220749
REGION1,PWRHYDB02,1,2044,0.4615124298325903
REGION1,PWRHYDB02,2,2044,0.4452292513190932
REGION1,PWRHYDB02,3,2044,0.3808689125229077
REGION1,PWRHYDB02,4,2044,0.3796285850512488
REGION1,PWRHYDB02,5,2044,0.3124792086220749
REGION1,PWRHYDB02,1,2045,0.4615124298325903
REGION1,PWRHYDB02,2,2045,0.4452292513190932
REGION1,PWRHYDB02,3,2045,0.3808689125229077
REGION1,PWRHYDB02,4,2045,0.3796285850512488
REGION1,PWRHYDB02,5,2045,0.3124792086220749
REGION1,PWRHYDB02,1,2046,0.4615124298325903
REGION1,PWRHYDB02,2,2046,0.4452292513190932
REGION1,PWRHYDB02,3,2046,0.3808689125229077
REGION1,PWRHYDB02,4,2046,0.3796285850512488
REGION1,PWRHYDB02,5,2046,0.3124792086220749
REGION1,PWRHYDB02,1,2047,0.4615124298325903
REGION1,PWRHYDB02,2,2047,0.4452292513190932
REGION1,PWRHYDB02,3,2047,0.3808689125229077
REGION1,PWRHYDB02,4,2047,0.3796285850512488
REGION1,PWRHYDB02,5,2047,0.3124792086220749
REGION1,PWRHYDB02,1,2048,0.4615124298325903
REGION1,PWRHYDB02,2,2048,0.4452292513190932
REGION1,PWRHYDB02,3,2048,0.3808689125229077
REGION1,PWRHYDB02,4,2048,0.3796285850512488
REGION1,PWRHYDB02,5,2048,0.3124792086220749
REGION1,PWRHYDB02,1,2049,0.4615124298325903
REGION1,PWRHYDB02,2,2049,0.4452292513190932
REGION1,PWRHYDB02,3,2049,0.3808689125229077
REGION1,PWRHYDB02,4,2049,0.3796285850512488
REGION1,PWRHYDB02,5,2049,0.3124792086220749
REGION1,PWRHYDB02,1,2050,0.4615124298325903
REGION1,PWRHYDB02,2,2050,0.4452292513190932
REGION1,PWRHYDB02,3,2050,0.3808689125229077
REGION1,PWRHYDB02,4,2050,0.3796285850512488
REGION1,PWRHYDB02,5,2050,0.3124792086220749
REGION1,PWRSOLB01,1,2020,0.2792549553096625
REGION1,PWRSOLB01,2,2020,0.2838518342718881
REGION1,PWRSOLB01,3,2020,0.203007148772087
REGION1,PWRSOLB01,4,2020,0.196518571988335
REGION1,PWRSOLB01,5,2020,0.2112099229867877
REGION1,PWRSOLB01,1,2021,0.2792549553096625
REGION1,PWRSOLB01,2,2021,0.2838518342718881
REGION1,PWRSOLB01,3,2021,0.203007148772087
REGION1,PWRSOLB01,4,2021,0.196518571988335
REGION1,PWRSOLB01,5,2021,0.2112099229867877
REGION1,PWRSOLB01,1,2022,0.2792549553096625
REGION1,PWRSOLB01,2,2022,0.2838518342718881
REGION1,PWRSOLB01,3,2022,0.203007148772087
REGION1,PWRSOLB01,4,2022,0.196518571988335
REGION1,PWRSOLB01,5,2022,0.2112099229867877
REGION1,PWRSOLB01,1,2023,0.2792549553096625
REGION1,PWRSOLB01,2,2023,0.2838518342718881
REGION1,PWRSOLB01,3,2023,0.203007148772087
REGION1,PWRSOLB01,4,2023,0.196518571988335
REGION1,PWRSOLB01,5,2023,0.2112099229867877
REGION1,PWRSOLB01,1,2024,0.2792549553096625
REGION1,PWRSOLB01,2,2024,0.2838518342718881
REGION1,PWRSOLB01,3,2024,0.203007148772087
REGION1,PWRSOLB01,4,2024,0.196518571988335
REGION1,PWRSOLB01,5,2024,0.2112099229867877
REGION1,PWRSOLB01,1,2025,0.2792549553096625
REGION1,PWRSOLB01,2,2025,0.2838518342718881
REGION1,PWRSOLB01,3,2025,0.203007148772087
REGION1,PWRSOLB01,4,2025,0.196518571988335
REGION1,PWRSOLB01,5,2025,0.2112099229867877
REGION1,PWRSOLB01,1,2026,0.2792549553096625
REGION1,PWRSOLB01,2,2026,0.2838518342718881
REGION1,PWRSOLB01,3,2026,0.203007148772087
REGION1,PWRSOLB01,4,2026,0.196518571988335
REGION1,PWRSOLB01,5,2026,0.2112099229867877
REGION1,PWRSOLB01,1,2027,0.2792549553096625
REGION1,PWRSOLB01,2,2027,0.2838518342718881
REGION1,PWRSOLB01,3,2027,0.203007148772087
REGION1,PWRSOLB01,4,2027,0.196518571988335
REGION1,PWRSOLB01,5,2027,0.2112099229867877
REGION1,PWRSOLB01,1,2028,0.2792549553096625
REGION1,PWRSOLB01,2,2028,0.2838518342718881
REGION1,PWRSOLB01,3,2028,0.203007148772087
REGION1,PWRSOLB01,4,2028,0.196518571988335
REGION1,PWRSOLB01,5,2028,0.2112099229867877
REGION1,PWRSOLB01,1,2029,0.2792549553096625
REGION1,PWRSOLB01,2,2029,0.2838518342718881
REGION1,PWRSOLB01,3,2029,0.203007148772087
REGION1,PWRSOLB01,4,2029,0.196518571988335
REGION1,PWRSOLB01,5,2029,0.2112099229867877
REGION1,PWRSOLB01,1,2030,0.2792549553096625
REGION1,PWRSOLB01,2,2030,0.2838518342718881
REGION1,PWRSOLB01,3,2030,0.203007148772087
REGION1,PWRSOLB01,4,2030,0.196518571988335
REGION1,PWRSOLB01,5,2030,0.2112099229867877
REGION1,PWRSOLB01,1,2031,0.2792549553096625
REGION1,PWRSOLB01,2,2031,0.2838518342718881
REGION1,PWRSOLB01,3,2031,0.203007148772087
REGION1,PWRSOLB01,4,2031,0.196518571988335
REGION1,PWRSOLB01,5,2031,0.2112099229867877
REGION1,PWRSOLB01,1,2032,0.2792549553096625
REGION1,PWRSOLB01,2,2032,0.2838518342718881
REGION1,PWRSOLB01,3,2032,0.203007148772087
REGION1,PWRSOLB01,4,2032,0.196518571988335
REGION1,PWRSOLB01,5,2032,0.2112099229867877
REGION1,PWRSOLB01,1,2033,0.2792549553096625
REGION1,PWRSOLB01,2,2033,0.2838518342718881
REGION1,PWRSOLB01,3,2033,0.203007148772087
REGION1,PWRSOLB01,4,2033,0.196518571988335
REGION1,PWRSOLB01,5,2033,0.2112099229867877
REGION1,PWRSOLB01,1,2034,0.2792549553096625
REGION1,PWRSOLB01,2,2034,0.2838518342718881
REGION1,PWRSOLB01,3,2034,0.203007148772087
REGION1,PWRSOLB01,4,2034,0.196518571988335
REGION1,PWRSOLB01,5,2034,0.2112099229867877
REGION1,PWRSOLB01,1,2035,0.2792549553096625
REGION1,PWRSOLB01,2,2035,0.2838518342718881
REGION1,PWRSOLB01,3,2035,0.203007148772087
REGION1,PWRSOLB01,4,2035,0.196518571988335
REGION1,PWRSOLB01,5,2035,0.2112099229867877
REGION1,PWRSOLB01,1,2036,0.2792549553096625
REGION1,PWRSOLB01,2,2036,0.2838518342718881
REGION1,PWRSOLB01,3,2036,0.203007148772087
REGION1,PWRSOLB01,4,2036,0.196518571988335
REGION1,PWRSOLB01,5,2036,0.2112099229867877
REGION1,PWRSOLB01,1,2037,0.2792549553096625
REGION1,PWRSOLB01,2,2037,0.2838518342718881
REGION1,PWRSOLB01,3,2037,0.203007148772087
REGION1,PWRSOLB01,4,2037,0.196518571988335
REGION1,PWRSOLB01,5,2037,0.2112099229867877
REGION1,PWRSOLB01,1,2038,0.2792549553096625
REGION1,PWRSOLB01,2,2038,0.2838518342718881
REGION1,PWRSOLB01,3,2038,0.203007148772087
REGION1,PWRSOLB01,4,2038,0.196518571988335
REGION1,PWRSOLB01,5,2038,0.2112099229867877
REGION1,PWRSOLB01,1,2039,0.2792549553096625
REGION1,PWRSOLB01,2,2039,0.2838518342718881
REGION1,PWRSOLB01,3,2039,0.203007148772087
REGION1,PWRSOLB01,4,2039,0.196518571988335
REGION1,PWRSOLB01,5,2039,0.2112099229867877
REGION1,PWRSOLB01,1,2040,0.2792549553096625
REGION1,PWRSOLB01,2,2040,0.2838518342718881
REGION1,PWRSOLB01,3,2040,0.203007148772087
REGION1,PWRSOLB01,4,2040,0.196518571988335
REGION1,PWRSOLB01,5,2040,0.2112099229867877
REGION1,PWRSOLB01,1,2041,0.2792549553096625
REGION1,PWRSOLB01,2,2041,0.2838518342718881
REGION1,PWRSOLB01,3,2041,0.203007148772087
REGION1,PWRSOLB01,4,2041,0.196518571988335
REGION1,PWRSOLB01,5,2041,0.2112099229867877
REGION1,PWRSOLB01,1,2042,0.2792549553096625
REGION1,PWRSOLB01,2,2042,0.2838518342718881
REGION1,PWRSOLB01,3,2042,0.203007148772087
REGION1,PWRSOLB01,4,2042,0.196518571988335
REGION1,PWRSOLB01,5,2042,0.2112099229867877
REGION1,PWRSOLB01,1,2043,0.2792549553096625
REGION1,PWRSOLB01,2,2043,0.2838518342718881
REGION1,PWRSOLB01,3,2043,0.203007148772087
REGION1,PWRSOLB01,4,2043,0.196518571988335
REGION1,PWRSOLB01,5,2043,0.2112099229867877
REGION1,PWRSOLB01,1,2044,0.2792549553096625
REGION1,PWRSOLB01,2,2044,0.2838518342718881
REGION1,PWRSOLB01,3,2044,0.203007148772087
REGION1,PWRSOLB01,4,2044,0.196518571988335
REGION1,PWRSOLB01,5,2044,0.2112099229867877
REGION1,PWRSOLB01,1,2045,0.2792549553096625
REGION1,PWRSOLB01,2,2045,0.2838518342718881
REGION1,PWRSOLB01,3,2045,0.203007148772087
REGION1,PWRSOLB01,4,2045,0.196518571988335
REGION1,PWRSOLB01,5,2045,0.2112099229867877
REGION1,PWRSOLB01,1,2046,0.2792549553096625
REGION1,PWRSOLB01,2,2046,0.2838518342718881
REGION1,PWRSOLB01,3,2046,0.203007148772087
REGION1,PWRSOLB01,4,2046,0.196518571988335
REGION1,PWRSOLB01,5,2046,0.2112099229867877
REGION1,PWRSOLB01,1,2047,0.2792549553096625
REGION1,PWRSOLB01,2,2047,0.2838518342718881
REGION1,PWRSOLB01,3,2047,0.203007148772087
REGION1,PWRSOLB01,4,2047,0.196518571988335
REGION1,PWRSOLB01,5,2047,0.2112099229867877
REGION1,PWRSOLB01,1,2048,0.2792549553096625
REGION1,PWRSOLB01,2,2048,0.2838518342718881
REGION1,PWRSOLB01,3,2048,0.203007148772087
REGION1,PWRSOLB01,4,2048,0.196518571988335
REGION1,PWRSOLB01,5,2048,0.2112099229867877
REGION1,PWRSOLB01,1,2049,0.2792549553096625
REGION1,PWRSOLB01,2,2049,0.2838518342718881
REGION1,PWRSOLB01,3,2049,0.203007148772087
REGION1,PWRSOLB01,4,2049,0.196518571988335
REGION1,PWRSOLB01,5,2049,0.2112099229867877
REGION1,PWRSOLB01,1,2050,0.2792549553096625
REGION1,PWRSOLB01,2,2050,0.2838518342718881
REGION1,PWRSOLB01,3,2050,0.203007148772087
REGION1,PWRSOLB01,4,2050,0.196518571988335
REGION1,PWRSOLB01,5,2050,0.2112099229867877
REGION1,PWRSOLB02,1,2020,0.3851487568466382
REGION1,PWRSOLB02,2,2020,0.380920867039129
REGION1,PWRSOLB02,3,2020,0.3029209069387548
REGION1,PWRSOLB02,4,2020,0.1941543519033083
REGION1,PWRSOLB02,5,2020,0.1802492776921214
REGION1,PWRSOLB02,1,2021,0.3851487568466382
REGION1,PWRSOLB02,2,2021,0.380920867039129
REGION1,PWRSOLB02,3,2021,0.3029209069387548
REGION1,PWRSOLB02,4,2021,0.1941543519033083
REGION1,PWRSOLB02,5,2021,0.1802492776921214
REGION1,PWRSOLB02,1,2022,0.3851487568466382
REGION1,PWRSOLB02,2,2022,0.380920867039129
REGION1,PWRSOLB02,3,2022,0.3029209069387548
REGION1,PWRSOLB02,4,2022,0.1941543519033083
REGION1,PWRSOLB02,5,2022,0.1802492776921214
REGION1,PWRSOLB02,1,2023,0.3851487568466382
REGION1,PWRSOLB02,2,2023,0.380920867039129
REGION1,PWRSOLB02,3,2023,0.3029209069387548
REGION1,PWRSOLB02,4,2023,0.1941543519033083
REGION1,PWRSOLB02,5,2023,0.1802492776921214
REGION1,PWRSOLB02,1,2024,0.3851487568466382
REGION1,PWRSOLB02,2,2024,0.380920867039129
REGION1,PWRSOLB02,3,2024,0.3029209069387548
REGION1,PWRSOLB02,4,2024,0.1941543519033083
REGION1,PWRSOLB02,5,2024,0.1802492776921214
REGION1,PWRSOLB02,1,2025,0.3851487568466382
REGION1,PWRSOLB02,2,2025,0.380920867039129
REGION1,PWRSOLB02,3,2025,0.3029209069387548
REGION1,PWRSOLB02,4,2025,0.1941543519033083
REGION1,PWRSOLB02,5,2025,0.1802492776921214
REGION1,PWRSOLB02,1,2026,0.3851487568466382
REGION1,PWRSOLB02,2,2026,0.380920867039129
REGION1,PWRSOLB02,3,2026,0.3029209069387548
REGION1,PWRSOLB02,4,2026,0.1941543519033083
REGION1,PWRSOLB02,5,2026,0.1802492776921214
REGION1,PWRSOLB02,1,2027,0.3851487568466382
REGION1,PWRSOLB02,2,2027,0.380920867039129
REGION1,PWRSOLB02,3,2027,0.3029209069387548
REGION1,PWRSOLB02,4,2027,0.1941543519033083
REGION1,PWRSOLB02,5,2027,0.1802492776921214
REGION1,PWRSOLB02,1,2028,0.3851487568466382
REGION1,PWRSOLB02,2,2028,0.380920867039129
REGION1,PWRSOLB02,3,2028,0.3029209069387548
REGION1,PWRSOLB02,4,2028,0.1941543519033083
REGION1,PWRSOLB02,5,2028,0.1802492776921214
REGION1,PWRSOLB02,1,2029,0.3851487568466382
